pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,1804.5952552762265,1804.4336283185842,0.16162695764228374,0.16162695764228374
A-C,3742.075914800584,3741.573127229489,0.5027875710952685,0.5027875710952685
A-D,2452.948929579628,2453.40099009901,-0.4520605193820302,0.4520605193820302
A-E,1318.5627741588917,1318.7091009073413,-0.14632674844961002,0.14632674844961002
A-F,2397.950770485405,2397.5322245322245,0.4185459531804554,0.4185459531804554
A-G,3793.9271586310974,3795.0000000000005,-1.0728413689030276,1.0728413689030276
A-H,2789.9776350409406,2789.4729927007297,0.5046423402109212,0.5046423402109212
B-C,1940.3384079787397,1940.0,0.33840797873972406,0.33840797873972406
B-D,2513.857244732801,2513.0,0.857244732801064,0.857244732801064
B-E,2294.029309597351,2293.5,0.5293095973511299,0.5293095973511299
B-F,1439.359909690518,1439.4456163480554,-0.08570665753745743,0.08570665753745743
B-G,2192.587806597715,2192.219512195122,0.36829440259270996,0.36829440259270996
B-H,2838.635310724791,2839.524375743163,-0.8890650183720936,0.8890650183720936
C-D,3814.0050312543713,3814.5958762886603,-0.5908450342890319,0.5908450342890319
C-E,4012.079456624449,4012.590825688073,-0.511369063623988,0.511369063623988
C-F,2272.5763215785746,2273.0,-0.423678421425393,0.423678421425393
C-G,1258.289577316222,1258.0540145985399,0.23556271768211445,0.23556271768211445
C-H,4008.9970825454566,4008.4413793103445,0.5557032351121052,0.5557032351121052
D-E,2941.50539887512,2941.561199000833,-0.05580012571272164,0.05580012571272164
D-F,3085.4348625783828,3085.2047058823528,0.23015669603000788,0.23015669603000788
D-G,3930.344994147611,3930.53698630137,-0.191992153758747,0.191992153758747
D-H,1423.9913851682031,1424.0,-0.008614831796876388,0.008614831796876388
E-F,1999.0886249603511,1999.576470588235,-0.4878456278838712,0.4878456278838712
E-G,3632.5546797229217,3632.0,0.5546797229217191,0.5546797229217191
E-H,2585.5950810217264,2585.566371681416,0.028709340310342668,0.028709340310342668
F-G,1641.2632018770764,1641.0867924528302,0.17640942424623063,0.17640942424623063
F-H,2681.20738400566,2681.419448476052,-0.2120644703918515,0.2120644703918515
G-H,3664.6283735993397,3664.4289340101527,0.19943958918702265,0.19943958918702265
