host_elapsed_s,host_epoch_s,listener_t_ms,seq,anchor,anchor_id,src,dst,code,q,level,cir,rxpacc,fp1,len
70.144,1777915673.576072,5131164,23576,G,6,0xa106,0xb101,0xe1,12637,6,105,33,1475,20
70.644,1777915674.076572,5131664,23577,H,7,0xa107,0xb101,0xe1,15974,7,1874,124,6755,20
71.244,1777915674.676669,5132264,23578,H,7,0xa107,0xb101,0xe1,15550,7,1737,121,5880,20
71.644,1777915675.076610,5132664,23579,H,7,0xa107,0xb101,0xe1,15683,7,1723,120,6841,20
72.244,1777915675.676562,5133264,23580,H,7,0xa107,0xb101,0xe1,15811,7,1825,123,6972,20
72.644,1777915676.076442,5133664,23581,H,7,0xa107,0xb101,0xe1,16114,7,1683,117,5167,20
73.244,1777915676.676468,5134264,23582,H,7,0xa107,0xb101,0xe1,15865,7,1657,117,6436,20
74.244,1777915677.676512,5135264,23583,H,7,0xa107,0xb101,0xe1,14968,7,1672,121,6903,20
74.644,1777915678.076375,5135664,23584,H,7,0xa107,0xb101,0xe1,15457,7,1670,119,7019,20
75.244,1777915678.676410,5136264,23585,H,7,0xa107,0xb101,0xe1,15000,7,1648,120,6778,20
75.644,1777915679.076268,5136664,23586,H,7,0xa107,0xb101,0xe1,15137,7,1719,122,6927,20
76.244,1777915679.676364,5137264,23587,H,7,0xa107,0xb101,0xe1,15654,7,1663,118,6225,20
76.644,1777915680.076228,5137664,23588,H,7,0xa107,0xb101,0xe1,15109,7,1660,120,7189,20
77.244,1777915680.676320,5138264,23589,H,7,0xa107,0xb101,0xe1,16115,7,1830,122,6824,20
77.644,1777915681.076269,5138664,23590,H,7,0xa107,0xb101,0xe1,15851,7,1800,122,6869,20
78.644,1777915682.076412,5139664,23591,H,7,0xa107,0xb101,0xe1,15456,7,1642,118,6291,20
79.143,1777915682.575917,5140164,23592,H,7,0xa107,0xb101,0xe1,14985,7,1619,119,6421,20
79.543,1777915682.975858,5140564,23593,H,7,0xa107,0xb101,0xe1,15929,7,1721,119,4644,20
80.143,1777915683.575821,5141164,23594,H,7,0xa107,0xb101,0xe1,15013,7,1568,117,6078,20
80.543,1777915683.975765,5141564,23595,H,7,0xa107,0xb101,0xe1,15247,7,1760,123,5772,20
81.143,1777915684.575782,5142164,23596,H,7,0xa107,0xb101,0xe1,15616,7,1631,117,5680,20
108.767,1777915712.199805,5169790,23597,H,7,0xa107,0xb101,0xe1,15420,7,1666,119,4175,20
110.766,1777915714.198877,5171790,23598,G,6,0xa106,0xb101,0xe1,10248,6,57,27,1068,20
111.468,1777915714.900070,5172490,23599,H,7,0xa107,0xb101,0xe1,14910,7,1721,123,6637,20
112.767,1777915716.199300,5173790,23600,H,7,0xa107,0xb101,0xe1,15864,7,1714,119,6154,20
115.667,1777915719.099170,5176690,23601,H,7,0xa107,0xb101,0xe1,15626,7,1632,117,4505,20
116.167,1777915719.599674,5177190,23602,H,7,0xa107,0xb101,0xe1,14503,7,1647,122,6439,20
117.566,1777915720.998898,5178590,23603,H,7,0xa107,0xb101,0xe1,15133,7,1635,119,4797,20
120.466,1777915723.898708,5181490,23604,H,7,0xa107,0xb101,0xe1,16528,7,1939,124,7022,20
120.967,1777915724.399119,5181990,23605,H,7,0xa107,0xb101,0xe1,15292,7,1794,124,4609,20
122.566,1777915725.998672,5183590,23606,H,7,0xa107,0xb101,0xe1,16059,7,1706,118,5213,20
123.766,1777915727.198467,5184790,23607,H,7,0xa107,0xb101,0xe1,14860,7,1660,121,6414,20
124.866,1777915728.298802,5185890,23608,H,7,0xa107,0xb101,0xe1,15820,7,1886,125,6476,20
126.766,1777915730.198258,5187790,23609,H,7,0xa107,0xb101,0xe1,14926,7,1751,124,6805,20
128.266,1777915731.698210,5189290,23610,H,7,0xa107,0xb101,0xe1,15675,7,1751,121,6022,20
129.366,1777915732.798075,5190390,23611,H,7,0xa107,0xb101,0xe1,15085,7,1713,122,5600,20
131.566,1777915734.998037,5192590,23612,H,7,0xa107,0xb101,0xe1,15117,7,1606,118,6961,20
132.865,1777915736.297901,5193890,23613,H,7,0xa107,0xb101,0xe1,16141,7,1833,122,5823,20
134.778,1777915738.209973,5195790,23614,G,6,0xa106,0xb101,0xe1,11942,6,82,30,1226,20
