host_elapsed_s,host_epoch_s,listener_t_ms,seq,pan,src,dst,code,q,level,cir,rxpacc,fp1,len
69.930,1777915673.362238,5130955,82806,0xdeca,0xb101,0xffff,0xe0,21660,7,2301,118,6708,17
70.030,1777915673.462836,5131056,82807,0xdeca,0xb101,0xffff,0xe0,18150,7,1961,119,5531,17
70.126,1777915673.558230,5131151,82808,0xdeca,0xb101,0xffff,0xe0,19009,7,2230,124,6068,17
70.138,1777915673.570477,5131164,82809,0xdeca,0xa106,0xb101,0xe1,12637,6,105,33,1475,20
70.229,1777915673.661134,5131254,82810,0xdeca,0xb101,0xffff,0xe0,19324,7,2267,124,6440,17
70.329,1777915673.761815,5131355,82811,0xdeca,0xb101,0xffff,0xe0,17790,7,2087,124,6100,17
70.430,1777915673.862313,5131455,82812,0xdeca,0xb101,0xffff,0xe0,22050,8,2504,122,2580,17
70.530,1777915673.962945,5131556,82813,0xdeca,0xb101,0xffff,0xe0,20962,7,2303,120,2385,17
70.626,1777915674.058393,5131652,82814,0xdeca,0xb101,0xffff,0xe0,18421,7,2161,124,4135,17
70.638,1777915674.070782,5131664,82815,0xdeca,0xa107,0xb101,0xe1,15974,7,1874,124,6755,20
70.729,1777915674.161661,5131755,82816,0xdeca,0xb101,0xffff,0xe0,21396,7,2273,118,6599,17
70.834,1777915674.266424,5131860,82817,0xdeca,0xb101,0xffff,0xe0,19120,7,2207,123,2094,17
70.929,1777915674.361828,5131955,82818,0xdeca,0xb101,0xffff,0xe0,16530,7,1786,119,4601,17
71.030,1777915674.462430,5132056,82819,0xdeca,0xb101,0xffff,0xe0,17378,7,1815,117,4197,17
71.131,1777915674.563058,5132156,82820,0xdeca,0xb101,0xffff,0xe0,17752,7,1983,121,5071,17
71.226,1777915674.658475,5132252,82821,0xdeca,0xb101,0xffff,0xe0,20330,7,2385,124,4431,17
71.238,1777915674.670868,5132264,82822,0xdeca,0xa107,0xb101,0xe1,15550,7,1737,121,5880,20
71.329,1777915674.761744,5132355,82823,0xdeca,0xb101,0xffff,0xe0,18669,7,2017,119,5680,17
71.430,1777915674.862308,5132456,82824,0xdeca,0xb101,0xffff,0xe0,18094,7,2157,125,6247,17
71.530,1777915674.962887,5132556,82825,0xdeca,0xb101,0xffff,0xe0,17951,7,1907,118,3878,17
71.626,1777915675.058347,5132652,82826,0xdeca,0xb101,0xffff,0xe0,19523,7,2039,117,2598,17
71.638,1777915675.070760,5132664,82827,0xdeca,0xa107,0xb101,0xe1,15683,7,1723,120,6841,20
71.729,1777915675.161570,5132755,82828,0xdeca,0xb101,0xffff,0xe0,19372,7,2164,121,2078,17
71.834,1777915675.266316,5132860,82829,0xdeca,0xb101,0xffff,0xe0,18261,7,1973,119,4330,17
71.929,1777915675.361767,5132955,82830,0xdeca,0xb101,0xffff,0xe0,27244,8,3196,124,7252,17
72.030,1777915675.462375,5133056,82831,0xdeca,0xb101,0xffff,0xe0,18862,7,1970,117,2969,17
72.131,1777915675.562988,5133156,82832,0xdeca,0xb101,0xffff,0xe0,18056,7,2017,121,4751,17
72.226,1777915675.658315,5133252,82833,0xdeca,0xb101,0xffff,0xe0,18916,7,2113,121,3648,17
72.238,1777915675.670835,5133264,82834,0xdeca,0xa107,0xb101,0xe1,15811,7,1825,123,6972,20
72.329,1777915675.761676,5133355,82835,0xdeca,0xb101,0xffff,0xe0,19215,7,2182,122,6432,17
72.430,1777915675.862167,5133455,82836,0xdeca,0xb101,0xffff,0xe0,20828,7,2483,125,6118,17
