row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L5:I3:T6,simulate_imu_prior,0.6421613769925898,,,,
R4:L5:I3:T6,cpu_golden,20.702072860003682,,,,
R4:L5:I3:T6,torch_gpu,2.5169106859975727,0,1,2.5169106859975727,2.5169106859975727
R4:L5:I3:T8,simulate_imu_prior,0.5563519790011924,,,,
R4:L5:I3:T8,cpu_golden,20.981964291000622,,,,
R4:L5:I3:T8,torch_gpu,2.0281029749894515,0,1,2.0281029749894515,2.0281029749894515
R4:L5:I4:T6,simulate_imu_prior,0.6116108639980666,,,,
R4:L5:I4:T6,cpu_golden,20.402512909000507,,,,
R4:L5:I4:T6,torch_gpu,2.0131093640084146,0,1,2.0131093640084146,2.0131093640084146
R4:L5:I4:T8,simulate_imu_prior,0.5997388789983233,,,,
R4:L5:I4:T8,cpu_golden,21.511021407000953,,,,
R4:L5:I4:T8,torch_gpu,2.1270597469992936,0,1,2.1270597469992936,2.1270597469992936
