version,ID,path,location,height,facing,status,N_frames,mean_x,mean_y,mean_z,X_std,Y_std,Z_std,D3_std,radial_p50,radial_p75,radial_p95,radial_max,median_anchors,pct_ge7,pct_ge8
v4-io-roto,ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,edge,low,ABEF,ok,601,1478.702828469735,1123.237648753305,31.508262254106853,21.693045713017526,16.486559595168256,34.79091983117913,44.19053045949591,36.4831595050347,50.10771277210813,73.35839131490528,164.49178080731272,7.0,99.66722129783693,24.958402662229616
v4-io-roto,ID02,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID02_20260513_153316,edge,mid,ABEF,ok,601,1699.7810131959268,1059.7279995705985,-794.2974265912546,18.060121057930573,17.710605803004416,37.728564049366746,45.423320835928436,38.00943728311541,52.470010014944165,76.69690726933365,135.43869905611598,7.0,99.83361064891847,26.955074875207984
v4-io-roto,ID03,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID03_20260513_154008,edge,high,ABEF,ok,600,1648.7098198247293,1068.1040497186682,-1425.7996130355214,23.265257677646826,19.340963066505495,25.434004841080945,39.5251017633524,34.06624454259678,46.37895810502053,64.03892507237721,139.06963193545485,7.0,100.0,30.5
v4-io-roto,ID04,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID04_20260513_163638,edge,low,BCGF,ok,601,2275.025520430112,2492.320080418348,-43.06521512850329,24.5206889939448,17.21062619344549,41.472119995585075,51.160595966392776,38.22002448722701,55.325599122768374,87.5884367471658,275.7518599953793,8.0,99.83361064891847,58.069883527454245
v4-io-roto,ID05,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID05_20260513_163117,edge,mid,BCGF,ok,601,2228.0032218064275,2432.751793614346,-1017.0559773339879,25.225642705458295,14.946108116635918,37.212310408637016,47.37589306478946,37.96462986405777,54.14270848333218,81.23008808879902,174.21526614558618,7.0,100.0,26.622296173044923
v4-io-roto,ID06,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID06_20260513_154321,edge,high,BCGF,ok,600,2063.234703816997,2454.911117025887,-1444.4091919253744,20.715446339593395,13.991583237160476,20.018025843161656,32.02523188344545,27.629434173601336,38.17800240255687,53.96175504402433,77.76457694294616,7.0,99.83333333333333,35.66666666666667
v4-io-roto,ID07,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID07_20260513_164048,edge,low,CDHG,ok,600,679.2986766388541,2573.9245960375424,51.757685605754226,24.500643685732594,16.88026739617904,62.45550053500759,69.18030438976159,50.33489392229268,77.29801156006296,128.77077486488656,213.56595878331552,7.0,100.0,14.833333333333334
v4-io-roto,ID08,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID08_20260513_162857,edge,mid,CDHG,ok,601,1726.16290873206,3634.336642979566,-910.9968555939081,38.37644010515296,27.18932561612983,68.11766785218926,82.77697298298304,56.970036823975136,83.31587250741946,151.1123901814876,618.6428581460634,7.0,99.83361064891847,19.467554076539102
v4-io-roto,ID09,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID09_20260513_154629,edge,high,CDHG,ok,601,1636.6222213061994,3406.9307669104883,-1448.9915182487662,42.237324136386704,24.355507713682485,57.08515592799314,75.0726137384115,59.54862688328722,84.85747143684623,133.972932431744,193.93273639490306,7.0,100.0,35.44093178036606
v4-io-roto,ID10,,edge,low,ADHE,missing,,,,,,,,,,,,,,,
