version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v4-io-roto,solve,A-B,3006.6298342541436,3012.2061474770185,5.576313222874887,5.576313222874887
v4-io-roto,solve,A-C,5537.900958466454,5538.110386270143,0.2094278036893229,0.2094278036893229
v4-io-roto,solve,A-D,4682.617436564737,4724.814138861067,42.19670229632993,42.19670229632993
v4-io-roto,solve,A-E,1463.2276923076922,1451.701880677561,-11.52581163013133,11.52581163013133
v4-io-roto,solve,A-F,3196.683807439825,3218.694676531943,22.0108690921179,22.0108690921179
v4-io-roto,solve,A-G,5763.807392996109,5795.814477363796,32.00708436768673,32.00708436768673
v4-io-roto,solve,A-H,4861.575862068965,4888.055131446008,26.479269377043238,26.479269377043238
v4-io-roto,solve,B-C,4576.042533936652,4579.6020737466115,3.5595398099594604,3.5595398099594604
v4-io-roto,solve,B-D,5439.607634652257,5579.165615660029,139.55798100777247,139.55798100777247
v4-io-roto,solve,B-E,3215.6944045911046,3255.9512016969115,40.25679710580698,40.25679710580698
v4-io-roto,solve,B-F,1439.9999999999998,1444.8364087495577,4.836408749557904,4.836408749557904
v4-io-roto,solve,B-G,5011.933421226105,4992.933175101757,-19.00024612434754,19.00024612434754
v4-io-roto,solve,B-H,5658.088393543428,5723.513021955089,65.42462841166162,65.42462841166162
v4-io-roto,solve,C-D,3123.8741845293575,3101.1988410901586,-22.67534343919897,22.67534343919897
v4-io-roto,solve,C-E,5673.476756756758,5730.905945927009,57.42918917025145,57.42918917025145
v4-io-roto,solve,C-F,4803.8490566037735,4826.4953105316235,22.64625392785001,22.64625392785001
v4-io-roto,solve,C-G,1735.7430656934305,1725.3353141681384,-10.407751525292042,10.407751525292042
v4-io-roto,solve,C-H,3455.196973518285,3469.9776686340933,14.780695115808157,14.780695115808157
v4-io-roto,solve,D-E,5097.91711517761,4992.642265195465,-105.27484998214459,105.27484998214459
v4-io-roto,solve,D-F,5592.778082191781,5710.174512127018,117.39642993523648,117.39642993523648
v4-io-roto,solve,D-G,3281.248275862069,3347.625019047791,66.3767431857218,66.3767431857218
v4-io-roto,solve,D-H,1520.411088987594,1502.4967195640447,-17.91436942354926,17.91436942354926
v4-io-roto,solve,E-F,2792.443076923076,2777.6818592884797,-14.761217634596505,14.761217634596505
v4-io-roto,solve,E-G,5607.0,5557.390284914634,-49.60971508536568,49.60971508536568
v4-io-roto,solve,E-H,4570.800059862317,4711.609756648074,140.8096967857573,140.8096967857573
v4-io-roto,solve,F-G,4657.5,4718.198738271531,60.6987382715306,60.6987382715306
v4-io-roto,solve,F-H,5461.5,5469.835134945158,8.335134945157733,8.335134945157733
v4-io-roto,solve,G-H,2941.2529182879375,2927.6273919311566,-13.625526356780938,13.625526356780938
