version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,48.82624791118907,123.72948416885605,70.57500838032196,26.19632031015024,42.552361000583005,,,,,-0.9999999999999997,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,217.02504614924766,1517.1288219459425,514.0657996217001,2128.8964217910666,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,61.42301860068012,131.2598822955481,76.19725291730451,25.834400470842596,49.13897549412104,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
