host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,anchor_id,status,raw_mm,filt_mm,quality_percent,ok_count,fail_count
0.125171,1777218961.37256,27239,,BSF66F,,4,ok,3164,3164,100,4,0
0.125171,1777218961.37256,27239,,BSF66F,,5,ok,2469,2469,100,4,0
0.125171,1777218961.37256,27239,,BSF66F,,6,ok,2485,2485,100,4,0
0.357447,1777218961.604836,27240,,BSF66F,,0,ok,3351,3351,100,4,0
0.357447,1777218961.604836,27240,,BSF66F,,1,ok,2853,2853,100,4,0
0.514476,1777218961.761865,27241,,BSF66F,,4,ok,3167,3167,100,5,0
0.517779,1777218961.765168,27241,,BSF66F,,5,ok,2491,2491,100,5,0
0.517779,1777218961.765168,27241,,BSF66F,,6,ok,2469,2469,100,5,0
0.517779,1777218961.765168,27241,,BSF66F,,7,ok,3157,3157,100,5,0
0.770396,1777218962.017785,27242,,BSF66F,,0,ok,3367,3367,100,5,0
0.770396,1777218962.017785,27242,,BSF66F,,1,ok,2817,2817,100,5,0
0.770396,1777218962.017785,27242,,BSF66F,,2,ok,2475,2475,100,5,0
0.927835,1777218962.175224,27243,,BSF66F,,4,ok,3194,3194,100,6,0
0.927835,1777218962.175224,27243,,BSF66F,,5,ok,2498,2498,100,6,0
1.159892,1777218962.407281,27244,,BSF66F,,0,ok,3303,3303,100,6,0
1.159892,1777218962.407281,27244,,BSF66F,,1,ok,2823,2823,100,6,0
1.308898,1777218962.556287,27245,,BSF66F,,4,ok,3177,3177,100,7,0
1.312606,1777218962.559995,27245,,BSF66F,,5,ok,2486,2486,100,7,0
1.312606,1777218962.559995,27245,,BSF66F,,6,ok,2476,2476,100,7,0
1.312606,1777218962.559995,27245,,BSF66F,,7,ok,3201,3201,100,6,0
1.565309,1777218962.812698,27246,,BSF66F,,0,ok,3352,3352,100,7,0
1.565309,1777218962.812698,27246,,BSF66F,,1,ok,2864,2864,100,7,0
1.565309,1777218962.812698,27246,,BSF66F,,2,ok,2463,2463,100,7,0
1.925238,1777218963.172627,27247,,BSF66F,,4,ok,3177,3177,100,8,0
1.925238,1777218963.172627,27247,,BSF66F,,5,ok,2502,2502,100,8,0
2.156959,1777218963.404348,27248,,BSF66F,,0,ok,3313,3313,100,8,0
2.160238,1777218963.407627,27248,,BSF66F,,1,ok,2812,2812,100,8,0
2.160238,1777218963.407627,27248,,BSF66F,,2,ok,2470,2470,100,8,0
2.160238,1777218963.407627,27248,,BSF66F,,3,ok,3145,3145,100,8,0
2.315168,1777218963.562557,27249,,BSF66F,,4,ok,3241,3241,100,9,0
2.315168,1777218963.562557,27249,,BSF66F,,5,ok,2494,2494,100,9,0
2.315168,1777218963.562557,27249,,BSF66F,,6,ok,2488,2488,100,9,0
2.547345,1777218963.794734,27250,,BSF66F,,0,ok,3324,3324,100,9,0
2.547345,1777218963.794734,27250,,BSF66F,,1,ok,2830,2830,100,9,0
2.727367,1777218963.974756,27251,,BSF66F,,4,ok,3217,3217,100,10,0
2.959255,1777218964.206644,27252,,BSF66F,,0,ok,3325,3325,100,10,0
2.962426,1777218964.209815,27252,,BSF66F,,1,ok,2819,2819,100,10,0
2.962426,1777218964.209815,27252,,BSF66F,,2,ok,2491,2491,100,10,0
2.962426,1777218964.209815,27252,,BSF66F,,3,ok,3140,3140,100,10,0
3.109983,1777218964.357372,27253,,BSF66F,,4,ok,3227,3227,100,11,0
3.109983,1777218964.357372,27253,,BSF66F,,5,ok,2522,2522,100,11,0
3.109983,1777218964.357372,27253,,BSF66F,,6,ok,2452,2452,100,11,0
3.365939,1777218964.613328,27254,,BSF66F,,0,ok,3381,3381,100,11,0
3.365939,1777218964.613328,27254,,BSF66F,,1,ok,2857,2857,100,11,0
3.521376,1777218964.768765,27255,,BSF66F,,4,ok,3210,3210,100,12,0
3.525024,1777218964.772413,27255,,BSF66F,,5,ok,2454,2454,100,12,0
3.525024,1777218964.772413,27255,,BSF66F,,6,ok,2479,2479,100,12,0
3.525024,1777218964.772413,27255,,BSF66F,,7,ok,3179,3179,100,10,0
3.755305,1777218965.002694,27256,,BSF66F,,0,ok,3315,3315,100,12,0
3.755305,1777218965.002694,27256,,BSF66F,,1,ok,2841,2841,100,12,0
3.755305,1777218965.002694,27256,,BSF66F,,2,ok,2459,2459,100,12,0
3.957825,1777218965.205214,27257,,BSF66F,,4,ok,3186,3186,100,13,0
3.957825,1777218965.205214,27257,,BSF66F,,5,ok,2535,2535,100,13,0
4.166527,1777218965.413916,27258,,BSF66F,,0,ok,3334,3334,100,13,0
4.17014,1777218965.417529,27258,,BSF66F,,1,ok,2858,2858,100,13,0
4.17014,1777218965.417529,27258,,BSF66F,,2,ok,2476,2476,100,13,0
4.17014,1777218965.417529,27258,,BSF66F,,3,ok,3136,3136,100,13,0
4.347506,1777218965.594895,27259,,BSF66F,,4,ok,3228,3228,100,14,0
4.347506,1777218965.594895,27259,,BSF66F,,5,ok,2486,2486,100,14,0
4.347506,1777218965.594895,27259,,BSF66F,,6,ok,2471,2471,100,14,0
4.550149,1777218965.797538,27260,,BSF66F,,0,ok,3354,3354,100,14,0
4.550149,1777218965.797538,27260,,BSF66F,,1,ok,2835,2835,100,14,0
4.707618,1777218965.955007,27261,,BSF66F,,4,ok,3180,3180,100,15,0
4.961378,1777218966.208767,27262,,BSF66F,,0,ok,3336,3336,100,15,0
4.964811,1777218966.2122,27262,,BSF66F,,1,ok,2820,2820,100,15,0
4.964811,1777218966.2122,27262,,BSF66F,,2,ok,2458,2458,100,15,0
4.964811,1777218966.2122,27262,,BSF66F,,3,ok,3155,3155,100,15,0
5.120357,1777218966.367746,27263,,BSF66F,,4,ok,3175,3175,100,16,0
5.120357,1777218966.367746,27263,,BSF66F,,5,ok,2459,2459,100,16,0
5.120357,1777218966.367746,27263,,BSF66F,,6,ok,2472,2472,100,16,0
5.299797,1777218966.547186,27264,,BSF66F,,0,ok,3357,3357,100,16,0
5.299797,1777218966.547186,27264,,BSF66F,,1,ok,2843,2843,100,16,0
5.523804,1777218966.771193,27265,,BSF66F,,4,ok,3191,3191,100,17,0
5.527347,1777218966.774736,27265,,BSF66F,,5,ok,2543,2543,100,17,0
5.527347,1777218966.774736,27265,,BSF66F,,6,ok,2459,2459,100,17,0
5.527347,1777218966.774736,27265,,BSF66F,,7,ok,3185,3185,100,14,0
5.757927,1777218967.005316,27266,,BSF66F,,0,ok,3338,3338,100,17,0
5.757927,1777218967.005316,27266,,BSF66F,,1,ok,2881,2881,100,17,0
5.757927,1777218967.005316,27266,,BSF66F,,2,ok,2436,2436,94,16,1
5.915027,1777218967.162416,27267,,BSF66F,,4,ok,3197,3197,100,18,0
5.915027,1777218967.162416,27267,,BSF66F,,5,ok,2468,2468,100,18,0
6.16906,1777218967.416449,27268,,BSF66F,,0,ok,3297,3297,100,18,0
6.172194,1777218967.419583,27268,,BSF66F,,1,ok,2803,2803,100,18,0
6.172194,1777218967.419583,27268,,BSF66F,,2,ok,2426,2426,94,17,1
6.172194,1777218967.419583,27268,,BSF66F,,3,ok,3127,3127,100,18,0
6.297371,1777218967.54476,27269,,BSF66F,,4,ok,3232,3232,100,19,0
6.297371,1777218967.54476,27269,,BSF66F,,5,timeout,0,2468,94,18,1
6.297371,1777218967.54476,27269,,BSF66F,,6,ok,2460,2460,100,19,0
6.559811,1777218967.8072,27270,,BSF66F,,0,ok,3306,3306,100,19,0
6.559811,1777218967.8072,27270,,BSF66F,,1,ok,2863,2863,100,19,0
6.708856,1777218967.956245,27271,,BSF66F,,4,ok,3193,3193,100,20,0
6.712231,1777218967.95962,27271,,BSF66F,,5,timeout,0,2468,90,18,2
6.712231,1777218967.95962,27271,,BSF66F,,6,ok,2470,2470,100,20,0
6.712231,1777218967.95962,27271,,BSF66F,,7,timeout,0,3151,94,16,1
6.920221,1777218968.16761,27272,,BSF66F,,0,ok,3298,3298,100,20,0
6.920221,1777218968.16761,27272,,BSF66F,,1,ok,2848,2848,100,20,0
6.920221,1777218968.16761,27272,,BSF66F,,2,ok,2449,2449,95,19,1
7.122312,1777218968.369701,27273,,BSF66F,,4,ok,3194,3194,100,21,0
7.122312,1777218968.369701,27273,,BSF66F,,5,ok,2462,2462,90,19,2
7.122312,1777218968.369701,27273,,BSF66F,,6,ok,2493,2493,100,21,0
7.354598,1777218968.601987,27274,,BSF66F,,0,ok,3353,3353,100,21,0
7.354598,1777218968.601987,27274,,BSF66F,,1,ok,2827,2827,100,21,0
7.556599,1777218968.803988,27275,,BSF66F,,4,ok,3164,3164,100,22,0
7.560046,1777218968.807435,27275,,BSF66F,,5,ok,2506,2506,90,20,2
7.560046,1777218968.807435,27275,,BSF66F,,6,ok,2467,2467,100,22,0
7.560046,1777218968.807435,27275,,BSF66F,,7,ok,3155,3155,94,18,1
7.767589,1777218969.014978,27276,,BSF66F,,0,ok,3356,3356,100,22,0
7.767589,1777218969.014978,27276,,BSF66F,,1,ok,2857,2857,100,22,0
7.767589,1777218969.014978,27276,,BSF66F,,2,ok,2488,2488,95,21,1
7.917174,1777218969.164563,27277,,BSF66F,,4,ok,3201,3201,100,23,0
7.917174,1777218969.164563,27277,,BSF66F,,5,ok,2515,2515,91,21,2
8.096124,1777218969.343513,27278,,BSF66F,,0,timeout,0,3356,95,22,1
8.099767,1777218969.347156,27278,,BSF66F,,1,ok,2824,2824,100,23,0
8.099767,1777218969.347156,27278,,BSF66F,,2,ok,2429,2429,95,22,1
8.099767,1777218969.347156,27278,,BSF66F,,3,ok,3114,3114,100,22,0
8.358105,1777218969.605494,27279,,BSF66F,,4,ok,3192,3192,100,24,0
8.358105,1777218969.605494,27279,,BSF66F,,5,ok,2451,2451,91,22,2
8.358105,1777218969.605494,27279,,BSF66F,,6,ok,2483,2483,100,24,0
8.509691,1777218969.75708,27280,,BSF66F,,0,ok,3337,3337,95,23,1
8.509691,1777218969.75708,27280,,BSF66F,,1,ok,2821,2821,100,24,0
8.71859,1777218969.965979,27281,,BSF66F,,4,ok,3189,3189,100,25,0
8.72237,1777218969.969759,27281,,BSF66F,,5,ok,2471,2471,92,23,2
8.72237,1777218969.969759,27281,,BSF66F,,6,ok,2492,2492,100,25,0
8.72237,1777218969.969759,27281,,BSF66F,,7,ok,3222,3222,95,21,1
8.996939,1777218970.244328,27282,,BSF66F,,0,ok,3339,3339,96,24,1
8.996939,1777218970.244328,27282,,BSF66F,,1,ok,2848,2848,100,25,0
8.996939,1777218970.244328,27282,,BSF66F,,2,ok,2456,2456,92,23,2
9.124755,1777218970.372144,27283,,BSF66F,,4,ok,3219,3219,100,26,0
9.124755,1777218970.372144,27283,,BSF66F,,5,ok,2506,2506,92,24,2
9.385996,1777218970.633385,27284,,BSF66F,,0,ok,3333,3333,96,25,1
9.389649,1777218970.637038,27284,,BSF66F,,1,ok,2841,2841,100,26,0
9.389649,1777218970.637038,27284,,BSF66F,,2,ok,2481,2481,92,24,2
9.389649,1777218970.637038,27284,,BSF66F,,3,ok,3149,3149,100,25,0
9.514977,1777218970.762366,27285,,BSF66F,,4,ok,3221,3221,100,27,0
9.514977,1777218970.762366,27285,,BSF66F,,5,ok,2502,2502,92,25,2
9.514977,1777218970.762366,27285,,BSF66F,,6,ok,2516,2516,100,27,0
9.769801,1777218971.01719,27286,,BSF66F,,0,ok,3262,3262,96,26,1
9.769801,1777218971.01719,27286,,BSF66F,,1,ok,2879,2879,100,27,0
9.92625,1777218971.173639,27287,,BSF66F,,4,ok,3193,3193,100,28,0
9.929419,1777218971.176808,27287,,BSF66F,,5,ok,2440,2440,92,26,2
9.929419,1777218971.176808,27287,,BSF66F,,6,ok,2489,2489,100,28,0
9.929419,1777218971.176808,27287,,BSF66F,,7,ok,3129,3129,96,24,1
10.160013,1777218971.407402,27288,,BSF66F,,0,ok,3339,3339,96,27,1
10.160013,1777218971.407402,27288,,BSF66F,,1,ok,2793,2793,100,28,0
10.160013,1777218971.407402,27288,,BSF66F,,2,ok,2435,2435,92,26,2
10.30942,1777218971.556809,27289,,BSF66F,,4,ok,3187,3187,100,29,0
10.30942,1777218971.556809,27289,,BSF66F,,5,ok,2470,2470,93,27,2
10.519342,1777218971.766731,27290,,BSF66F,,0,timeout,0,3339,93,27,2
10.699574,1777218971.946963,27291,,BSF66F,,4,ok,3195,3195,100,30,0
10.699574,1777218971.946963,27291,,BSF66F,,5,reject,0,2470,90,27,3
10.901133,1777218972.148522,27292,,BSF66F,,0,ok,3378,3378,93,28,2
10.904745,1777218972.152134,27292,,BSF66F,,1,timeout,0,2830,96,29,1
10.904745,1777218972.152134,27292,,BSF66F,,2,ok,2495,2495,93,27,2
10.904745,1777218972.152134,27292,,BSF66F,,3,ok,3137,3137,100,28,0
11.105169,1777218972.352558,27293,,BSF66F,,4,timeout,0,3195,96,30,1
11.105169,1777218972.352558,27293,,BSF66F,,5,ok,2511,2511,90,28,3
11.105169,1777218972.352558,27293,,BSF66F,,6,ok,2488,2488,100,31,0
11.366879,1777218972.614268,27294,,BSF66F,,0,ok,3369,3369,93,29,2
11.366879,1777218972.614268,27294,,BSF66F,,1,ok,2828,2828,96,30,1
11.516082,1777218972.763471,27295,,BSF66F,,4,ok,3234,3234,96,31,1
11.519511,1777218972.7669,27295,,BSF66F,,5,ok,2506,2506,90,29,3
11.519511,1777218972.7669,27295,,BSF66F,,6,ok,2477,2477,100,32,0
11.519511,1777218972.7669,27295,,BSF66F,,7,ok,3273,3273,96,28,1
11.779968,1777218973.027357,27296,,BSF66F,,0,ok,3396,3396,93,30,2
11.779968,1777218973.027357,27296,,BSF66F,,1,ok,2820,2820,96,31,1
11.779968,1777218973.027357,27296,,BSF66F,,2,ok,2401,2401,93,29,2
11.92938,1777218973.176769,27297,,BSF66F,,4,ok,3145,3145,100,32,1
11.92938,1777218973.176769,27297,,BSF66F,,5,ok,2423,2423,94,30,3
12.161259,1777218973.408648,27298,,BSF66F,,0,ok,3341,3341,94,31,2
12.164398,1777218973.411787,27298,,BSF66F,,1,ok,2809,2809,100,32,1
12.164398,1777218973.411787,27298,,BSF66F,,2,ok,2493,2493,93,30,2
12.164398,1777218973.411787,27298,,BSF66F,,3,ok,3097,3097,100,31,0
12.319626,1777218973.567015,27299,,BSF66F,,4,ok,3218,3218,100,33,1
12.319626,1777218973.567015,27299,,BSF66F,,5,timeout,0,2423,88,30,4
12.319626,1777218973.567015,27299,,BSF66F,,6,ok,2453,2453,100,34,0
12.597371,1777218973.84476,27300,,BSF66F,,0,ok,3298,3298,94,32,2
12.597371,1777218973.84476,27300,,BSF66F,,1,ok,2798,2798,100,33,1
12.723441,1777218973.97083,27301,,BSF66F,,4,ok,3209,3209,100,34,1
12.727336,1777218973.974725,27301,,BSF66F,,5,ok,2520,2520,89,31,4
12.727336,1777218973.974725,27301,,BSF66F,,6,ok,2450,2450,100,35,0
12.727336,1777218973.974725,27301,,BSF66F,,7,ok,3121,3121,96,31,1
12.957371,1777218974.20476,27302,,BSF66F,,0,ok,3322,3322,94,33,2
12.957371,1777218974.20476,27302,,BSF66F,,1,ok,2850,2850,100,34,1
12.957371,1777218974.20476,27302,,BSF66F,,2,ok,2414,2414,94,32,2
13.114294,1777218974.361683,27303,,BSF66F,,4,ok,3127,3127,100,35,1
13.114294,1777218974.361683,27303,,BSF66F,,5,ok,2507,2507,90,32,4
13.368308,1777218974.615697,27304,,BSF66F,,0,ok,3310,3310,95,34,2
13.371775,1777218974.619164,27304,,BSF66F,,1,ok,2860,2860,100,35,1
13.371775,1777218974.619164,27304,,BSF66F,,2,ok,2463,2463,94,33,2
13.371775,1777218974.619164,27304,,BSF66F,,3,ok,3119,3119,100,34,0
13.497119,1777218974.744508,27305,,BSF66F,,4,timeout,0,3127,95,35,2
13.497119,1777218974.744508,27305,,BSF66F,,5,ok,2498,2498,90,33,4
13.497119,1777218974.744508,27305,,BSF66F,,6,ok,2479,2479,100,37,0
13.707226,1777218974.954615,27306,,BSF66F,,0,ok,3737,3737,95,35,2
13.707226,1777218974.954615,27306,,BSF66F,,1,timeout,0,2860,95,35,2
13.908533,1777218975.155922,27307,,BSF66F,,4,ok,3493,3493,95,36,2
13.912101,1777218975.15949,27307,,BSF66F,,5,ok,2444,2444,90,34,4
13.912101,1777218975.15949,27307,,BSF66F,,6,ok,2486,2486,100,38,0
13.912101,1777218975.15949,27307,,BSF66F,,7,ok,3213,3213,100,34,1
14.164523,1777218975.411912,27308,,BSF66F,,0,ok,3409,3409,95,36,2
14.164523,1777218975.411912,27308,,BSF66F,,1,ok,2860,2860,95,36,2
14.164523,1777218975.411912,27308,,BSF66F,,2,ok,2430,2430,95,35,2
14.299152,1777218975.546541,27309,,BSF66F,,4,ok,3898,3898,95,37,2
14.299152,1777218975.546541,27309,,BSF66F,,5,ok,2520,2520,91,35,4
14.553274,1777218975.800663,27310,,BSF66F,,0,ok,3479,3479,95,37,2
14.556965,1777218975.804354,27310,,BSF66F,,1,ok,2889,2889,95,37,2
14.556965,1777218975.804354,27310,,BSF66F,,2,ok,2463,2463,95,36,2
14.556965,1777218975.804354,27310,,BSF66F,,3,ok,3134,3134,100,37,0
14.70502,1777218975.952409,27311,,BSF66F,,4,reject,3275,3898,91,37,3
14.70502,1777218975.952409,27311,,BSF66F,,5,ok,2541,2541,91,36,4
14.70502,1777218975.952409,27311,,BSF66F,,6,ok,2471,2471,100,40,0
14.966834,1777218976.214223,27312,,BSF66F,,0,ok,3318,3318,95,38,2
14.966834,1777218976.214223,27312,,BSF66F,,1,ok,2848,2848,95,38,2
14.966834,1777218976.214223,27312,,BSF66F,,2,ok,2437,2437,95,37,2
15.116713,1777218976.364102,27313,,BSF66F,,4,ok,3553,3553,92,38,3
15.116713,1777218976.364102,27313,,BSF66F,,5,ok,2479,2479,92,37,4
15.378486,1777218976.625875,27314,,BSF66F,,0,ok,3282,3282,96,39,2
15.38177,1777218976.629159,27314,,BSF66F,,1,ok,2811,2811,96,39,2
15.38177,1777218976.629159,27314,,BSF66F,,2,ok,2471,2471,95,38,2
15.38177,1777218976.629159,27314,,BSF66F,,3,ok,3132,3132,100,39,0
15.507593,1777218976.754982,27315,,BSF66F,,4,ok,3821,3821,92,39,3
15.507593,1777218976.754982,27315,,BSF66F,,5,ok,2495,2495,92,38,4
15.507593,1777218976.754982,27315,,BSF66F,,6,ok,2462,2462,100,42,0
15.761756,1777218977.009145,27316,,BSF66F,,0,ok,3317,3317,96,40,2
15.761756,1777218977.009145,27316,,BSF66F,,1,ok,2826,2826,96,40,2
15.918282,1777218977.165671,27317,,BSF66F,,4,ok,3409,3409,92,40,3
15.922093,1777218977.169482,27317,,BSF66F,,5,ok,2474,2474,92,39,4
15.922093,1777218977.169482,27317,,BSF66F,,6,ok,2480,2480,100,43,0
15.922093,1777218977.169482,27317,,BSF66F,,7,ok,3182,3182,100,38,1
16.196934,1777218977.444323,27318,,BSF66F,,0,ok,3355,3355,96,41,2
16.196934,1777218977.444323,27318,,BSF66F,,1,ok,2876,2876,96,41,2
16.196934,1777218977.444323,27318,,BSF66F,,2,ok,2487,2487,96,40,2
16.354171,1777218977.60156,27319,,BSF66F,,4,ok,3312,3312,92,41,3
16.354171,1777218977.60156,27319,,BSF66F,,5,ok,2467,2467,92,40,4
16.556103,1777218977.803492,27320,,BSF66F,,0,ok,3264,3264,96,42,2
16.55923,1777218977.806619,27320,,BSF66F,,1,ok,2850,2850,96,42,2
16.55923,1777218977.806619,27320,,BSF66F,,2,ok,2395,2395,96,41,2
16.55923,1777218977.806619,27320,,BSF66F,,3,ok,3147,3147,100,42,0
16.714577,1777218977.961966,27321,,BSF66F,,4,ok,3228,3228,93,42,3
16.714577,1777218977.961966,27321,,BSF66F,,5,ok,2459,2459,93,41,4
