pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,5566.677450627258,5566.467775467777,0.20967515948086657,0.20967515948086657
A-C,9602.641378148192,9603.000000000002,-0.35862185181031236,0.35862185181031236
A-D,9275.460609612412,9275.5,-0.039390387588355225,0.039390387588355225
A-E,1382.0551759373325,1382.049180327869,0.005995609463525398,0.005995609463525398
A-F,5993.4683020410475,5993.5,-0.03169795895246352,0.03169795895246352
A-G,9908.145325246964,9907.897503285152,0.2478219618114963,0.2478219618114963
A-H,9841.070023677763,9841.0,0.07002367776294705,0.07002367776294705
B-C,4429.469059882052,4429.5,-0.0309401179483757,0.0309401179483757
B-D,5899.527406870859,5899.472992700728,0.054414170130257844,0.054414170130257844
B-E,5754.326725984932,5754.562256809339,-0.23553082440685102,0.23553082440685102
B-F,1561.3160535913846,1561.2228081740277,0.09324541735691128,0.09324541735691128
B-G,5071.204705882353,5071.204705882353,0.0,0.0
B-H,6206.520618310073,6206.54987531172,-0.029257001647238212,0.029257001647238212
C-D,8217.940243499288,8217.893013100436,0.0472303988517524,0.0472303988517524
C-E,9792.382046869165,9791.47145187602,0.9105949931454234,0.9105949931454234
C-F,4533.150863601881,4533.5475113122175,-0.39664771033676516,0.39664771033676516
C-G,1664.6236674376762,1664.5805515239476,0.043115913728570376,0.043115913728570376
C-H,8120.716553031627,8120.469724770641,0.24682826098614896,0.24682826098614896
D-E,9197.49921617595,9197.5,-0.0007838240508135641,0.0007838240508135641
D-F,5974.763420404957,5974.397647058822,0.365773346135029,0.365773346135029
D-G,9021.900570677491,9022.0,-0.099429322508513,0.099429322508513
D-H,1533.4777887462983,1533.4777887462983,0.0,0.0
E-F,5819.576470588236,5819.576470588236,0.0,0.0
E-G,9911.068750739274,9911.543396226416,-0.4746454871419701,0.4746454871419701
E-H,9578.58010862953,9578.397647058824,0.18246157070643676,0.18246157070643676
F-G,4697.494822691898,4697.095022624435,0.39980006746282015,0.39980006746282015
F-H,5902.997804519584,5903.280000000001,-0.2821954804167035,0.2821954804167035
G-H,8688.44790468416,8688.465558194775,-0.017653510614763945,0.017653510614763945
