pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,5135.488527983137,5135.185396941382,0.3031310417545683,0.3031310417545683
A-C,12035.051957257003,12036.57915328526,-1.5271960282570944,1.5271960282570944
A-D,10115.418304186207,10115.477770145684,-0.0594659594771656,0.0594659594771656
A-E,1439.4023916525987,1441.2402668714985,-1.8378752188998533,1.8378752188998533
A-F,5304.597627617856,5304.870875810769,-0.2732481929124333,0.2732481929124333
A-G,12337.944203659275,12335.316911582,2.6272920772753423,2.6272920772753423
A-H,10232.146628714438,10233.112846249924,-0.9662175354860665,0.9662175354860665
B-C,9047.15402279803,9047.457642844076,-0.30362004604648973,0.30362004604648973
B-D,8468.817692756764,8468.557399683945,0.26029307281896763,0.26029307281896763
B-E,5158.276773596085,5158.719483680667,-0.44271008458144934,0.44271008458144934
B-F,1425.6244992185327,1427.4397955886293,-1.8152963700965756,1.8152963700965756
B-G,9442.584951705036,9442.743018784578,-0.15806707954288868,0.15806707954288868
B-H,8574.600363516289,8574.390532906164,0.2098306101252092,0.2098306101252092
C-D,3156.979766951969,3156.2069212267825,0.7728457251864711,0.7728457251864711
C-E,12026.583743812762,12025.898181535907,0.6855622768543981,0.6855622768543981
C-F,9135.012441722609,9134.461519048084,0.5509226745252818,0.5509226745252818
C-G,1324.640593013244,1326.1661088656638,-1.5255158524198578,1.5255158524198578
C-H,3375.0534938630294,3375.3352448810547,-0.28175101802526115,0.28175101802526115
D-E,10165.182604735619,10165.155177519619,0.027427216000432963,0.027427216000432963
D-F,8556.51102598972,8556.8268480333,-0.31582204358164745,0.31582204358164745
D-G,3425.3097841153995,3426.106925364543,-0.7971412491433512,0.7971412491433512
D-H,1357.5656245087607,1358.98184225578,-1.4162177470193456,1.4162177470193456
E-F,4931.399952562189,4931.219498875125,0.18045368706407316,0.18045368706407316
E-G,12181.570168909595,12182.413977604288,-0.8438086946935073,0.8438086946935073
E-H,10090.284171193576,10090.084949457345,0.19922173623126582,0.19922173623126582
F-G,9331.693177788537,9332.406149190456,-0.7129714019192761,0.7129714019192761
F-H,8435.296695052219,8434.872778211862,0.42391684035646904,0.42391684035646904
G-H,3110.919560672315,3111.1051932710325,-0.18563259871734772,0.18563259871734772
