version,ID,peer,path,tilt,facing,status,N_frames,radius,radial_std,z_plane_std,circle_thickness_std_diagnostic,circle_thickness_rms_diagnostic,circle_thickness_p95_diagnostic,plane_tilt_deg,center_x,center_y,center_z,normal_x,normal_y,normal_z,turn_count,estimated_turns,turn_center_rms_3d_mm,turn_center_p95_3d_mm,turn_center_x_std_mm,turn_center_y_std_mm,turn_center_z_std_mm,turn_radius_std_mm,median_anchors,pct_ge7,pct_ge8
v2,ID25,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID25_20260513_164836,planar,none,ok,1801,464.4836599190512,55.03377567440003,144.01464969591058,86.65700344173065,154.16365035868793,300.01526925729706,11.311145678407131,1290.4262720692834,2834.702953393401,-914.4353034614142,0.028209557595003668,0.19409766546753654,-0.9805765228274368,48,47.77248460816604,24.315324620963256,42.203417662077115,12.015556332744366,10.347600810655987,18.771468861783976,7.4983401197420605,8.0,99.94447529150472,87.56246529705719
v2,ID25,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID25_20260513_164836,planar,none,ok,1800,592.7400204072586,63.766335474969985,124.72953383275248,81.28217096975892,140.08754457384907,279.23239062572327,6.926385515671683,1290.5583789357004,2837.211727285238,-867.6920964226683,0.0705346743224785,-0.09781499744704414,0.9927019119517482,47,47.74051628577072,15.952804809645547,24.70756759034697,9.144030961121532,6.090219301856439,11.803403844144572,5.161176290868792,8.0,99.77777777777777,73.77777777777777
v2,ID26,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID26_20260513_165308,small,BCGF,ok,1800,460.3341031317405,78.14797475371931,138.6819497145145,92.27776483386643,159.2805965325798,308.43936296875404,18.5453626908,1296.1774897054365,2773.6817755620614,-868.3767549387736,-0.10050448338506439,0.30175829433627144,0.948072138931825,47,47.682767115127525,26.551629458577118,58.69489676594197,12.601899487738718,10.065462584674512,21.45212035147154,9.194914297411486,8.0,99.8888888888889,85.05555555555556
v2,ID26,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID26_20260513_165308,small,BCGF,ok,1801,583.4433953116929,79.33605500564057,120.74731792771733,81.07318992693546,144.54019835533484,275.28184366326076,17.126895439584437,1307.2886266661558,2761.147355780674,-856.6250491685696,0.022296982887263044,0.2936436435839438,0.9556548828614181,48,47.76802334803949,19.110564106797927,27.367006155751163,10.124456647602994,9.964840189099883,13.083634873039268,6.673934315079502,8.0,99.50027762354247,80.62187673514714
v2,ID27,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID27_20260513_165732,small,CDHG,ok,1800,463.92616425614153,64.27225111125885,129.76871203257727,84.8481604468693,144.8419210806127,278.42550542993996,23.907710573879875,1387.7655704757242,2760.3640005494212,-925.7990203772432,-0.21790328541357482,-0.3416980676180672,0.9141994250665711,48,47.78606159451344,27.112039142278803,45.04608894610004,12.039174968324097,11.055188698106134,21.989619518875696,8.663873844480609,8.0,100.0,86.61111111111111
v2,ID27,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID27_20260513_165732,small,CDHG,ok,1801,570.1187885300986,61.82831407903054,138.15795893018085,96.26346410019862,151.35697846715294,300.0414766041736,14.355409405015243,1395.1051281356056,2754.6517287894367,-863.3631568316783,0.16387025012177384,0.1860612961279482,-0.9687764113603383,48,47.828712431827505,26.81310655119329,43.81150887987898,16.03423921465321,14.008504918335376,16.76019983514817,6.113236209702643,8.0,99.7223764575236,78.67851193781232
v2,ID28,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID28_20260513_170229,small,ADHE,ok,1800,471.4473995693031,61.794156277952034,98.26070485515433,64.89361806640878,116.11512897408136,218.21441154495136,25.020424128092735,1443.071124651388,2788.5623327839576,-957.1156198645881,0.02569229609046055,-0.42216022228605077,0.9061570794520077,47,47.51154966522784,25.11265561278395,39.76930018155503,12.681385355491647,10.052529057108222,19.557205350461416,8.744918088493336,8.0,99.94444444444444,85.83333333333333
v2,ID28,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID28_20260513_170229,small,ADHE,ok,1801,593.863601101548,58.9150923095239,110.28008658410931,72.47041093673884,125.03031082520953,236.2411598032841,20.55211257408402,1453.9930048273097,2766.187692580619,-920.3756419644466,-0.002185174052878025,0.35105237246908894,-0.936353275638091,47,47.526571562211736,20.069056772943764,34.08528181681821,11.852265502725496,9.120396988010206,13.70638559948306,7.026485480536938,8.0,99.55580233203776,74.34758467518046
v2,ID29,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID29_20260513_171014,mid,ABEF,ok,1800,457.9557156931926,70.3655758733016,158.97969125460602,94.09636565103914,173.8925101113126,327.38358984900015,16.63468188461162,1393.65066594358,2712.604876586192,-954.317612120569,0.27853468965031136,0.06609102529437139,0.9581494680043103,47,47.69162977844907,26.588701148413776,42.98936637882855,11.022547950649598,13.282253643231016,20.60128340978834,8.045741001629802,8.0,99.94444444444444,88.55555555555556
v2,ID29,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID29_20260513_171014,mid,ABEF,ok,1800,577.3674237197586,58.49563879187133,115.78215530497864,74.85995057230865,129.71782840683306,244.476887225793,15.91208185914912,1395.7105133752632,2731.392526996746,-902.6181741014173,0.2571206584844984,0.09515133475795212,0.9616835188742074,47,47.698882643993294,15.711814004373345,23.89799299839261,7.1897266916966505,9.55961691168456,10.447449427764298,6.667135887782663,8.0,99.66666666666667,70.94444444444444
v2,ID30,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID30_20260513_172838,mid,BCGF,ok,1801,488.56138020400226,75.5551849827859,71.02969277441314,58.2875226239393,103.83804580020856,192.37788295221182,58.38835588426006,1488.731714723949,2562.41633813096,-838.2549685858512,0.09022062613688475,-0.8468279587822471,-0.5241589900442061,46,46.28176622832967,30.012882128237546,48.184532378997794,21.594583919684148,8.927247311524855,19.35893783958241,12.200349351047734,8.0,99.94447529150472,91.28262076624097
v2,ID30,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID30_20260513_172838,mid,BCGF,ok,1800,560.1694735812905,67.51077551481386,61.7943550619771,47.01178774413552,91.58736918150079,169.06570153871672,49.84689135701565,1498.3451847754789,2546.810093910304,-830.9274986888407,0.08695184389260271,-0.7593619596400142,-0.6448323744162918,46,46.4572997456516,19.41160796710928,32.24527144807442,13.822455399736452,7.767959238767111,11.566444010713614,10.035415098932937,7.0,99.66666666666667,48.5
v2,ID31,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID31_20260513_172433,mid,CDHG,ok,1800,431.5725170603795,66.48549785950051,77.66291351801429,52.62119180005999,102.33550562873373,188.27808064561214,48.35975775991941,1536.6683102694517,2730.975051239213,-920.3445709935595,-0.7416690304258442,-0.09182350698547037,0.6644512720072691,46,45.906070392717105,21.697608169521107,38.268261450108,10.022861298080054,9.319569669857497,17.144561481937217,6.771861818251234,8.0,99.8888888888889,89.55555555555556
v2,ID31,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID31_20260513_172433,mid,CDHG,ok,1801,548.9707698899176,70.73060873189534,65.45473940011054,43.601691177887155,96.45153266709552,166.4969687843477,46.33594091976974,1557.388750056033,2727.420091958679,-894.0176834391832,0.7216545836890871,0.05022727872888344,-0.6904287670078799,46,45.87051141860655,16.0136302642983,26.799455143922604,8.132684680054613,7.992261578148866,11.494265294168017,7.6641003981489595,8.0,99.61132704053304,61.188228761799
v2,ID32,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID32_20260513_171939,mid,ADHE,ok,1800,499.4503341634907,67.86800581951819,66.88022463629576,49.583397340918914,95.369932234494,178.62295129529846,58.78773887712691,1332.1971559548372,2859.445698386895,-901.2209801248907,-0.027027559338301067,0.854826217724912,-0.5182100428651844,46,46.52139268006697,21.82885725373773,33.733093395341356,11.540028657476006,8.81080602839592,16.62183237749165,8.239180423722177,8.0,99.94444444444444,89.05555555555556
v2,ID32,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID32_20260513_171939,mid,ADHE,ok,1801,571.3469378872156,71.34575445566304,75.51910502687059,58.06158448630997,103.95833837098688,203.08915521032256,51.561957975559565,1344.3426087196883,2820.4926141719898,-932.7981359918027,-0.03241701977106866,0.7826097720713652,-0.6216679833219401,46,46.8212809073603,18.676906640292312,34.92953338802326,9.14733785887757,7.91383024234703,14.50089825608332,8.897883809223462,8.0,99.83342587451416,69.1282620766241
v2,ID33,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID33_20260513_171429,high,ABEF,ok,1801,455.1294429047996,94.97531079911617,110.99872607624698,78.06162705231104,146.38805656243213,278.79501062731754,55.86209599421861,1235.82615501041,2703.0581755863163,-875.9220015080709,0.8163451910367118,-0.13656516750779002,0.5611866749084514,45,45.045114539358096,33.611738888729185,54.160017979779035,12.753170594061261,17.033866289509557,26.507152687314978,11.62163647419118,8.0,99.88895058300943,89.7834536368684
