version,ID,path,location,height,facing,status,N_frames,mean_x,mean_y,mean_z,X_std,Y_std,Z_std,D3_std,radial_p50,radial_p75,radial_p95,radial_max,median_anchors,pct_ge7,pct_ge8
v2,ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,edge,low,ABEF,ok,601,1473.3112379830334,1115.4843479523436,63.14127875416441,26.71572692034429,21.263755156831397,34.4018931874035,48.47027545960103,40.645894966916686,55.5713923699175,80.09672923598215,170.29627158007844,7.0,99.66722129783693,24.958402662229616
v2,ID02,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID02_20260513_153316,edge,mid,ABEF,ok,601,1671.0899207966652,1072.2201937062453,-800.7326533145297,18.575373659909456,16.273161564075142,38.597356186178025,45.82156914007252,38.06591742941609,52.77824583333755,78.37013279427246,122.75696060536907,7.0,99.83361064891847,26.955074875207984
v2,ID03,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID03_20260513_154008,edge,high,ABEF,ok,600,1626.1265831242224,1087.356482051654,-1442.692111690542,23.420584658394468,17.96123722982617,24.63221398149819,38.44315015965043,32.62918151967601,44.305112474108746,62.63785067277012,115.07187688701194,7.0,100.0,30.5
v2,ID04,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID04_20260513_163638,edge,low,BCGF,ok,601,2295.577092112303,2485.818124397135,-3.2435941514631854,23.702380499770936,13.994292575399133,44.67771627981961,52.4761031139113,36.9548213026935,53.73795617195641,85.4693791922484,294.1506302976864,8.0,99.83361064891847,58.069883527454245
v2,ID05,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID05_20260513_163117,edge,mid,BCGF,ok,601,2214.914646618636,2453.100626260752,-1012.0795721882658,28.496041131468083,16.06249869475312,39.775420780980156,51.49866331070443,42.74383318552226,58.51701875095497,88.7945508920542,192.71465007457513,7.0,100.0,26.622296173044923
v2,ID06,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID06_20260513_154321,edge,high,BCGF,ok,600,2041.7622418463047,2478.8289696155493,-1447.7938358619888,21.240127654239775,14.163581296647248,19.879174226844494,32.3563228111041,28.278666168125486,38.3384467275677,55.57377257234734,78.7812365464118,7.0,99.83333333333333,35.66666666666667
v2,ID07,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID07_20260513_164048,edge,low,CDHG,ok,600,686.7925474319663,2582.843629457416,147.8477939377438,26.47688207013171,17.80335505462512,63.89974413075365,71.42241969670653,53.97949981082756,80.7497250463846,134.06560376168719,211.35772894784887,7.0,100.0,14.833333333333334
v2,ID08,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID08_20260513_162857,edge,mid,CDHG,ok,601,1726.121694655077,3664.546205877111,-863.3475529483715,37.20325588709182,29.33828129003738,61.28171539115313,77.46138159712932,54.13237808140433,78.611293379401,133.32405583093816,652.8094568185119,7.0,99.83361064891847,19.467554076539102
v2,ID09,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID09_20260513_154629,edge,high,CDHG,ok,601,1629.3341320328077,3432.5768478932077,-1414.5982934173455,39.533283766642775,21.70970080164881,50.38550579827307,67.62315305292131,56.52599658565794,74.27189050645788,121.78442282895958,183.72154321430858,7.0,100.0,35.44093178036606
v2,ID10,,edge,low,ADHE,missing,,,,,,,,,,,,,,,
v2,ID11,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID11_20260513_162534,edge,mid,ADHE,ok,601,869.8934692942454,2544.701386986431,-840.8505807481268,20.656030732352757,17.241926067466018,41.21453973411252,49.219852759091076,39.410575429553425,54.70985180869409,82.87835219012993,201.0479959264917,7.0,100.0,25.9567387687188
v2,ID12,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID12_20260513_154958,edge,high,ADHE,ok,601,837.0212559234221,2463.191729145823,-1369.4675449616016,26.41312045424584,17.144584792733408,37.08658979875755,48.65187419562615,38.749922350180306,56.231558831147034,82.54977752648921,134.12123859249033,7.0,100.0,26.12312811980033
v2,ID13,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID13_20260513_161529,center,mid,ABEF,ok,601,1707.2748264271768,2542.7813520727696,-822.5833761150991,22.633289217272438,13.105925817646934,41.883654209127535,49.37885744162305,39.929115323982806,55.754516027111976,86.79653524554071,218.97117941357385,7.0,99.83361064891847,39.93344425956739
v2,ID14,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID14_20260513_161800,center,mid,BCGF,ok,600,1680.53737829518,2579.8368871944904,-826.1474508657441,22.749266134479317,14.10176329070181,37.713671989388686,46.24618786978613,37.829014762456275,54.06389348563056,79.94805004830141,119.41170661926861,7.0,99.66666666666667,29.833333333333336
v2,ID15,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID15_20260513_162010,center,mid,CDHG,ok,600,1665.649012598755,2584.407294412261,-903.7062248453102,21.19329732810992,13.304660773811511,34.979687479179546,43.00870128340241,36.33373775759867,48.70945013862172,74.85133475700266,123.73004011785527,7.0,99.83333333333333,31.666666666666664
v2,ID16,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID16_20260513_162320,center,mid,ADHE,ok,601,1710.8158348620705,2565.7924198179976,-882.9839474800702,26.94183764608982,18.36462179971867,35.379068477238086,48.11237300229605,39.27232427570761,54.60965069278779,80.15130386773573,233.52334513652184,7.0,99.83361064891847,28.1198003327787
v2,ID17,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID17_20260513_161228,center,low,ABEF,ok,601,1537.8001775569242,2574.9963248166114,-4.2624526350067,25.779002931634373,18.61062814065236,47.402772002539564,57.07832570655523,45.096405387637596,64.85503303398481,99.44389176240836,228.51552987525628,7.0,99.83361064891847,35.77371048252912
v2,ID18,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID18_20260513_161018,center,low,BCGF,ok,601,1660.9402080812804,2436.8691469496184,-23.41846118882045,23.571750439017503,13.977011204340231,54.34938044228323,60.867392053755786,44.4634437420705,64.7073107145797,103.3332502511257,308.94290354041834,7.0,100.0,39.93344425956739
v2,ID19,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID19_20260513_160549,center,low,CDHG,ok,601,1757.3124247608766,2636.551983892729,-2.8328388409363328,31.42004730354083,16.394034139805715,44.55339002295706,56.929678468015155,43.15912902838349,62.480295861766734,101.5239854780593,222.29263637150046,7.0,100.0,27.953410981697168
v2,ID20,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID20_20260513_160806,center,low,ADHE,ok,601,1636.3805468561925,2740.709239819979,-116.04390649983596,23.75995884177818,15.309173856634262,48.9675164196631,56.53958005367233,44.77907116739429,62.2040235193537,103.98126649846346,188.56995296521654,7.0,100.0,49.750415973377706
v2,ID21,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID21_20260513_155713,center,high,ABEF,ok,600,1608.021240363201,2508.7369982482874,-1419.6276632564159,22.045320151410763,13.841590165270022,34.24865932716467,43.01809415338714,36.677573510735954,49.204272338136846,72.53047050712208,115.28189997236233,7.0,100.0,25.0
v2,ID22,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID22_20260513_160059,center,high,BCGF,ok,601,1575.2316106192438,2494.9368289796716,-1532.2323852177524,27.297723824666136,16.20185256017587,29.701433682824337,43.47230055109385,35.54323558003388,48.75998891682359,74.79758453835349,118.24036319690288,7.0,99.83361064891847,35.77371048252912
v2,ID23,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID23_20260513_160315,center,high,CDHG,ok,601,1620.4809931056932,2537.816744286623,-1441.948940916935,26.149888391939385,14.551562125332982,32.72588626023449,44.34578057398602,36.921776801336954,50.346501426596234,76.3998962205375,144.12504860155184,7.0,100.0,31.78036605657238
v2,ID24,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID24_20260513_155348,center,high,ADHE,ok,601,1608.168419029592,2540.4812853643193,-1428.8693424140881,24.724300731197367,14.2708825333593,27.436755516535626,39.594503257419134,33.13996516003311,45.747513499993254,66.57519852156629,106.71555622098838,7.0,99.83361064891847,33.61064891846922
