version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,67.18023197040051,144.21229861987445,79.56872131585543,29.794430996706105,58.09055203640577,743.71828715619,7.275260582930261
