row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L12:I0:T6,simulate_imu_prior,0.6697693469905062,,,,
R4:L12:I0:T6,cpu_golden,20.83476313400024,,,,
R4:L12:I0:T6,torch_gpu,2.458870589005528,0,1,2.458870589005528,2.458870589005528
R4:L12:I0:T8,simulate_imu_prior,0.6672790060110856,,,,
R4:L12:I0:T8,cpu_golden,20.482911134997266,,,,
R4:L12:I0:T8,torch_gpu,2.1729137469956186,0,1,2.1729137469956186,2.1729137469956186
R4:L12:I1:T6,simulate_imu_prior,0.5839866349997465,,,,
R4:L12:I1:T6,cpu_golden,20.315987836991553,,,,
R4:L12:I1:T6,torch_gpu,2.439959341994836,0,1,2.439959341994836,2.439959341994836
R4:L12:I1:T8,simulate_imu_prior,0.5806008000072325,,,,
R4:L12:I1:T8,cpu_golden,20.46642629800772,,,,
R4:L12:I1:T8,torch_gpu,2.1934623400011333,0,1,2.1934623400011333,2.1934623400011333
