sweep,conn_id,peer_name,tag_id,anchor_id,status,raw_mm,filt_mm,quality_percent,ok_count,fail_count
1026,,BSF66F,,5,ok,2405,2405,92,238,29
1026,,BSF66F,,6,ok,2463,2463,96,243,23
1027,,BSF66F,,0,ok,3275,3275,100,266,1
1027,,BSF66F,,1,ok,2675,2675,85,231,36
1028,,BSF66F,,4,ok,3251,3251,100,267,1
1028,,BSF66F,,5,timeout,0,2405,89,238,30
1028,,BSF66F,,6,ok,2488,2488,96,244,23
1028,,BSF66F,,7,ok,3187,3187,95,248,16
1029,,BSF66F,,0,ok,3201,3201,100,267,1
1029,,BSF66F,,1,ok,2651,2651,85,232,36
1029,,BSF66F,,2,ok,2454,2454,92,248,20
1030,,BSF66F,,4,ok,3280,3280,100,268,1
1030,,BSF66F,,5,ok,2416,2416,89,239,30
1031,,BSF66F,,0,ok,3160,3160,100,268,1
1031,,BSF66F,,1,reject,0,2651,82,232,37
1031,,BSF66F,,2,timeout,0,2454,89,248,21
1031,,BSF66F,,3,ok,3136,3136,94,244,14
1032,,BSF66F,,4,ok,3244,3244,100,269,1
1032,,BSF66F,,5,ok,2400,2400,90,240,30
1032,,BSF66F,,6,ok,2497,2497,96,246,23
1033,,BSF66F,,0,ok,3196,3196,100,269,1
1033,,BSF66F,,1,ok,2702,2702,83,233,37
1034,,BSF66F,,4,ok,3225,3225,100,270,1
1034,,BSF66F,,5,ok,2408,2408,90,241,30
1034,,BSF66F,,6,timeout,0,2497,93,246,24
1034,,BSF66F,,7,ok,3215,3215,96,251,16
1035,,BSF66F,,0,ok,3274,3274,100,270,1
1035,,BSF66F,,1,reject,0,2702,80,233,38
1035,,BSF66F,,2,ok,2420,2420,90,250,21
1036,,BSF66F,,4,ok,3232,3232,100,271,1
1036,,BSF66F,,5,ok,2408,2408,90,242,30
1037,,BSF66F,,0,ok,3290,3290,100,271,1
1037,,BSF66F,,1,ok,2661,2661,81,234,38
1037,,BSF66F,,2,ok,2426,2426,90,251,21
1037,,BSF66F,,3,ok,3107,3107,95,247,14
1038,,BSF66F,,4,ok,3353,3353,100,272,1
1038,,BSF66F,,5,ok,2453,2453,94,243,30
1038,,BSF66F,,6,ok,2454,2454,93,248,24
1039,,BSF66F,,0,ok,3198,3198,100,272,1
1039,,BSF66F,,1,ok,2658,2658,82,235,38
1040,,BSF66F,,4,ok,3197,3197,100,273,1
1040,,BSF66F,,5,ok,2450,2450,94,244,30
1040,,BSF66F,,6,ok,2438,2438,94,249,24
1040,,BSF66F,,7,ok,3134,3134,93,253,17
1041,,BSF66F,,0,timeout,0,3198,94,272,2
1041,,BSF66F,,1,ok,2710,2710,83,236,38
1041,,BSF66F,,2,ok,2389,2389,94,253,21
1042,,BSF66F,,4,ok,3250,3250,100,274,1
1042,,BSF66F,,5,ok,2422,2422,94,245,30
1043,,BSF66F,,0,ok,3192,3192,94,273,2
1043,,BSF66F,,1,ok,2668,2668,84,237,38
1043,,BSF66F,,2,ok,2430,2430,94,254,21
1043,,BSF66F,,3,ok,3128,3128,95,250,14
1044,,BSF66F,,4,ok,3173,3173,100,275,1
1044,,BSF66F,,5,ok,2458,2458,95,246,30
1044,,BSF66F,,6,ok,2435,2435,94,251,24
1045,,BSF66F,,0,ok,3188,3188,95,274,2
1045,,BSF66F,,1,ok,2665,2665,85,238,38
1046,,BSF66F,,4,ok,3254,3254,100,276,1
1046,,BSF66F,,5,ok,2458,2458,95,247,30
1046,,BSF66F,,6,ok,2507,2507,95,252,24
1046,,BSF66F,,7,ok,3169,3169,94,256,17
1047,,BSF66F,,0,ok,3178,3178,95,275,2
1047,,BSF66F,,1,ok,2685,2685,85,239,38
1047,,BSF66F,,2,ok,2425,2425,95,256,21
1048,,BSF66F,,4,ok,3220,3220,100,277,1
1048,,BSF66F,,5,ok,2408,2408,95,248,30
1049,,BSF66F,,0,ok,3174,3174,95,276,2
1049,,BSF66F,,1,ok,2639,2639,86,240,38
1049,,BSF66F,,2,ok,2426,2426,95,257,21
1049,,BSF66F,,3,ok,3148,3148,96,253,14
1050,,BSF66F,,4,ok,3226,3226,100,278,1
1050,,BSF66F,,5,ok,2450,2450,95,249,30
1050,,BSF66F,,6,ok,2449,2449,95,254,24
1051,,BSF66F,,0,ok,3209,3209,95,277,2
1051,,BSF66F,,1,ok,2677,2677,86,241,38
1052,,BSF66F,,4,ok,3157,3157,100,279,1
1053,,BSF66F,,0,ok,3205,3205,95,278,2
1053,,BSF66F,,1,ok,2676,2676,87,242,38
1053,,BSF66F,,2,ok,2381,2381,95,259,21
1053,,BSF66F,,3,ok,3168,3168,96,255,14
1054,,BSF66F,,4,ok,3247,3247,100,280,1
1054,,BSF66F,,5,ok,2457,2457,96,251,30
1054,,BSF66F,,6,timeout,0,2456,91,255,25
1055,,BSF66F,,0,ok,3267,3267,96,279,2
1055,,BSF66F,,1,ok,2653,2653,88,243,38
1056,,BSF66F,,4,ok,3213,3213,100,281,1
1056,,BSF66F,,5,timeout,0,2457,92,251,31
1056,,BSF66F,,6,ok,2461,2461,92,256,25
