sweep,conn_id,peer_name,tag_id,plan,pmode,quality_flag_percent,targets,statuses,qualities
548,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,92,96,100"
549,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","100,92,92,96"
550,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,92,96,100"
551,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","100,93,93,96"
552,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,93,96,100"
553,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","100,93,93,96"
554,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,93,96,100"
555,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,timeout,ok,ok","100,90,93,96"
556,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,timeout","100,93,96,96"
557,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,90,93,96"
558,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,93,96,96"
559,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,ok","100,94,94,96"
560,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,94,100,96"
561,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,94,94,100"
562,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,94,100,100"
563,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,94,94,100"
564,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,94,100,100"
565,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,timeout","100,95,95,94"
566,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,95,100,100"
567,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,ok","100,95,95,95"
568,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,95,100,100"
569,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,ok","100,95,95,95"
570,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,timeout,ok,ok","100,90,100,100"
571,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,ok","100,95,95,95"
572,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,91,100,100"
573,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,ok","100,95,95,95"
574,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,91,100,100"
575,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,ok","100,96,96,95"
576,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,timeout,ok,ok","100,88,100,100"
577,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,96,96,96"
578,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,pending","100,88,100,0"
579,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,96,96,96"
580,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,pending","100,88,100,0"
581,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,timeout,ok","100,96,92,96"
582,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,reject,ok","100,89,96,100"
583,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,ok","100,96,93,96"
584,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,pending","100,89,96,0"
585,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,ok","100,96,93,96"
586,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,90,96,100"
587,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,pending","100,96,93,0"
588,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,90,96,100"
589,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,ok","100,96,93,96"
590,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,pending","100,90,96,0"
591,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,pending,pending","100,100,0,0"
592,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,reject,ok,ok","100,88,100,100"
593,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,100,94,96"
594,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,88,100,100"
595,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,100,94,96"
596,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,89,100,100"
597,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,94,100"
598,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,90,100,100"
599,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,95,100"
600,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,90,100,100"
601,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,95,100"
602,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,90,100,100"
603,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,95,100"
604,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,91,100,100"
605,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,95,100"
606,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,91,100,100"
607,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,95,100"
608,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,92,100,100"
609,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,timeout,timeout,ok","100,96,92,100"
610,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,92,100,100"
611,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,96,92,100"
612,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,92,100,100"
613,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,timeout,ok,timeout","100,92,92,96"
614,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,92,100,100"
615,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,timeout","100,93,92,92"
616,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,93,100,100"
617,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,pending","100,93,93,0"
618,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,timeout,ok,ok","100,90,100,100"
619,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,93,93,92"
620,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,90,100,100"
621,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,93,93,92"
622,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,timeout,ok","100,90,96,100"
623,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","100,94,93,93"
624,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,timeout,ok,ok","100,88,100,100"
625,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","100,94,94,93"
626,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,ok,timeout,ok","100,88,94,100"
627,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","100,94,94,93"
628,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,ok,ok,ok","100,89,94,100"
629,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,reject,ok,ok","100,90,94,93"
630,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,timeout,ok,ok","100,85,95,100"
631,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,timeout,ok","100,90,90,94"
632,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,ok,ok,ok","100,85,95,100"
633,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","100,90,90,94"
634,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,timeout,ok","100,86,90,100"
635,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","100,91,90,94"
636,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,timeout,ok,ok","100,82,91,100"
637,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,91,91,95"
638,,BSF66F,,cal_static,4,92,"A,B,C,D","ok,timeout,ok,ok","100,79,91,100"
639,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,92,91,95"
640,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,ok,ok,ok","100,80,92,100"
641,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,timeout,ok,ok","100,88,92,95"
642,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,ok,ok,ok","100,80,92,100"
643,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","100,88,92,95"
644,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,ok,ok,ok","100,81,92,100"
645,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,89,92,95"
646,,BSF66F,,cal_static,4,92,"A,B,C,D","ok,timeout,ok,ok","100,78,92,100"
647,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,89,92,96"
648,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,ok,ok,ok","100,79,93,100"
649,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,90,93,96"
650,,BSF66F,,cal_static,4,92,"A,B,C,D","ok,ok,ok,reject","100,80,93,96"
651,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,90,93,96"
652,,BSF66F,,cal_static,4,91,"A,B,C,D","ok,ok,timeout,ok","100,80,90,96"
653,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,90,93,96"
654,,BSF66F,,cal_static,4,91,"A,B,C,D","ok,ok,ok,ok","100,81,90,96"
655,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","100,94,93,96"
656,,BSF66F,,cal_static,4,92,"A,B,C,D","ok,ok,ok,timeout","100,82,94,92"
657,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,timeout,ok,ok","100,88,94,96"
658,,BSF66F,,cal_static,4,92,"A,B,C,D","ok,ok,ok,ok","100,83,94,93"
659,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,89,94,96"
660,,BSF66F,,cal_static,4,92,"A,B,C,D","ok,ok,ok,ok","100,84,94,93"
661,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,reject,ok,ok","100,85,94,96"
662,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,ok,ok,ok","100,85,95,93"
663,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","100,85,95,100"
664,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,ok,ok,ok","100,85,95,93"
665,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,timeout","100,86,95,94"
666,,BSF66F,,cal_static,4,92,"A,B,C,D","ok,timeout,ok,ok","100,81,95,94"
667,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","100,86,95,94"
668,,BSF66F,,cal_static,4,92,"A,B,C,D","ok,ok,ok,ok","100,82,95,94"
669,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,87,95,95"
670,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,ok,ok,ok","100,83,95,94"
671,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,88,95,95"
672,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,ok,ok,ok","100,84,96,95"
673,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,88,96,95"
674,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,ok,ok,ok","100,84,96,95"
675,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,timeout,ok,ok","100,85,96,95"
676,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,ok","100,85,96,95"
677,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,timeout,ok","100,85,92,95"
678,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,ok","100,85,96,95"
679,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","100,86,92,96"
680,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,ok","100,86,96,95"
681,,BSF66F,,cal_static,4,92,"E,F,G,H","ok,ok,timeout,ok","100,86,89,96"
682,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,ok","100,86,96,96"
683,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","100,87,90,96"
684,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,timeout,ok","100,87,93,96"
685,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","100,87,90,96"
686,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,ok","100,87,93,96"
687,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","100,88,90,96"
688,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,ok","100,88,94,96"
689,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,88,94,96"
690,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,ok","100,88,94,96"
691,,BSF66F,,cal_static,4,92,"E,F,G,H","ok,timeout,ok,timeout","100,84,94,93"
692,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,timeout,ok,ok","100,84,94,96"
693,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","100,85,94,93"
694,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,ok","100,85,95,96"
695,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","100,85,95,94"
696,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,ok","100,85,95,96"
697,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","100,86,95,94"
698,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,ok,ok,ok","100,86,95,100"
699,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","100,86,95,94"
700,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,ok,ok,ok","100,86,95,100"
701,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,87,95,95"
702,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,ok,ok,ok","100,87,95,100"
703,,BSF66F,,cal_static,4,93,"E,F,G,H","timeout,ok,ok,ok","96,88,95,95"
704,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,88,96,100"
705,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","96,88,96,95"
706,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,timeout","100,88,96,95"
707,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","96,88,96,95"
708,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,ok","100,88,96,95"
709,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,timeout,ok","96,89,92,95"
710,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,ok,ok,ok","100,89,96,95"
711,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","96,89,92,96"
712,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,timeout","100,89,96,91"
713,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","96,90,93,96"
714,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,ok,ok,timeout","100,90,96,88"
715,,BSF66F,,cal_static,4,92,"E,F,G,H","ok,ok,ok,timeout","96,90,93,92"
716,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,ok,ok,ok","100,90,96,88"
717,,BSF66F,,cal_static,4,92,"E,F,G,H","ok,ok,ok,ok","96,90,93,92"
718,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,ok,ok,ok","100,90,96,88"
719,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","100,94,93,93"
720,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,timeout,ok","100,94,94,89"
721,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","100,94,94,93"
722,,BSF66F,,cal_static,4,92,"A,B,C,D","ok,reject,ok,ok","100,88,94,89"
723,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","100,94,94,93"
724,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,ok,ok,ok","100,89,94,90"
725,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","100,95,94,93"
726,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,ok,ok,ok","100,90,95,90"
727,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,ok","100,95,95,94"
728,,BSF66F,,cal_static,4,92,"A,B,C,D","ok,timeout,ok,ok","100,85,95,90"
729,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,ok","100,95,95,94"
730,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,ok,ok,ok","100,86,95,94"
731,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,timeout,ok","100,95,90,94"
732,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,ok,ok,ok","100,86,95,94"
733,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","100,95,91,95"
734,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,pending","100,87,95,0"
735,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,timeout,timeout,ok","100,92,87,95"
736,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,ok","100,88,96,94"
737,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","100,92,88,95"
738,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,ok","100,88,96,95"
739,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","100,92,88,95"
740,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,ok","100,88,96,95"
741,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","100,92,88,95"
742,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,ok,ok,ok","100,89,96,95"
743,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,93,89,96"
744,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,ok,ok,ok","100,89,96,95"
745,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,93,89,96"
746,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,ok,ok,ok","100,90,96,95"
747,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,93,90,96"
748,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,ok,ok,ok","100,90,96,96"
749,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,reject","100,93,90,92"
750,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,ok,ok,ok","100,90,96,96"
751,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,94,90,93"
752,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,94,100,96"
753,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","100,94,94,93"
754,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,94,100,96"
755,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","100,94,94,93"
756,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,ok,timeout,timeout","100,94,94,93"
757,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","100,95,94,93"
758,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,ok,ok,ok","100,95,95,93"
759,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,timeout,ok,ok","100,90,95,94"
760,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,ok,ok,ok","100,95,95,93"
761,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,90,95,94"
762,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,ok,ok,ok","100,95,95,93"
763,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","100,91,95,94"
764,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,95,95,94"
765,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,timeout","100,91,95,90"
766,,BSF66F,,cal_static,4,94,"A,B,C,D","timeout,ok,ok,ok","95,95,95,94"
767,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,92,95,90"
768,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,timeout,ok,ok","96,92,96,94"
769,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,92,96,90"
770,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,ok","96,92,96,95"
771,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,92,96,91"
772,,BSF66F,,cal_static,4,93,"A,B,C,D","ok,timeout,ok,ok","96,88,96,95"
773,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,92,96,91"
774,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,ok","96,89,96,95"
775,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","100,93,96,92"
776,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,ok","96,89,96,95"
777,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,timeout,ok,ok","100,90,96,92"
778,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,ok","96,90,96,95"
779,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","100,90,96,92"
780,,BSF66F,,cal_static,4,94,"A,B,C,D","ok,ok,ok,ok","96,90,96,96"
781,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,timeout,ok","100,90,93,92"
