capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,200,200,0.00043773884223059843,0.0007366196262483195,0.0009577585734240664,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88000000000001,1.0,False
R01,BSDC91,200,200,0.0004365419593982437,0.0008310263845743153,0.0009594510480296524,1.0,1.0,R2:L2:I3:T6,R2,L2,I3,T6,100.88000000000001,1.0,False
