case_id,layout_name,case_kind,fixed_tag_delay_mm,tag_method,point_estimator,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,frames_input,status,frames_solved,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_input_median,anchors_used_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,d_tag_frame_median_mm,d_tag_frame_p25_mm,d_tag_frame_p75_mm,d_tag_frame_iqr_mm,d_tag_frame_p5_mm,d_tag_frame_p95_mm,d_tag_frame_mean_mm,d_tag_frame_std_mm,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
phase1c_common_mode_fixed_91mm,phase1c_common_mode,fixed,91.15319085924492,T4_fixed_dtag,mean,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,True,1201,ok,1201,1319.5443900630116,769.5820498738921,153.95768117157888,1319.544390063012,769.5820498738925,153.95768117157908,1320.081486627827,770.3086975952008,154.5810038537699,19.193476262728215,22.900891178068267,33.58234921221865,44.95124610518644,36.87513893249187,77.32971520955813,8.0,8.0,99.75020815986679,91.75686927560366,102.34402883965983,180.95321161078692,91.15319085924492,91.15319085924492,91.15319085924492,0.0,91.15319085924492,91.15319085924492,91.1531908592449,1.4210854715202004e-14,-447.72587650457467,96.89295624465942,-307.49781659782275,-542.215344349341,182.54280058407934,-383.3240609304319,94.4894678447663,-85.64984433941993,75.82624433260918,121.1522961531298,85.64984433941993,148.37039697507902,-0.9999999999999991,1.0,1.0097822800764376,889.8367413746068,8.704632226430935,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
phase1c_common_mode_fixed_91mm,phase1c_common_mode,fixed,91.15319085924492,T4_fixed_dtag,mean,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,motive_iantenna,False,1201,ok,1201,1445.5797335111574,689.0685064022956,-809.9331898770326,1445.5797335111586,689.0685064022952,-809.9331898770326,1450.095847285178,691.6323529871385,-819.2134010581696,35.20264057141415,45.679800419215965,57.097579485607355,81.15419676550823,63.03279159580469,155.90000365215124,8.0,8.0,99.91673605328893,95.67027477102414,82.30033879581737,113.23866057884216,91.15319085924492,91.15319085924492,91.15319085924492,0.0,91.15319085924492,91.15319085924492,91.1531908592449,1.4210854715202004e-14,-517.3811948587662,1063.633173836872,-197.8874243622613,-543.22998,1105.589,-259.92136,25.848785141233748,-41.955826163127995,62.03393563773869,67.20393488468345,41.955826163127995,79.22537606736486,-0.9999999999999991,1.0,1.0097822800764376,461.6346339824702,4.515839282600261,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
phase1c_common_mode_fixed_91mm,phase1c_common_mode,fixed,91.15319085924492,T4_fixed_dtag,mean,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,motive_iantenna,False,1201,ok,1201,1405.6245027903624,664.2825686144364,-1414.9788154281748,1405.6245027903624,664.2825686144357,-1414.9788154281744,1413.681740862824,668.8956947393726,-1414.0828700717325,43.6697795547117,59.65760165251668,38.507344665089434,83.36003043691544,37.78888366245422,220.71028437177358,8.0,8.0,100.0,92.2564529558701,158.9228643728668,190.7104450808481,91.15319085924492,91.15319085924492,91.15319085924492,0.0,91.15319085924492,91.15319085924492,91.1531908592449,1.4210854715202004e-14,-525.6622950759071,1668.566157970597,-245.62085351634755,-554.00287,1625.5614500000001,-256.2951,28.340574924092948,43.00470797059688,10.674246483652439,30.28411671193156,43.00470797059688,52.597838669076616,-0.9999999999999991,1.0,1.0097822800764376,813.3092827400905,7.956019192530105,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
phase1c_common_mode_fixed_91mm,phase1c_common_mode,fixed,91.15319085924492,T4_fixed_dtag,mean,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,motive_iantenna,False,1201,ok,1201,2113.7207162874174,1010.689696388674,149.97762619061237,2113.7207162874147,1010.689696388674,149.97762619061223,2118.9094553677423,1018.5093398731293,139.24173502831408,29.251498754013525,35.853996224639324,58.071394185705884,74.25258276520852,31.318238685147424,203.96454974512358,8.0,8.0,100.0,93.83846794338052,93.51501562682192,129.52313230741015,91.15319085924492,91.15319085924492,91.15319085924492,0.0,91.15319085924492,91.15319085924492,91.1531908592449,1.4210854715202004e-14,-272.64962049984445,104.95127150932706,503.7654842603529,-321.178815,182.16379,479.93381999999997,48.52919450015554,-77.21251849067295,23.83166426035291,54.06506210347038,77.21251849067295,94.25923801901128,-0.9999999999999991,1.0,1.0097822800764376,1047.8906733259494,10.25076005596117,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
phase1c_common_mode_fixed_91mm,phase1c_common_mode,fixed,91.15319085924492,T4_fixed_dtag,mean,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,True,1200,ok,1200,2103.1023211184156,1096.8990371498753,-867.429624677354,2103.1023211184156,1096.899037149876,-867.429624677354,2104.4911905100807,1100.9171785486178,-874.2845420693827,24.80188173554629,37.456944017455555,52.147013661085374,68.82925995912093,47.6328156716427,138.50444343380735,8.0,8.0,99.75,91.5,136.70727999519136,191.46887031178483,91.15319085924492,91.15319085924492,91.15319085924492,0.0,91.15319085924492,91.15319085924492,91.1531908592449,1.4210854715202004e-14,-163.7966607456318,1120.1531891455702,490.40829707137254,-184.9818897969324,1103.5866165595767,473.70402893394925,21.18522905130058,16.566572585993526,16.7042681374233,26.978630505698494,16.566572585993526,31.659087655995357,-0.9999999999999991,1.0,1.0097822800764376,705.9514108073571,6.905814420873793,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
phase1c_common_mode_fixed_91mm,phase1c_common_mode,fixed,91.15319085924492,T4_fixed_dtag,mean,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,motive_iantenna,False,1201,ok,1201,2093.622995222554,1073.8981770442865,-1465.6409788866404,2093.622995222557,1073.8981770442865,-1465.6409788866415,2096.4437102529064,1077.7983578761434,-1466.0192018169134,27.002841029212462,35.60640371107867,40.06372031154116,60.01725663579295,41.043174608618244,111.1523354276183,8.0,8.0,99.83347210657784,92.83930058284763,67.34272004113896,127.69450472222056,91.15319085924492,91.15319085924492,91.15319085924492,0.0,91.15319085924492,91.15319085924492,91.1531908592449,1.4210854715202004e-14,-172.95123378308426,1718.5659413108901,473.2591475771801,-193.231255,1684.95255,476.52297999999996,20.280021216915742,33.613391310890165,-3.26383242281986,20.540980079898883,33.613391310890165,39.392790432537645,-0.9999999999999991,1.0,1.0097822800764376,1013.9317064581626,9.918563930954015,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
phase1c_common_mode_fixed_91mm,phase1c_common_mode,fixed,91.15319085924492,T4_fixed_dtag,mean,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,motive_iantenna,False,1201,ok,1201,1597.0630077280355,1516.129893625592,96.74979900268859,1597.0630077280346,1516.1298936255932,96.7497990026887,1593.6164482965244,1511.07858025957,99.24232810422033,30.105012329728687,53.45470995658414,55.506112894511844,82.73237789749516,67.49510173675617,146.10918197338958,8.0,8.0,100.0,90.84096586178185,128.80606375127255,193.30259220294704,91.15319085924492,91.15319085924492,91.15319085924492,0.0,91.15319085924492,91.15319085924492,91.1531908592449,1.4210854715202004e-14,274.5639311202583,141.71269335946184,30.010157988718674,352.14755,211.565355,53.795866000000004,-77.58361887974172,-69.85266164053817,-23.78570801128133,81.14787627581481,69.85266164053817,107.07180843874107,-0.9999999999999991,1.0,1.0097822800764376,906.6934696461826,8.86952946355589,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
phase1c_common_mode_fixed_91mm,phase1c_common_mode,fixed,91.15319085924492,T4_fixed_dtag,mean,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,motive_iantenna,False,1201,ok,1201,1447.6463093299233,1625.262665284715,-1032.5337058231792,1447.646309329923,1625.262665284714,-1032.533705823178,1448.1138975610947,1621.8495698568581,-1035.8890459409167,25.306233789623537,38.72733882150798,45.27665689375427,64.73166072553452,46.73959387488585,115.73675278090884,8.0,8.0,100.0,90.25811823480433,120.89343378075993,154.51132603018954,91.15319085924492,91.15319085924492,91.15319085924492,0.0,91.15319085924492,91.15319085924492,91.1531908592449,1.4210854715202004e-14,420.0887174062973,1266.6908568796389,-120.86467112854098,391.90054,1132.2804,-71.53192899999999,28.188177406297314,134.4104568796388,-49.332742128540986,56.81806747338397,134.4104568796388,145.9262269436281,-0.9999999999999991,1.0,1.0097822800764376,557.6228692802323,5.45482308432596,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
phase1c_common_mode_fixed_91mm,phase1c_common_mode,fixed,91.15319085924492,T4_fixed_dtag,mean,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,motive_iantenna,False,1201,ok,1201,1503.9727907167987,1651.5890936809858,-1211.5595383744649,1503.9727907167978,1651.5890936809851,-1211.5595383744637,1505.9357206993318,1655.0436630480483,-1209.6413583207352,32.286732704177446,35.82874093433606,48.31170302500089,68.2653091608516,44.89036516459683,135.96204655810385,8.0,8.0,99.91673605328893,93.42214820982515,134.6422698000018,187.45347549177805,91.15319085924492,91.15319085924492,91.15319085924492,0.0,91.15319085924492,91.15319085924492,91.1531908592449,1.4210854715202004e-14,445.57821137937844,1445.763198279255,-64.30157095831919,408.80994,1568.1853500000002,-62.425788499999996,36.76827137937846,-122.4221517207452,-1.8757824583191933,36.81608806022931,122.4221517207452,127.83820857629271,-0.9999999999999991,1.0,1.0097822800764376,828.1828777899989,8.101516865051824,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
phase1c_common_mode_fixed_91mm,phase1c_common_mode,fixed,91.15319085924492,T4_fixed_dtag,mean,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,motive_iantenna,False,1201,ok,1201,656.8462164393823,1238.226593745606,-4.729972462129712,656.8462164393819,1238.2265937456057,-4.729972462129714,661.6279653051113,1239.4398739576648,-6.090159212037504,30.19584607926096,20.565737663552486,31.617685870443914,48.315802237886416,32.78444769358444,86.23175827239406,8.0,8.0,99.91673605328893,90.75770191507078,70.54787551192513,124.76092186231675,91.15319085924492,91.15319085924492,91.15319085924492,0.0,91.15319085924492,91.15319085924492,91.1531908592449,1.4210854715202004e-14,77.11212303645107,238.17712368887285,-930.8453982149827,65.499245,238.64973,-938.19342,11.612878036451065,-0.47260631112715146,7.348021785017295,13.742356437037147,0.47260631112715146,13.75048061588734,-0.9999999999999991,1.0,1.0097822800764376,1028.888366883956,10.064874172247297,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
