row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L16:I3:T6,simulate_imu_prior,0.5889449160022195,,,,
R2:L16:I3:T6,cpu_golden,20.27062614999886,,,,
R2:L16:I3:T6,torch_gpu,2.134916258000885,0,1,2.134916258000885,2.134916258000885
R2:L16:I3:T8,simulate_imu_prior,0.5865775230049621,,,,
R2:L16:I3:T8,cpu_golden,20.737544371004333,,,,
R2:L16:I3:T8,torch_gpu,2.465120419001323,0,1,2.465120419001323,2.465120419001323
R2:L16:I4:T6,simulate_imu_prior,0.6143750269984594,,,,
R2:L16:I4:T6,cpu_golden,20.601296570996055,,,,
R2:L16:I4:T6,torch_gpu,2.0014801520010224,0,1,2.0014801520010224,2.0014801520010224
R2:L16:I4:T8,simulate_imu_prior,0.5780932389898226,,,,
R2:L16:I4:T8,cpu_golden,21.088341741007753,,,,
R2:L16:I4:T8,torch_gpu,1.9993634490092518,0,1,1.9993634490092518,1.9993634490092518
