row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L5:I7:T6,simulate_imu_prior,0.9504789030033862,,,,
R2:L5:I7:T6,cpu_golden,21.260287662997143,,,,
R2:L5:I7:T6,torch_gpu,2.275766194987227,0,1,2.275766194987227,2.275766194987227
R2:L5:I7:T8,simulate_imu_prior,0.6074883399996907,,,,
R2:L5:I7:T8,cpu_golden,21.22308939199138,,,,
R2:L5:I7:T8,torch_gpu,2.336347153992392,0,1,2.336347153992392,2.336347153992392
R2:L5:I8:T6,simulate_imu_prior,0.6062513939978089,,,,
R2:L5:I8:T6,cpu_golden,21.181150082993554,,,,
R2:L5:I8:T6,torch_gpu,2.0898005579947494,0,1,2.0898005579947494,2.0898005579947494
R2:L5:I8:T8,simulate_imu_prior,0.5898183020035503,,,,
R2:L5:I8:T8,cpu_golden,21.836744368003565,,,,
R2:L5:I8:T8,torch_gpu,2.8246735830034595,0,1,2.8246735830034595,2.8246735830034595
