row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id
R2:L0:I0:T6,S03,simulate_imu_prior,L0:I0,0.1736630899995361,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S03,build_track_tensors,L0:I0,0.4188164820006932,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S03,cpu_golden,,0.1670769499996822,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S03,torch_gpu,,0.5798634479997418,0.0,1.0,0.5798634479997418,0.5798634479997418,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S03,simulate_imu_prior,L2:I3,0.8397414920000301,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S03,build_track_tensors,L2:I3,0.1322365349997198,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S03,cpu_golden,,0.4523954129999765,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S03,torch_gpu,,0.1760737399999925,0.0,1.0,0.1760737399999925,0.1760737399999925,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_agreement_0000_cuda0
R4:L8:I1+I2+I3+I8:T8,S03,simulate_imu_prior,L8:I1+I2+I3+I8,0.9735715120004896,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S03,build_track_tensors,L8:I1+I2+I3+I8,0.679716756999369,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S03,cpu_golden,,0.2333797789997334,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S03,torch_gpu,,0.6939288109997506,0.0,1.0,0.6939288109997506,0.6939288109997506,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S03,simulate_imu_prior,L14:I1+I2+I3+I8,0.6372393100000409,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S03,build_track_tensors,L14:I1+I2+I3+I8,0.0894340419999935,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S03,cpu_golden,,0.3220601319999332,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S03,torch_gpu,,0.1814730059995781,0.0,1.0,0.1814730059995781,0.1814730059995781,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_agreement_0001_cuda0
R2:L0:I0:T6,S03,load_imu_prior_cache,L0:I0,0.0070925770005487,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I0:T6,S03,build_track_tensors,L0:I0,17.036897332999615,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I0:T6,S03,torch_gpu,,8.414575563000653,0.0,1.0,8.414575563000653,8.414575563000653,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I0:T8,S03,torch_gpu,,10.725098668999635,0.0,1.0,10.725098668999635,10.725098668999635,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R1_S03_5090D_20260606T221157Z_partial_raw_0000_cuda0
