host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count
7.5e-05,1777923591.939608,6,,BSF66F,,f,0,0,3382,3382,100,1,O,97,0,671,8
7.5e-05,1777923591.939608,6,,BSF66F,,f,0,1,2928,2928,100,1,O,97,0,671,8
7.5e-05,1777923591.939608,6,,BSF66F,,f,0,2,2835,2835,100,1,O,97,0,671,8
7.5e-05,1777923591.939608,6,,BSF66F,,f,0,3,3172,3172,100,1,O,97,0,671,8
7.5e-05,1777923591.939608,6,,BSF66F,,f,0,4,2879,2879,100,1,O,97,0,671,8
7.5e-05,1777923591.939608,6,,BSF66F,,f,0,5,2538,2538,100,1,O,97,0,671,8
7.5e-05,1777923591.939608,6,,BSF66F,,f,0,6,2456,2456,100,1,O,97,0,671,8
7.5e-05,1777923591.939608,6,,BSF66F,,f,0,7,2999,2999,83,1,O,97,0,671,8
0.09005,1777923592.029584,7,,BSF66F,,f,0,0,3368,3368,100,1,O,98,0,701,8
0.09005,1777923592.029584,7,,BSF66F,,f,0,1,2952,2952,100,1,O,98,0,701,8
0.09005,1777923592.029584,7,,BSF66F,,f,0,2,2893,2893,100,1,O,98,0,701,8
0.09005,1777923592.029584,7,,BSF66F,,f,0,3,3394,3394,100,1,O,98,0,701,8
0.09005,1777923592.029584,7,,BSF66F,,f,0,4,2868,2868,100,1,O,98,0,701,8
0.09005,1777923592.029584,7,,BSF66F,,f,0,5,2501,2501,100,1,O,98,0,701,8
0.09005,1777923592.029584,7,,BSF66F,,f,0,6,2369,2369,100,1,O,98,0,701,8
0.09005,1777923592.029584,7,,BSF66F,,f,0,7,2728,2728,85,1,O,98,0,701,8
0.200495,1777923592.140028,8,,BSF66F,,f,0,0,3405,3405,100,1,O,100,0,671,8
0.200495,1777923592.140028,8,,BSF66F,,f,0,1,2900,2900,100,1,O,100,0,671,8
0.200495,1777923592.140028,8,,BSF66F,,f,0,2,2879,2879,100,1,O,100,0,671,8
0.200495,1777923592.140028,8,,BSF66F,,f,0,3,3370,3370,100,1,O,100,0,671,8
0.200495,1777923592.140028,8,,BSF66F,,f,0,4,2904,2904,100,1,O,100,0,671,8
0.200495,1777923592.140028,8,,BSF66F,,f,0,5,2529,2529,100,1,O,100,0,671,8
0.200495,1777923592.140028,8,,BSF66F,,f,0,6,2364,2364,100,1,O,100,0,671,8
0.200495,1777923592.140028,8,,BSF66F,,f,0,7,0,2728,75,0,T,100,0,671,8
0.292612,1777923592.232145,9,,BSF66F,,f,0,0,3378,3378,100,1,O,97,0,701,8
0.292612,1777923592.232145,9,,BSF66F,,f,0,1,2903,2903,100,1,O,97,0,701,8
0.292612,1777923592.232145,9,,BSF66F,,f,0,2,2869,2869,100,1,O,97,0,701,8
0.292612,1777923592.232145,9,,BSF66F,,f,0,3,3249,3249,100,1,O,97,0,701,8
0.292612,1777923592.232145,9,,BSF66F,,f,0,4,2861,2861,100,1,O,97,0,701,8
0.292612,1777923592.232145,9,,BSF66F,,f,0,5,2505,2505,100,1,O,97,0,701,8
0.292612,1777923592.232145,9,,BSF66F,,f,0,6,2446,2446,100,1,O,97,0,701,8
0.292612,1777923592.232145,9,,BSF66F,,f,0,7,3015,3015,77,1,O,97,0,701,8
0.389925,1777923592.329458,10,,BSF66F,,f,0,0,3415,3415,100,1,O,97,0,701,8
0.389925,1777923592.329458,10,,BSF66F,,f,0,1,2903,2903,100,1,O,97,0,701,8
0.389925,1777923592.329458,10,,BSF66F,,f,0,2,2919,2919,100,1,O,97,0,701,8
0.389925,1777923592.329458,10,,BSF66F,,f,0,3,3212,3212,100,1,O,97,0,701,8
0.389925,1777923592.329458,10,,BSF66F,,f,0,4,2817,2817,100,1,O,97,0,701,8
0.389925,1777923592.329458,10,,BSF66F,,f,0,5,2546,2546,100,1,O,97,0,701,8
0.389925,1777923592.329458,10,,BSF66F,,f,0,6,2363,2363,100,1,O,97,0,701,8
0.389925,1777923592.329458,10,,BSF66F,,f,0,7,2939,2939,80,1,O,97,0,701,8
0.524472,1777923592.464006,11,,BSF66F,,f,0,0,3404,3404,100,1,O,100,0,29266,8
0.524472,1777923592.464006,11,,BSF66F,,f,0,1,2866,2866,100,1,O,100,0,29266,8
0.524472,1777923592.464006,11,,BSF66F,,f,0,2,2870,2870,100,1,O,100,0,29266,8
0.524472,1777923592.464006,11,,BSF66F,,f,0,3,3188,3188,100,1,O,100,0,29266,8
0.524472,1777923592.464006,11,,BSF66F,,f,0,4,2897,2897,100,1,O,100,0,29266,8
0.524472,1777923592.464006,11,,BSF66F,,f,0,5,2546,2546,100,1,O,100,0,29266,8
0.524472,1777923592.464006,11,,BSF66F,,f,0,6,2451,2451,100,1,O,100,0,29266,8
0.524472,1777923592.464006,11,,BSF66F,,f,0,7,0,2939,72,0,T,100,0,29266,8
0.629977,1777923592.569511,12,,BSF66F,,f,0,0,3382,3382,100,1,O,96,0,15045,8
0.629977,1777923592.569511,12,,BSF66F,,f,0,1,2863,2863,100,1,O,96,0,15045,8
0.629977,1777923592.569511,12,,BSF66F,,f,0,2,2878,2878,100,1,O,96,0,15045,8
0.629977,1777923592.569511,12,,BSF66F,,f,0,3,3281,3281,100,1,O,96,0,15045,8
0.629977,1777923592.569511,12,,BSF66F,,f,0,4,2857,2857,100,1,O,96,0,15045,8
0.629977,1777923592.569511,12,,BSF66F,,f,0,5,2555,2555,100,1,O,96,0,15045,8
0.629977,1777923592.569511,12,,BSF66F,,f,0,6,2380,2380,100,1,O,96,0,15045,8
0.629977,1777923592.569511,12,,BSF66F,,f,0,7,2946,2946,75,1,O,96,0,15045,8
0.697381,1777923592.636914,13,,BSF66F,,f,0,0,3360,3360,100,1,O,97,0,701,8
0.697381,1777923592.636914,13,,BSF66F,,f,0,1,2908,2908,100,1,O,97,0,701,8
0.697381,1777923592.636914,13,,BSF66F,,f,0,2,2908,2908,100,1,O,97,0,701,8
0.697381,1777923592.636914,13,,BSF66F,,f,0,3,3415,3415,100,1,O,97,0,701,8
