method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
T2_CUDA_REPLAY,T2,v1-old,8,1,5.310636705995421,1000,34.0,38457.0,14.552523304087838,25.293368378678988,90.27342609455832,602.3003683191189,23.0
T2_CUDA_REPLAY,T2,v1-old,7,5000,119.15259738499299,1000,34.0,40811.0,24.571820994476766,41.07184841980818,122.66890175858991,603.2449674784818,23.0
T2_CUDA_REPLAY,T2,v1-old,6,5000,118.80535220600723,1000,34.0,40811.0,36.48788867009114,60.639220751438685,156.80413305989393,607.2052653019141,23.0
T2_CUDA_REPLAY,T2,v1-old,5,5000,118.97878205098095,1000,34.0,40811.0,50.818812208471385,85.23821492755383,197.34173100322647,616.4079324415195,23.0
T2_CUDA_REPLAY,T2,v1-old,4,5000,118.9916097910027,1000,34.0,40811.0,81.09391487450105,137.38297446222077,258.984327800904,638.7281166097389,23.0
