row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L11:I0:T6,simulate_imu_prior,0.8709807170089334,,,,
R2:L11:I0:T6,cpu_golden,20.592997682004352,,,,
R2:L11:I0:T6,torch_gpu,2.6966180040035397,0,1,2.6966180040035397,2.6966180040035397
R2:L11:I0:T8,simulate_imu_prior,0.6584773049980868,,,,
R2:L11:I0:T8,cpu_golden,21.481386849001865,,,,
R2:L11:I0:T8,torch_gpu,2.6360758269875078,0,1,2.6360758269875078,2.6360758269875078
R2:L11:I1:T6,simulate_imu_prior,0.677843154000584,,,,
R2:L11:I1:T6,cpu_golden,21.220155091010383,,,,
R2:L11:I1:T6,torch_gpu,2.5590061730035814,0,1,2.5590061730035814,2.5590061730035814
R2:L11:I1:T8,simulate_imu_prior,0.7057501270028297,,,,
R2:L11:I1:T8,cpu_golden,22.049538517007022,,,,
R2:L11:I1:T8,torch_gpu,2.8847882879927056,0,1,2.8847882879927056,2.8847882879927056
