row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L2:I1+I3+I7:T6,simulate_imu_prior,0.6366293659957591,,,,
R2:L2:I1+I3+I7:T6,cpu_golden,21.952995619009016,,,,
R2:L2:I1+I3+I7:T6,torch_gpu,2.364352582982974,0,1,2.364352582982974,2.364352582982974
R2:L2:I1+I3+I7:T8,simulate_imu_prior,0.5567525300139096,,,,
R2:L2:I1+I3+I7:T8,cpu_golden,19.91869704599958,,,,
R2:L2:I1+I3+I7:T8,torch_gpu,2.203716750984313,0,1,2.203716750984313,2.203716750984313
