row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L1:I3:T6,simulate_imu_prior,0.6619342970079742,,,,
R4:L1:I3:T6,cpu_golden,20.70087947200227,,,,
R4:L1:I3:T6,torch_gpu,2.4154448580084136,0,1,2.4154448580084136,2.4154448580084136
R4:L1:I3:T8,simulate_imu_prior,0.6094127659889637,,,,
R4:L1:I3:T8,cpu_golden,21.11152323699207,,,,
R4:L1:I3:T8,torch_gpu,2.4895156559941825,0,1,2.4895156559941825,2.4895156559941825
R4:L1:I4:T6,simulate_imu_prior,0.5895913080021273,,,,
R4:L1:I4:T6,cpu_golden,21.110625788001926,,,,
R4:L1:I4:T6,torch_gpu,2.224334408994764,0,1,2.224334408994764,2.224334408994764
R4:L1:I4:T8,simulate_imu_prior,0.5926236289960798,,,,
R4:L1:I4:T8,cpu_golden,20.906370975004393,,,,
R4:L1:I4:T8,torch_gpu,2.1207864900061395,0,1,2.1207864900061395,2.1207864900061395
