node,sensor_axis,segment_start_s,segment_end_s,frequency_hz,psd
BSF44AD,acc_z_g,1,485,62.109375,7.43773361531e-09
BSF44AD,acc_z_g,1,485,62.3046875,7.48188231406e-09
BSF44AD,acc_z_g,1,485,62.5,7.3994604502e-09
BSF44AD,acc_z_g,1,485,62.6953125,6.60314603262e-09
BSF44AD,acc_z_g,1,485,62.890625,6.04217773967e-09
BSF44AD,acc_z_g,1,485,63.0859375,6.6102166949e-09
BSF44AD,acc_z_g,1,485,63.28125,6.75728856333e-09
BSF44AD,acc_z_g,1,485,63.4765625,7.0885976879e-09
BSF44AD,acc_z_g,1,485,63.671875,6.92008750104e-09
BSF44AD,acc_z_g,1,485,63.8671875,6.05901030585e-09
BSF44AD,acc_z_g,1,485,64.0625,6.40852115373e-09
BSF44AD,acc_z_g,1,485,64.2578125,6.20193450142e-09
BSF44AD,acc_z_g,1,485,64.453125,6.08601231513e-09
BSF44AD,acc_z_g,1,485,64.6484375,5.17625991556e-09
BSF44AD,acc_z_g,1,485,64.84375,5.01699172854e-09
BSF44AD,acc_z_g,1,485,65.0390625,5.59553895067e-09
BSF44AD,acc_z_g,1,485,65.234375,6.19309522825e-09
BSF44AD,acc_z_g,1,485,65.4296875,6.42361523233e-09
BSF44AD,acc_z_g,1,485,65.625,5.52545889989e-09
BSF44AD,acc_z_g,1,485,65.8203125,5.79011934679e-09
BSF44AD,acc_z_g,1,485,66.015625,5.82965371501e-09
BSF44AD,acc_z_g,1,485,66.2109375,5.41870455118e-09
BSF44AD,acc_z_g,1,485,66.40625,5.31294437468e-09
BSF44AD,acc_z_g,1,485,66.6015625,5.62518859868e-09
BSF44AD,acc_z_g,1,485,66.796875,6.32451556949e-09
BSF44AD,acc_z_g,1,485,66.9921875,6.14627509973e-09
BSF44AD,acc_z_g,1,485,67.1875,6.09454353615e-09
BSF44AD,acc_z_g,1,485,67.3828125,6.33976875835e-09
BSF44AD,acc_z_g,1,485,67.578125,5.54328305289e-09
BSF44AD,acc_z_g,1,485,67.7734375,5.98357221368e-09
BSF44AD,acc_z_g,1,485,67.96875,7.06358638699e-09
BSF44AD,acc_z_g,1,485,68.1640625,6.27346336704e-09
BSF44AD,acc_z_g,1,485,68.359375,6.5859096807e-09
BSF44AD,acc_z_g,1,485,68.5546875,6.23525114737e-09
BSF44AD,acc_z_g,1,485,68.75,6.6147114678e-09
BSF44AD,acc_z_g,1,485,68.9453125,6.23095747865e-09
BSF44AD,acc_z_g,1,485,69.140625,6.79023391123e-09
BSF44AD,acc_z_g,1,485,69.3359375,6.0785492879e-09
BSF44AD,acc_z_g,1,485,69.53125,6.27744612054e-09
BSF44AD,acc_z_g,1,485,69.7265625,6.20914789389e-09
BSF44AD,acc_z_g,1,485,69.921875,6.03468560844e-09
BSF44AD,acc_z_g,1,485,70.1171875,5.95062173965e-09
BSF44AD,acc_z_g,1,485,70.3125,6.08969435838e-09
BSF44AD,acc_z_g,1,485,70.5078125,6.1205871757e-09
BSF44AD,acc_z_g,1,485,70.703125,5.67927994221e-09
BSF44AD,acc_z_g,1,485,70.8984375,6.20199354418e-09
BSF44AD,acc_z_g,1,485,71.09375,6.72731199767e-09
BSF44AD,acc_z_g,1,485,71.2890625,6.41707620227e-09
BSF44AD,acc_z_g,1,485,71.484375,5.08061621691e-09
BSF44AD,acc_z_g,1,485,71.6796875,4.97849182335e-09
BSF44AD,acc_z_g,1,485,71.875,5.32146745635e-09
BSF44AD,acc_z_g,1,485,72.0703125,5.39910518617e-09
BSF44AD,acc_z_g,1,485,72.265625,5.92327678023e-09
BSF44AD,acc_z_g,1,485,72.4609375,5.64071045063e-09
BSF44AD,acc_z_g,1,485,72.65625,5.74792996439e-09
BSF44AD,acc_z_g,1,485,72.8515625,5.71440857692e-09
BSF44AD,acc_z_g,1,485,73.046875,6.48800185029e-09
BSF44AD,acc_z_g,1,485,73.2421875,6.22132654195e-09
BSF44AD,acc_z_g,1,485,73.4375,5.27025291406e-09
BSF44AD,acc_z_g,1,485,73.6328125,6.05166035873e-09
BSF44AD,acc_z_g,1,485,73.828125,6.13277028706e-09
BSF44AD,acc_z_g,1,485,74.0234375,5.56972032201e-09
BSF44AD,acc_z_g,1,485,74.21875,5.57540971968e-09
BSF44AD,acc_z_g,1,485,74.4140625,6.04030128985e-09
BSF44AD,acc_z_g,1,485,74.609375,5.65909519401e-09
BSF44AD,acc_z_g,1,485,74.8046875,5.14977053666e-09
BSF44AD,acc_z_g,1,485,75,5.98096348499e-09
BSF44AD,acc_z_g,1,485,75.1953125,6.35992323621e-09
BSF44AD,acc_z_g,1,485,75.390625,5.65870052582e-09
BSF44AD,acc_z_g,1,485,75.5859375,5.36230153016e-09
BSF44AD,acc_z_g,1,485,75.78125,6.12051331962e-09
BSF44AD,acc_z_g,1,485,75.9765625,6.1430905246e-09
BSF44AD,acc_z_g,1,485,76.171875,6.1485946689e-09
BSF44AD,acc_z_g,1,485,76.3671875,5.75204323967e-09
BSF44AD,acc_z_g,1,485,76.5625,5.63455303471e-09
BSF44AD,acc_z_g,1,485,76.7578125,5.78641539086e-09
BSF44AD,acc_z_g,1,485,76.953125,6.20102527709e-09
BSF44AD,acc_z_g,1,485,77.1484375,5.21031519216e-09
BSF44AD,acc_z_g,1,485,77.34375,4.97481960503e-09
BSF44AD,acc_z_g,1,485,77.5390625,6.24687386664e-09
BSF44AD,acc_z_g,1,485,77.734375,5.38071359777e-09
BSF44AD,acc_z_g,1,485,77.9296875,5.34477898416e-09
BSF44AD,acc_z_g,1,485,78.125,5.87491722361e-09
BSF44AD,acc_z_g,1,485,78.3203125,6.2929890329e-09
BSF44AD,acc_z_g,1,485,78.515625,5.72716585719e-09
BSF44AD,acc_z_g,1,485,78.7109375,6.61762540996e-09
BSF44AD,acc_z_g,1,485,78.90625,6.31455681628e-09
BSF44AD,acc_z_g,1,485,79.1015625,6.74286203913e-09
BSF44AD,acc_z_g,1,485,79.296875,7.45087196321e-09
BSF44AD,acc_z_g,1,485,79.4921875,8.85362083062e-09
BSF44AD,acc_z_g,1,485,79.6875,6.55532141202e-09
BSF44AD,acc_z_g,1,485,79.8828125,6.75727248207e-09
BSF44AD,acc_z_g,1,485,80.078125,7.13325654022e-09
BSF44AD,acc_z_g,1,485,80.2734375,7.1965057503e-09
BSF44AD,acc_z_g,1,485,80.46875,6.2988571986e-09
BSF44AD,acc_z_g,1,485,80.6640625,6.17852001736e-09
BSF44AD,acc_z_g,1,485,80.859375,5.76541344961e-09
BSF44AD,acc_z_g,1,485,81.0546875,4.75681287059e-09
BSF44AD,acc_z_g,1,485,81.25,4.6424533403e-09
BSF44AD,acc_z_g,1,485,81.4453125,5.08886100883e-09
BSF44AD,acc_z_g,1,485,81.640625,5.07258460651e-09
BSF44AD,acc_z_g,1,485,81.8359375,5.29346274358e-09
BSF44AD,acc_z_g,1,485,82.03125,5.60238952011e-09
BSF44AD,acc_z_g,1,485,82.2265625,5.18020558272e-09
BSF44AD,acc_z_g,1,485,82.421875,4.81138607319e-09
BSF44AD,acc_z_g,1,485,82.6171875,5.45650711218e-09
BSF44AD,acc_z_g,1,485,82.8125,6.10933868274e-09
BSF44AD,acc_z_g,1,485,83.0078125,5.47231715773e-09
BSF44AD,acc_z_g,1,485,83.203125,4.68266570668e-09
BSF44AD,acc_z_g,1,485,83.3984375,4.93876314058e-09
BSF44AD,acc_z_g,1,485,83.59375,5.34578521631e-09
BSF44AD,acc_z_g,1,485,83.7890625,6.41069373247e-09
BSF44AD,acc_z_g,1,485,83.984375,6.14726074723e-09
BSF44AD,acc_z_g,1,485,84.1796875,5.58577648195e-09
BSF44AD,acc_z_g,1,485,84.375,5.7522806999e-09
BSF44AD,acc_z_g,1,485,84.5703125,6.10025692544e-09
BSF44AD,acc_z_g,1,485,84.765625,5.67477422862e-09
BSF44AD,acc_z_g,1,485,84.9609375,5.70124016554e-09
BSF44AD,acc_z_g,1,485,85.15625,4.91351503756e-09
BSF44AD,acc_z_g,1,485,85.3515625,5.13134772199e-09
BSF44AD,acc_z_g,1,485,85.546875,4.40616310956e-09
BSF44AD,acc_z_g,1,485,85.7421875,4.67667047631e-09
BSF44AD,acc_z_g,1,485,85.9375,5.8116614673e-09
BSF44AD,acc_z_g,1,485,86.1328125,5.19131705137e-09
BSF44AD,acc_z_g,1,485,86.328125,5.35565488919e-09
BSF44AD,acc_z_g,1,485,86.5234375,5.64256795103e-09
BSF44AD,acc_z_g,1,485,86.71875,6.48880662073e-09
BSF44AD,acc_z_g,1,485,86.9140625,6.13747866781e-09
BSF44AD,acc_z_g,1,485,87.109375,5.26580275144e-09
BSF44AD,acc_z_g,1,485,87.3046875,5.379798637e-09
BSF44AD,acc_z_g,1,485,87.5,5.29839630976e-09
BSF44AD,acc_z_g,1,485,87.6953125,5.47326352178e-09
BSF44AD,acc_z_g,1,485,87.890625,5.91493712208e-09
BSF44AD,acc_z_g,1,485,88.0859375,5.47132803529e-09
BSF44AD,acc_z_g,1,485,88.28125,5.39809131799e-09
BSF44AD,acc_z_g,1,485,88.4765625,5.92408261668e-09
BSF44AD,acc_z_g,1,485,88.671875,5.51536614985e-09
BSF44AD,acc_z_g,1,485,88.8671875,5.64287147132e-09
BSF44AD,acc_z_g,1,485,89.0625,6.26392158632e-09
BSF44AD,acc_z_g,1,485,89.2578125,5.94241215827e-09
BSF44AD,acc_z_g,1,485,89.453125,5.59914760099e-09
BSF44AD,acc_z_g,1,485,89.6484375,5.68556119512e-09
BSF44AD,acc_z_g,1,485,89.84375,6.36109694286e-09
BSF44AD,acc_z_g,1,485,90.0390625,6.51157411123e-09
BSF44AD,acc_z_g,1,485,90.234375,6.15782018074e-09
BSF44AD,acc_z_g,1,485,90.4296875,6.4351465223e-09
BSF44AD,acc_z_g,1,485,90.625,7.08692694861e-09
BSF44AD,acc_z_g,1,485,90.8203125,6.82581616093e-09
BSF44AD,acc_z_g,1,485,91.015625,6.73914468648e-09
BSF44AD,acc_z_g,1,485,91.2109375,6.83457530987e-09
BSF44AD,acc_z_g,1,485,91.40625,7.14173530775e-09
BSF44AD,acc_z_g,1,485,91.6015625,7.23949557283e-09
BSF44AD,acc_z_g,1,485,91.796875,7.86583357742e-09
BSF44AD,acc_z_g,1,485,91.9921875,7.60190452374e-09
BSF44AD,acc_z_g,1,485,92.1875,6.88225925411e-09
BSF44AD,acc_z_g,1,485,92.3828125,7.12843511361e-09
BSF44AD,acc_z_g,1,485,92.578125,7.68156934178e-09
BSF44AD,acc_z_g,1,485,92.7734375,7.25688851434e-09
BSF44AD,acc_z_g,1,485,92.96875,6.53755076145e-09
BSF44AD,acc_z_g,1,485,93.1640625,6.93013223035e-09
BSF44AD,acc_z_g,1,485,93.359375,7.24034956641e-09
BSF44AD,acc_z_g,1,485,93.5546875,7.20989423264e-09
BSF44AD,acc_z_g,1,485,93.75,7.35020409959e-09
BSF44AD,acc_z_g,1,485,93.9453125,7.37565631711e-09
BSF44AD,acc_z_g,1,485,94.140625,7.46978068852e-09
BSF44AD,acc_z_g,1,485,94.3359375,7.32030327802e-09
BSF44AD,acc_z_g,1,485,94.53125,6.90065284013e-09
BSF44AD,acc_z_g,1,485,94.7265625,7.10471437396e-09
BSF44AD,acc_z_g,1,485,94.921875,7.66857891311e-09
BSF44AD,acc_z_g,1,485,95.1171875,7.3290972868e-09
BSF44AD,acc_z_g,1,485,95.3125,6.56439090831e-09
BSF44AD,acc_z_g,1,485,95.5078125,6.1576879883e-09
BSF44AD,acc_z_g,1,485,95.703125,6.22050931743e-09
BSF44AD,acc_z_g,1,485,95.8984375,6.23983905361e-09
BSF44AD,acc_z_g,1,485,96.09375,6.46492100107e-09
BSF44AD,acc_z_g,1,485,96.2890625,6.0192602341e-09
BSF44AD,acc_z_g,1,485,96.484375,6.35428388584e-09
BSF44AD,acc_z_g,1,485,96.6796875,6.09547289691e-09
BSF44AD,acc_z_g,1,485,96.875,6.35963336272e-09
BSF44AD,acc_z_g,1,485,97.0703125,6.30684307843e-09
BSF44AD,acc_z_g,1,485,97.265625,6.15289187784e-09
BSF44AD,acc_z_g,1,485,97.4609375,7.43744177229e-09
BSF44AD,acc_z_g,1,485,97.65625,7.3126024448e-09
BSF44AD,acc_z_g,1,485,97.8515625,6.61191953672e-09
BSF44AD,acc_z_g,1,485,98.046875,7.89437065933e-09
BSF44AD,acc_z_g,1,485,98.2421875,6.62107380577e-09
BSF44AD,acc_z_g,1,485,98.4375,6.2962256125e-09
BSF44AD,acc_z_g,1,485,98.6328125,6.31404126737e-09
BSF44AD,acc_z_g,1,485,98.828125,6.17473064358e-09
BSF44AD,acc_z_g,1,485,99.0234375,5.98438961892e-09
BSF44AD,acc_z_g,1,485,99.21875,6.36055183803e-09
BSF44AD,acc_z_g,1,485,99.4140625,7.30797664044e-09
BSF44AD,acc_z_g,1,485,99.609375,7.3383143517e-09
BSF44AD,acc_z_g,1,485,99.8046875,8.21202123768e-09
BSF44AD,acc_z_g,1,485,100,5.38623190263e-09
BSF44AD,gyro_x_dps,1,485,0,7.23064449008e-05
BSF44AD,gyro_x_dps,1,485,0.1953125,0.000336326047919
BSF44AD,gyro_x_dps,1,485,0.390625,0.000403858780307
BSF44AD,gyro_x_dps,1,485,0.5859375,0.000396600165937
BSF44AD,gyro_x_dps,1,485,0.78125,0.00043180443365
BSF44AD,gyro_x_dps,1,485,0.9765625,0.000383499808297
BSF44AD,gyro_x_dps,1,485,1.171875,0.000416764904627
BSF44AD,gyro_x_dps,1,485,1.3671875,0.000402099443411
BSF44AD,gyro_x_dps,1,485,1.5625,0.000389834669916
BSF44AD,gyro_x_dps,1,485,1.7578125,0.000420807604468
BSF44AD,gyro_x_dps,1,485,1.953125,0.00037104984059
BSF44AD,gyro_x_dps,1,485,2.1484375,0.00040561234076
BSF44AD,gyro_x_dps,1,485,2.34375,0.000382918129298
BSF44AD,gyro_x_dps,1,485,2.5390625,0.000364495027767
BSF44AD,gyro_x_dps,1,485,2.734375,0.000393786007388
BSF44AD,gyro_x_dps,1,485,2.9296875,0.000344733512545
BSF44AD,gyro_x_dps,1,485,3.125,0.000380565953792
BSF44AD,gyro_x_dps,1,485,3.3203125,0.000363299898008
BSF44AD,gyro_x_dps,1,485,3.515625,0.000340337129322
BSF44AD,gyro_x_dps,1,485,3.7109375,0.000377161429358
BSF44AD,gyro_x_dps,1,485,3.90625,0.000332586683047
BSF44AD,gyro_x_dps,1,485,4.1015625,0.000358359554829
BSF44AD,gyro_x_dps,1,485,4.296875,0.000343762796735
BSF44AD,gyro_x_dps,1,485,4.4921875,0.000321663631408
BSF44AD,gyro_x_dps,1,485,4.6875,0.000357602452316
BSF44AD,gyro_x_dps,1,485,4.8828125,0.000301544365194
BSF44AD,gyro_x_dps,1,485,5.078125,0.000334144370565
BSF44AD,gyro_x_dps,1,485,5.2734375,0.000328878597616
BSF44AD,gyro_x_dps,1,485,5.46875,0.000293927279575
BSF44AD,gyro_x_dps,1,485,5.6640625,0.000330634303144
BSF44AD,gyro_x_dps,1,485,5.859375,0.000284223865195
BSF44AD,gyro_x_dps,1,485,6.0546875,0.000305285169005
BSF44AD,gyro_x_dps,1,485,6.25,0.000297931230034
BSF44AD,gyro_x_dps,1,485,6.4453125,0.000273325521603
BSF44AD,gyro_x_dps,1,485,6.640625,0.000309108279356
BSF44AD,gyro_x_dps,1,485,6.8359375,0.000266755947396
BSF44AD,gyro_x_dps,1,485,7.03125,0.000294833309062
BSF44AD,gyro_x_dps,1,485,7.2265625,0.000297503226621
BSF44AD,gyro_x_dps,1,485,7.421875,0.000258776599173
BSF44AD,gyro_x_dps,1,485,7.6171875,0.000301475767255
BSF44AD,gyro_x_dps,1,485,7.8125,0.000259586319862
BSF44AD,gyro_x_dps,1,485,8.0078125,0.00027052699646
BSF44AD,gyro_x_dps,1,485,8.203125,0.000286588788765
BSF44AD,gyro_x_dps,1,485,8.3984375,0.000245067570571
BSF44AD,gyro_x_dps,1,485,8.59375,0.000294836711405
BSF44AD,gyro_x_dps,1,485,8.7890625,0.000266059416444
BSF44AD,gyro_x_dps,1,485,8.984375,0.00027287055719
BSF44AD,gyro_x_dps,1,485,9.1796875,0.000290435062629
BSF44AD,gyro_x_dps,1,485,9.375,0.000255670048996
BSF44AD,gyro_x_dps,1,485,9.5703125,0.000302009128334
BSF44AD,gyro_x_dps,1,485,9.765625,0.000276096814413
BSF44AD,gyro_x_dps,1,485,9.9609375,0.000288918754007
BSF44AD,gyro_x_dps,1,485,10.15625,0.000313644147185
BSF44AD,gyro_x_dps,1,485,10.3515625,0.000272893708336
BSF44AD,gyro_x_dps,1,485,10.546875,0.000321213727191
BSF44AD,gyro_x_dps,1,485,10.7421875,0.000301525484168
BSF44AD,gyro_x_dps,1,485,10.9375,0.000303162952285
BSF44AD,gyro_x_dps,1,485,11.1328125,0.000330883217242
BSF44AD,gyro_x_dps,1,485,11.328125,0.000293000447979
BSF44AD,gyro_x_dps,1,485,11.5234375,0.000340398424683
BSF44AD,gyro_x_dps,1,485,11.71875,0.000318805854919
BSF44AD,gyro_x_dps,1,485,11.9140625,0.000316956209312
BSF44AD,gyro_x_dps,1,485,12.109375,0.00035295644222
BSF44AD,gyro_x_dps,1,485,12.3046875,0.000311665791638
BSF44AD,gyro_x_dps,1,485,12.5,0.000354899483814
BSF44AD,gyro_x_dps,1,485,12.6953125,0.00034503927154
BSF44AD,gyro_x_dps,1,485,12.890625,0.000344070042995
BSF44AD,gyro_x_dps,1,485,13.0859375,0.000384119375571
BSF44AD,gyro_x_dps,1,485,13.28125,0.00033738329866
BSF44AD,gyro_x_dps,1,485,13.4765625,0.00037696153264
BSF44AD,gyro_x_dps,1,485,13.671875,0.00037159777136
BSF44AD,gyro_x_dps,1,485,13.8671875,0.00035799593814
BSF44AD,gyro_x_dps,1,485,14.0625,0.000399741676766
BSF44AD,gyro_x_dps,1,485,14.2578125,0.000360395514433
BSF44AD,gyro_x_dps,1,485,14.453125,0.000404266675723
BSF44AD,gyro_x_dps,1,485,14.6484375,0.000396663453745
BSF44AD,gyro_x_dps,1,485,14.84375,0.000380724243436
BSF44AD,gyro_x_dps,1,485,15.0390625,0.000433386537856
BSF44AD,gyro_x_dps,1,485,15.234375,0.000382826922692
BSF44AD,gyro_x_dps,1,485,15.4296875,0.000407992652577
BSF44AD,gyro_x_dps,1,485,15.625,0.000405252756271
BSF44AD,gyro_x_dps,1,485,15.8203125,0.000386564250885
BSF44AD,gyro_x_dps,1,485,16.015625,0.000432821661115
BSF44AD,gyro_x_dps,1,485,16.2109375,0.000385845532614
BSF44AD,gyro_x_dps,1,485,16.40625,0.000406059317444
BSF44AD,gyro_x_dps,1,485,16.6015625,0.000414072599275
BSF44AD,gyro_x_dps,1,485,16.796875,0.000386759382678
BSF44AD,gyro_x_dps,1,485,16.9921875,0.000427852258704
BSF44AD,gyro_x_dps,1,485,17.1875,0.00039266089298
BSF44AD,gyro_x_dps,1,485,17.3828125,0.000415604332476
BSF44AD,gyro_x_dps,1,485,17.578125,0.000419538858493
BSF44AD,gyro_x_dps,1,485,17.7734375,0.000381180230237
BSF44AD,gyro_x_dps,1,485,17.96875,0.00042198976222
BSF44AD,gyro_x_dps,1,485,18.1640625,0.000382717217884
BSF44AD,gyro_x_dps,1,485,18.359375,0.000395974544972
BSF44AD,gyro_x_dps,1,485,18.5546875,0.000403206709159
BSF44AD,gyro_x_dps,1,485,18.75,0.000366043874786
BSF44AD,gyro_x_dps,1,485,18.9453125,0.000402433897366
BSF44AD,gyro_x_dps,1,485,19.140625,0.000367391685084
BSF44AD,gyro_x_dps,1,485,19.3359375,0.000380015576592
BSF44AD,gyro_x_dps,1,485,19.53125,0.00038820770815
BSF44AD,gyro_x_dps,1,485,19.7265625,0.000344611827522
BSF44AD,gyro_x_dps,1,485,19.921875,0.000384172138655
BSF44AD,gyro_x_dps,1,485,20.1171875,0.000347128820999
BSF44AD,gyro_x_dps,1,485,20.3125,0.000354460585743
BSF44AD,gyro_x_dps,1,485,20.5078125,0.000364305533354
BSF44AD,gyro_x_dps,1,485,20.703125,0.000327711763553
BSF44AD,gyro_x_dps,1,485,20.8984375,0.000366737491593
BSF44AD,gyro_x_dps,1,485,21.09375,0.000326396690837
BSF44AD,gyro_x_dps,1,485,21.2890625,0.000332722619324
BSF44AD,gyro_x_dps,1,485,21.484375,0.000352464164356
BSF44AD,gyro_x_dps,1,485,21.6796875,0.000303722532895
BSF44AD,gyro_x_dps,1,485,21.875,0.00034000538185
BSF44AD,gyro_x_dps,1,485,22.0703125,0.000311396397566
BSF44AD,gyro_x_dps,1,485,22.265625,0.00030683633394
BSF44AD,gyro_x_dps,1,485,22.4609375,0.000328614454572
BSF44AD,gyro_x_dps,1,485,22.65625,0.000280286102679
BSF44AD,gyro_x_dps,1,485,22.8515625,0.000317087323483
BSF44AD,gyro_x_dps,1,485,23.046875,0.000289850362209
BSF44AD,gyro_x_dps,1,485,23.2421875,0.000273423539069
BSF44AD,gyro_x_dps,1,485,23.4375,0.000299771453605
BSF44AD,gyro_x_dps,1,485,23.6328125,0.000258143313368
BSF44AD,gyro_x_dps,1,485,23.828125,0.000294584155383
BSF44AD,gyro_x_dps,1,485,24.0234375,0.000277330839968
BSF44AD,gyro_x_dps,1,485,24.21875,0.000265968946202
BSF44AD,gyro_x_dps,1,485,24.4140625,0.000298458628932
BSF44AD,gyro_x_dps,1,485,24.609375,0.00025252761615
BSF44AD,gyro_x_dps,1,485,24.8046875,0.000291759367645
BSF44AD,gyro_x_dps,1,485,25,0.00027489771279
BSF44AD,gyro_x_dps,1,485,25.1953125,0.000260823634701
BSF44AD,gyro_x_dps,1,485,25.390625,0.000305312267069
BSF44AD,gyro_x_dps,1,485,25.5859375,0.00025662013746
BSF44AD,gyro_x_dps,1,485,25.78125,0.000296236078258
BSF44AD,gyro_x_dps,1,485,25.9765625,0.000287195249385
BSF44AD,gyro_x_dps,1,485,26.171875,0.000270828666543
BSF44AD,gyro_x_dps,1,485,26.3671875,0.000304647062534
BSF44AD,gyro_x_dps,1,485,26.5625,0.000259940829844
BSF44AD,gyro_x_dps,1,485,26.7578125,0.00029958461225
BSF44AD,gyro_x_dps,1,485,26.953125,0.000298745594066
BSF44AD,gyro_x_dps,1,485,27.1484375,0.000277989761099
BSF44AD,gyro_x_dps,1,485,27.34375,0.00032545350301
BSF44AD,gyro_x_dps,1,485,27.5390625,0.0002894885432
BSF44AD,gyro_x_dps,1,485,27.734375,0.000323397166892
BSF44AD,gyro_x_dps,1,485,27.9296875,0.000322391001697
BSF44AD,gyro_x_dps,1,485,28.125,0.000301301244775
BSF44AD,gyro_x_dps,1,485,28.3203125,0.000353199860083
BSF44AD,gyro_x_dps,1,485,28.515625,0.000308350294265
BSF44AD,gyro_x_dps,1,485,28.7109375,0.000336207153927
BSF44AD,gyro_x_dps,1,485,28.90625,0.000350063859848
BSF44AD,gyro_x_dps,1,485,29.1015625,0.000317711336951
BSF44AD,gyro_x_dps,1,485,29.296875,0.000363640837151
BSF44AD,gyro_x_dps,1,485,29.4921875,0.000332662311365
BSF44AD,gyro_x_dps,1,485,29.6875,0.000359195724276
BSF44AD,gyro_x_dps,1,485,29.8828125,0.000383491929097
BSF44AD,gyro_x_dps,1,485,30.078125,0.000340091981371
BSF44AD,gyro_x_dps,1,485,30.2734375,0.000386265516431
BSF44AD,gyro_x_dps,1,485,30.46875,0.000362307075877
BSF44AD,gyro_x_dps,1,485,30.6640625,0.000376826009447
BSF44AD,gyro_x_dps,1,485,30.859375,0.000393764979314
BSF44AD,gyro_x_dps,1,485,31.0546875,0.000364044000426
BSF44AD,gyro_x_dps,1,485,31.25,0.000414821177668
BSF44AD,gyro_x_dps,1,485,31.4453125,0.000386854778849
BSF44AD,gyro_x_dps,1,485,31.640625,0.000397106095652
BSF44AD,gyro_x_dps,1,485,31.8359375,0.000416048260849
BSF44AD,gyro_x_dps,1,485,32.03125,0.000378163282013
BSF44AD,gyro_x_dps,1,485,32.2265625,0.000429514380114
BSF44AD,gyro_x_dps,1,485,32.421875,0.000405192803454
BSF44AD,gyro_x_dps,1,485,32.6171875,0.000410467074258
BSF44AD,gyro_x_dps,1,485,32.8125,0.000429566162255
BSF44AD,gyro_x_dps,1,485,33.0078125,0.000382097152451
BSF44AD,gyro_x_dps,1,485,33.203125,0.000429958648033
BSF44AD,gyro_x_dps,1,485,33.3984375,0.000405980356347
BSF44AD,gyro_x_dps,1,485,33.59375,0.000414669836224
BSF44AD,gyro_x_dps,1,485,33.7890625,0.00043419909424
BSF44AD,gyro_x_dps,1,485,33.984375,0.000385636013331
BSF44AD,gyro_x_dps,1,485,34.1796875,0.000427858743162
BSF44AD,gyro_x_dps,1,485,34.375,0.000404656444969
BSF44AD,gyro_x_dps,1,485,34.5703125,0.000395773313922
BSF44AD,gyro_x_dps,1,485,34.765625,0.000422921268741
BSF44AD,gyro_x_dps,1,485,34.9609375,0.000375056662951
BSF44AD,gyro_x_dps,1,485,35.15625,0.000409958812194
BSF44AD,gyro_x_dps,1,485,35.3515625,0.000383647358899
BSF44AD,gyro_x_dps,1,485,35.546875,0.000376698127615
BSF44AD,gyro_x_dps,1,485,35.7421875,0.00041658875221
BSF44AD,gyro_x_dps,1,485,35.9375,0.000362194586109
BSF44AD,gyro_x_dps,1,485,36.1328125,0.000395795974361
BSF44AD,gyro_x_dps,1,485,36.328125,0.000366937820038
BSF44AD,gyro_x_dps,1,485,36.5234375,0.000345249780773
BSF44AD,gyro_x_dps,1,485,36.71875,0.000378719912301
BSF44AD,gyro_x_dps,1,485,36.9140625,0.000335924163749
BSF44AD,gyro_x_dps,1,485,37.109375,0.000365950965171
BSF44AD,gyro_x_dps,1,485,37.3046875,0.00035690485524
BSF44AD,gyro_x_dps,1,485,37.5,0.00032986044132
BSF44AD,gyro_x_dps,1,485,37.6953125,0.000360410906132
BSF44AD,gyro_x_dps,1,485,37.890625,0.000314998031387
BSF44AD,gyro_x_dps,1,485,38.0859375,0.000339133021107
BSF44AD,gyro_x_dps,1,485,38.28125,0.000327862622256
BSF44AD,gyro_x_dps,1,485,38.4765625,0.000298393407107
BSF44AD,gyro_x_dps,1,485,38.671875,0.000336771466759
BSF44AD,gyro_x_dps,1,485,38.8671875,0.000286805843661
BSF44AD,gyro_x_dps,1,485,39.0625,0.000310724060569
BSF44AD,gyro_x_dps,1,485,39.2578125,0.000306642360335
BSF44AD,gyro_x_dps,1,485,39.453125,0.000276833498864
BSF44AD,gyro_x_dps,1,485,39.6484375,0.000323139497504
BSF44AD,gyro_x_dps,1,485,39.84375,0.000274957455973
BSF44AD,gyro_x_dps,1,485,40.0390625,0.000293940739856
BSF44AD,gyro_x_dps,1,485,40.234375,0.000292041940612
BSF44AD,gyro_x_dps,1,485,40.4296875,0.000261364076157
BSF44AD,gyro_x_dps,1,485,40.625,0.000308791678753
BSF44AD,gyro_x_dps,1,485,40.8203125,0.000264258040337
BSF44AD,gyro_x_dps,1,485,41.015625,0.0002802733174
BSF44AD,gyro_x_dps,1,485,41.2109375,0.000294026003522
BSF44AD,gyro_x_dps,1,485,41.40625,0.000258086205775
BSF44AD,gyro_x_dps,1,485,41.6015625,0.000298370789301
BSF44AD,gyro_x_dps,1,485,41.796875,0.000259779031864
BSF44AD,gyro_x_dps,1,485,41.9921875,0.000276469346793
BSF44AD,gyro_x_dps,1,485,42.1875,0.000291369728404
BSF44AD,gyro_x_dps,1,485,42.3828125,0.000256065655396
BSF44AD,gyro_x_dps,1,485,42.578125,0.000301698089643
BSF44AD,gyro_x_dps,1,485,42.7734375,0.000268921977091
BSF44AD,gyro_x_dps,1,485,42.96875,0.000283094699003
BSF44AD,gyro_x_dps,1,485,43.1640625,0.000311550305506
