version,ID,path,location,height,facing,status,N_frames,mean_x,mean_y,mean_z,X_std,Y_std,Z_std,D3_std,radial_p50,radial_p75,radial_p95,radial_max,median_anchors,pct_ge7,pct_ge8
v3-full,ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,edge,low,ABEF,ok,601,1439.3544012590587,1046.7304872014586,8.16748764681239,29.26874312604827,22.15046936895594,40.884585957121715,54.944080539480574,45.87607905796093,61.26399220975956,88.64561864243257,262.29054137910276,7.0,99.66722129783693,24.958402662229616
v3-full,ID02,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID02_20260513_153316,edge,mid,ABEF,ok,601,1695.9239127360875,982.1835440340285,-843.1564857437992,19.7705873899206,16.13597077576395,33.55427704280184,42.15608125150978,34.355873087450185,47.97609707546655,74.9770199990625,110.33022832835296,7.0,99.83361064891847,26.955074875207984
v3-full,ID03,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID03_20260513_154008,edge,high,ABEF,ok,600,1679.3774800427052,964.9012000551013,-1458.005439499495,25.221204978363502,22.22893899999892,28.505137254137654,44.07695270210416,38.51175450254965,51.059305105934854,70.07110696924376,166.4312567844285,7.0,100.0,30.5
v3-full,ID04,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID04_20260513_163638,edge,low,BCGF,ok,601,2335.5221996016976,2396.9681376332505,-51.19001547542949,29.719487294759997,15.68611087214641,49.90693828392284,60.16647312442333,44.80790209507454,64.00086248496659,94.15424245259597,359.34547571942176,8.0,99.83361064891847,58.069883527454245
v3-full,ID05,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID05_20260513_163117,edge,mid,BCGF,ok,601,2289.8413776386215,2334.531301347861,-1061.8807588032857,33.00724327534818,20.970225573378602,54.059543310534764,66.72078156151937,53.8158688462858,75.65497508806973,116.04001820075568,236.570142428586,7.0,100.0,26.622296173044923
v3-full,ID06,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID06_20260513_154321,edge,high,BCGF,ok,600,2127.7867580705883,2336.2208263833772,-1542.0711437470932,25.391258938062894,17.34582083955133,29.84336725354307,42.85113884236239,35.236686319254616,48.93506747225872,73.17881020996735,117.81826043869137,7.0,99.83333333333333,35.66666666666667
v3-full,ID07,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID07_20260513_164048,edge,low,CDHG,ok,600,734.7688309972957,2559.7963060371876,56.65436748112866,29.55075892254306,20.006076769078934,76.788120614197,84.6752970354932,59.63801992253754,95.72349373459113,162.06530597658298,292.0683706318972,7.0,100.0,14.833333333333334
v3-full,ID08,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID08_20260513_162857,edge,mid,CDHG,ok,601,1850.0909564123929,3564.4730741166077,-1018.2001882436599,68.17935192994925,32.18049704783914,125.88070225866473,146.73090888074148,93.3822771407865,130.38445476020058,328.7450254742844,657.3373218649923,7.0,99.83361064891847,19.467554076539102
v3-full,ID09,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID09_20260513_154629,edge,high,CDHG,ok,601,1689.4770798813986,3273.0017868785703,-1635.0965759972312,36.852477345093426,20.6401604548856,64.7803670395183,77.33445069209941,62.897551192953905,88.70061191799009,139.13476229673424,241.0042998464406,7.0,100.0,35.44093178036606
v3-full,ID10,,edge,low,ADHE,missing,,,,,,,,,,,,,,,
