sample_utc,gpu_index,gpu_util_pct,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-06-06T21:08:48.942612+00:00,0,0.0,1302.0,32607.0,31.0,6.53
2026-06-06T21:08:53.963624+00:00,0,1.0,2665.0,32607.0,33.0,60.67
2026-06-06T21:08:59.001888+00:00,0,0.0,1303.0,32607.0,31.0,7.57
2026-06-06T21:09:04.023561+00:00,0,98.0,11319.0,32607.0,36.0,124.49
2026-06-06T21:09:09.043642+00:00,0,98.0,14182.0,32607.0,37.0,143.25
2026-06-06T21:09:14.063811+00:00,0,98.0,14182.0,32607.0,37.0,143.2
2026-06-06T21:09:19.087304+00:00,0,98.0,14182.0,32607.0,38.0,143.19
2026-06-06T21:09:24.113217+00:00,0,0.0,14182.0,32607.0,34.0,57.71
2026-06-06T21:09:29.136572+00:00,0,100.0,14182.0,32607.0,35.0,82.88
2026-06-06T21:09:34.156669+00:00,0,98.0,14182.0,32607.0,38.0,142.78
2026-06-06T21:09:39.177271+00:00,0,98.0,14182.0,32607.0,38.0,142.45
2026-06-06T21:09:44.198326+00:00,0,98.0,14182.0,32607.0,38.0,143.41
2026-06-06T21:09:49.223178+00:00,0,98.0,14182.0,32607.0,38.0,139.04
2026-06-06T21:09:54.245708+00:00,0,86.0,14182.0,32607.0,36.0,80.23
2026-06-06T21:09:59.266857+00:00,0,98.0,14182.0,32607.0,38.0,140.5
2026-06-06T21:10:04.288252+00:00,0,98.0,14182.0,32607.0,38.0,143.04
2026-06-06T21:10:09.308772+00:00,0,98.0,14182.0,32607.0,39.0,142.72
2026-06-06T21:10:14.329175+00:00,0,98.0,14182.0,32607.0,39.0,139.7
2026-06-06T21:10:19.350849+00:00,0,99.0,14182.0,32607.0,37.0,89.86
2026-06-06T21:10:24.374988+00:00,0,98.0,14182.0,32607.0,39.0,137.68
2026-06-06T21:10:29.396001+00:00,0,98.0,14182.0,32607.0,39.0,142.1
2026-06-06T21:10:34.416461+00:00,0,98.0,14182.0,32607.0,39.0,142.47
2026-06-06T21:10:39.438017+00:00,0,97.0,14182.0,32607.0,39.0,138.48
2026-06-06T21:10:44.459559+00:00,0,97.0,14182.0,32607.0,39.0,136.89
2026-06-06T21:10:49.482841+00:00,0,98.0,14182.0,32607.0,39.0,139.42
2026-06-06T21:10:54.503432+00:00,0,98.0,14182.0,32607.0,39.0,140.37
2026-06-06T21:10:59.524782+00:00,0,98.0,14182.0,32607.0,39.0,139.95
2026-06-06T21:11:04.546607+00:00,0,98.0,14182.0,32607.0,40.0,143.68
2026-06-06T21:11:09.568649+00:00,0,98.0,14182.0,32607.0,40.0,140.8
2026-06-06T21:11:14.589832+00:00,0,94.0,14182.0,32607.0,40.0,138.18
2026-06-06T21:11:19.611874+00:00,0,98.0,14182.0,32607.0,40.0,138.56
2026-06-06T21:11:24.633128+00:00,0,98.0,14182.0,32607.0,40.0,141.32
2026-06-06T21:11:29.653790+00:00,0,98.0,14182.0,32607.0,40.0,140.78
2026-06-06T21:11:34.679788+00:00,0,98.0,14182.0,32607.0,40.0,137.06
2026-06-06T21:11:39.702251+00:00,0,98.0,14182.0,32607.0,40.0,137.49
2026-06-06T21:11:44.723233+00:00,0,98.0,14182.0,32607.0,40.0,138.24
2026-06-06T21:11:49.746888+00:00,0,98.0,14182.0,32607.0,40.0,141.45
2026-06-06T21:11:54.766620+00:00,0,98.0,14182.0,32607.0,40.0,142.71
2026-06-06T21:11:59.787191+00:00,0,98.0,14182.0,32607.0,40.0,141.51
2026-06-06T21:12:04.808076+00:00,0,99.0,14182.0,32607.0,40.0,141.34
2026-06-06T21:12:09.829784+00:00,0,100.0,14182.0,32607.0,40.0,133.77
2026-06-06T21:12:14.851472+00:00,0,98.0,14182.0,32607.0,40.0,141.35
2026-06-06T21:12:19.871636+00:00,0,98.0,14182.0,32607.0,40.0,143.21
2026-06-06T21:12:24.891888+00:00,0,98.0,14182.0,32607.0,40.0,142.83
2026-06-06T21:12:29.915346+00:00,0,98.0,14182.0,32607.0,40.0,138.05
2026-06-06T21:12:34.935451+00:00,0,100.0,14182.0,32607.0,40.0,135.73
2026-06-06T21:12:39.957581+00:00,0,98.0,14182.0,32607.0,40.0,137.4
2026-06-06T21:12:44.977775+00:00,0,98.0,14182.0,32607.0,40.0,140.54
2026-06-06T21:12:49.998564+00:00,0,98.0,14182.0,32607.0,40.0,141.89
2026-06-06T21:12:55.019220+00:00,0,98.0,14182.0,32607.0,40.0,141.35
2026-06-06T21:13:00.042448+00:00,0,98.0,14181.0,32607.0,40.0,139.02
2026-06-06T21:13:05.065512+00:00,0,43.0,14181.0,32607.0,38.0,112.78
2026-06-06T21:13:10.086017+00:00,0,98.0,14181.0,32607.0,40.0,141.5
2026-06-06T21:13:15.107313+00:00,0,98.0,14181.0,32607.0,40.0,142.94
2026-06-06T21:13:20.127905+00:00,0,98.0,14181.0,32607.0,40.0,142.1
2026-06-06T21:13:25.155510+00:00,0,98.0,14181.0,32607.0,40.0,142.53
2026-06-06T21:13:30.177385+00:00,0,98.0,14181.0,32607.0,40.0,137.05
