mount,t0_s,hardware_us,sweep,x_m,y_m,z_m,residual_rms_mm,anchors_used,role
A,139.508210912,2455654916,20458,2.846889766946969,1.2117193611173573,-0.8551235927023512,94.37485718173562,8,RAW_T4
A,139.657409436,2455775243,20459,2.841333722977744,1.2496515192141264,-0.7797560004796072,118.74739421013633,8,RAW_T4
A,139.757305419,2455895285,20460,2.836345482992919,1.249092903866001,-0.7619319217123272,115.18939017855901,8,RAW_T4
A,139.907404766,2456015137,20461,2.8458920660583558,1.2226580407362484,-0.8067962558639701,138.68712198423046,8,RAW_T4
A,140.007388565,2456134926,20462,2.7851976631858335,1.1800184967983771,-0.7823487469264909,146.47769718070452,8,RAW_T4
A,140.108231266,2456254913,20463,2.8434790520758817,1.23134654972581,-0.8448677225390185,130.37576793335631,8,RAW_T4
A,140.257909863,2456374931,20464,2.838731106381703,1.2547183817313021,-0.8383968326240587,131.6811762115035,8,RAW_T4
A,140.357344191,2456494920,20465,2.8140597523281135,1.2064997041698584,-0.7592303082650408,124.79258256622448,8,RAW_T4
A,140.507411704,2456614938,20466,2.844669872170624,1.2181124389342524,-0.7813569075541767,136.43127497854007,8,RAW_T4
A,140.607388184,2456735248,20467,2.8196428324762555,1.2391459212064964,-0.7578561988138964,114.67935130193618,8,RAW_T4
A,140.759258276,2456855248,20468,2.841174102679661,1.2897548053923,-0.7347742746578214,118.92097157375115,8,RAW_T4
A,140.857393885,2456974947,20469,2.839848814944612,1.2423261816181366,-0.780533702615084,125.37585266370428,8,RAW_T4
A,140.957390910,2457094941,20470,2.7865863827438333,1.1936915543769424,-0.7058084446242089,142.40019349593024,8,RAW_T4
A,141.107389290,2457214932,20471,2.8488348165335973,1.2390918046403168,-0.785350862642383,120.26726719985271,8,RAW_T4
A,141.207706596,2457334920,20472,2.826188197601862,1.2346306127382514,-0.8219371302370826,121.24048954823223,8,RAW_T4
A,141.312463017,2457454963,20473,2.868304689380105,1.2769687235285343,-0.8853066353649145,126.74305390973099,8,RAW_T4
A,141.457393295,2457574920,20474,2.847406027130073,1.213242307153726,-0.7427083992842574,128.2154918417349,8,RAW_T4
A,141.557366551,2457694938,20475,2.8337061055327752,1.2149246415099724,-0.8853555166323827,126.70436937038932,8,RAW_T4
A,141.707408050,2457814956,20476,2.792411800730584,1.2108169609780735,-0.7556448689756702,131.60530318819517,8,RAW_T4
A,141.807342185,2457935257,20477,2.8597722629411817,1.277209771827745,-0.8801804088230121,128.73091680094683,8,RAW_T4
A,141.908181796,2458055144,20478,2.8055173416931134,1.135047749423476,-0.7701327913695888,132.78176405599686,8,RAW_T4
A,142.058524491,2458174968,20479,2.865073023291957,1.2895778185583737,-0.9093395923474411,114.11048853929935,8,RAW_T4
A,142.157389864,2458295063,20480,2.8375344332703953,1.2393348069115742,-0.7590623142885746,123.6932776142173,8,RAW_T4
A,142.307456004,2458414951,20481,2.85025753504521,1.249918726904527,-0.7459383883052527,106.11721942674038,8,RAW_T4
A,142.457612856,2458534940,20482,2.875460432152544,1.2151350251228648,-0.8024732499094896,114.20590250423768,8,RAW_T4
A,142.508375282,2458654955,20483,2.8572368375732706,1.2696613886713222,-0.8183863782483274,118.85809534461707,8,RAW_T4
A,142.657369232,2458774974,20484,2.865423703510873,1.2441487043583854,-0.8339907405172009,101.33946717319088,8,RAW_T4
A,142.757343007,2458894959,20485,2.8351543031890407,1.2442767476146466,-0.7654870158670218,123.4876228296987,8,RAW_T4
A,142.907465108,2459015290,20486,2.836657817070841,1.2307082917630547,-0.8261940247055797,127.34785223450275,8,RAW_T4
A,143.007020395,2459135451,20487,2.772170622536657,1.1679686135213905,-0.7080375844874566,160.7836181885644,8,RAW_T4
A,143.108312263,2459255261,20488,2.821542896936053,1.2381255145988406,-0.8080657637270399,122.55107044224081,8,RAW_T4
A,143.257412023,2459375186,20489,2.845390605628644,1.2183775622019388,-0.824566303153564,112.16895641347287,8,RAW_T4
A,143.357400297,2459494972,20490,2.885765361375831,1.215983301921469,-0.8588717914927124,135.15274176480415,8,RAW_T4
A,143.507360296,2459614942,20491,2.8318832567925387,1.2524098960534746,-0.807494126802746,123.83499687644152,8,RAW_T4
A,143.607747065,2459734957,20492,2.8421188275990055,1.2136252232909606,-0.8554453690623356,123.60753590257157,8,RAW_T4
A,143.708409880,2459854972,20493,2.8237166079678393,1.19053143132753,-0.7679271101696464,131.59158878988768,8,RAW_T4
A,143.857427476,2459974963,20494,2.8521231233549607,1.2180529875041484,-0.7999297842233255,119.72370528534817,8,RAW_T4
A,143.957431160,2460095288,20495,2.8644346827367397,1.2412918494924285,-0.8842376540943027,120.2214275164512,8,RAW_T4
A,144.107465423,2460215181,20496,2.8821317080304865,1.2749096482926259,-0.8724342114638645,148.66245744692702,8,RAW_T4
A,144.207782548,2460334998,20497,2.8306882354136724,1.2120985110757567,-0.7538139165724109,117.11000436997155,8,RAW_T4
A,144.308409993,2460454973,20498,2.8898758093748036,1.258621241064581,-0.8591528066819241,123.77209427585716,8,RAW_T4
A,144.457799495,2460574958,20499,2.8441314095148655,1.263713838483687,-0.8254354708441534,112.90018614919354,8,RAW_T4
A,144.557484669,2460694973,20500,2.8079967135946147,1.2372472516580693,-0.7640164262564189,134.35111113875516,8,RAW_T4
A,144.707492325,2460814992,20501,2.813037464243437,1.2548505789684024,-0.7975659891690728,127.79107294521343,8,RAW_T4
A,144.807418487,2460935291,20502,2.87415791565724,1.2390096454331132,-0.8252883065636963,129.6627641145374,8,RAW_T4
A,144.959336995,2461055211,20503,2.8220415217169403,1.1894503168363053,-0.7310495439454212,128.25102255496577,8,RAW_T4
A,145.108835700,2461175297,20504,2.859445212551653,1.2544700494122452,-0.8731474467395345,142.35483778094405,8,RAW_T4
A,145.157441363,2461295188,20505,2.881424654680401,1.2652656021311057,-0.8644382825321923,129.4411589587886,8,RAW_T4
A,145.307493452,2461415011,20506,2.854856638884603,1.2525494100833445,-0.8713970099988375,116.66711076349651,8,RAW_T4
A,145.407477239,2461535030,20507,2.83993197519208,1.257175825718934,-0.8601607603218848,117.88717713015825,8,RAW_T4
A,145.508644106,2461654995,20508,2.838044565499412,1.2027605813149307,-0.7903777055191281,123.70472757813094,8,RAW_T4
A,145.657462505,2461774981,20509,2.8225542333488907,1.2118973121166512,-0.7576848884945073,130.77632935473287,8,RAW_T4
A,145.757819466,2461895051,20510,2.8778929690863198,1.2287402394388742,-0.9231019739915158,130.51690221210762,8,RAW_T4
A,145.907510260,2462014982,20511,2.832166798186908,1.2437695585101538,-0.8663040362441391,114.8611812627346,8,RAW_T4
A,146.007492609,2462134971,20512,2.8624589567798253,1.2340385474481133,-0.8670886703695148,116.74098717528365,8,RAW_T4
A,146.108368065,2462255303,20513,2.768188025087643,1.2261512860704593,-0.7740662883618711,123.06056233589186,8,RAW_T4
A,146.257486397,2462375190,20514,2.800980762520437,1.2065470986944518,-0.684768533866601,131.30567318844277,8,RAW_T4
A,146.357486127,2462495206,20515,2.862961099017916,1.2571999461477905,-0.8869817096710648,114.40497512939764,8,RAW_T4
A,146.507487247,2462615232,20516,2.836804232125406,1.227066736675467,-0.7667817927286357,121.14270441415646,8,RAW_T4
A,146.607608560,2462734997,20517,2.838289269567434,1.2487302056888872,-0.7980446555791144,108.73494207273777,8,RAW_T4
A,146.708503858,2462855014,20518,2.8558463827776905,1.2534791291033418,-0.7664885678588852,133.5945607712251,8,RAW_T4
A,146.857529130,2462975000,20519,2.834012508576908,1.216092481560313,-0.8323508519020476,120.95531746067962,8,RAW_T4
A,146.957599617,2463094987,20520,2.8407436429547577,1.2228917063819642,-0.8127462601224924,104.9896326458841,8,RAW_T4
A,147.107478032,2463215071,20521,2.817354991180316,1.27461412201618,-0.8386890830259242,144.61650263790975,8,RAW_T4
A,147.209199298,2463335302,20522,2.8417496337562542,1.2239100420830007,-0.8321641756761314,128.01391455495926,8,RAW_T4
A,147.310001355,2463455228,20523,2.843176336738212,1.2456027653920754,-0.8246261101884946,115.38211257379379,8,RAW_T4
A,147.457484183,2463574998,20524,2.8075609623735405,1.2107913260028254,-0.7427440499447169,137.76523111582682,8,RAW_T4
A,147.557626625,2463695012,20525,2.8356081727266496,1.192033624176648,-0.8445672963260841,140.1810929445476,8,RAW_T4
A,147.707796697,2463815000,20526,2.841698512557266,1.2048981253481057,-0.779524378712638,136.54381805286377,8,RAW_T4
A,147.807838620,2463934988,20527,2.8923036789552703,1.2853072411885313,-0.9081926181624731,121.14971450953966,8,RAW_T4
A,147.908484303,2464055008,20528,2.833467809366931,1.191438742993475,-0.7340169758385744,118.62056783738707,8,RAW_T4
A,148.057628045,2464174994,20529,2.835477877469055,1.2083905717182368,-0.8562794491662985,118.31377788101592,8,RAW_T4
A,148.157613788,2464295010,20530,2.818120345937987,1.191027595408414,-0.7588178152345906,125.29907027489253,8,RAW_T4
A,148.307594358,2464415342,20531,2.8470148788363723,1.2345869532068015,-0.7721989842104551,123.62436832573502,8,RAW_T4
A,148.407614330,2464535012,20532,2.8561362139780773,1.234825380552078,-0.7742954470640401,98.24657872680162,8,RAW_T4
A,148.508407896,2464655033,20533,2.799782739728385,1.2221241830224812,-0.7145476146295813,140.23201013105222,8,RAW_T4
A,148.657594044,2464775019,20534,2.856736237281508,1.2586014113483748,-0.933865528477163,142.5334766057038,8,RAW_T4
A,148.757550566,2464895035,20535,2.808884541710708,1.20774062440464,-0.7562122024738105,131.93725700857635,8,RAW_T4
A,148.907611371,2465015024,20536,2.8602566406916066,1.2405042937839414,-0.7877115564156338,122.64390905914763,8,RAW_T4
A,149.007596327,2465135011,20537,2.8413793270690944,1.2312548783577686,-0.8396011941130795,105.54940680238428,8,RAW_T4
A,149.108428322,2465255027,20538,2.873595799821612,1.2322853465026995,-0.872724946095462,119.69674517931814,8,RAW_T4
A,149.258710240,2465375051,20539,2.7892910065018772,1.1755713497476938,-0.6364977305035291,152.91194593736876,8,RAW_T4
A,149.357598648,2465495341,20540,2.841548446124841,1.1864787885058201,-0.7747321560266369,111.60053362178508,8,RAW_T4
A,149.507617778,2465615236,20541,2.8372298549911923,1.2323276885467709,-0.764701408124094,112.26833077405713,8,RAW_T4
A,149.607622833,2465735036,20542,2.911120393685547,1.2374657145690156,-0.9507166354845459,141.00605338550983,8,RAW_T4
A,149.708506648,2465855050,20543,2.8719503029839513,1.251281338245093,-0.8827805665351997,96.32669941832165,8,RAW_T4
A,149.857643127,2465975007,20544,2.86976258194963,1.1964341004705872,-0.7841594787048345,131.46173464288805,8,RAW_T4
A,149.957623615,2466095055,20545,2.8009204673199526,1.1907393451247734,-0.7822399193995163,130.16782705500418,8,RAW_T4
A,150.107645339,2466215048,20546,2.8434607509738195,1.199303189911663,-0.8422975642737532,115.18603633412596,8,RAW_T4
A,150.207514727,2466335032,20547,2.8491312048892694,1.193218862938889,-0.7985395737703882,112.7228069391656,8,RAW_T4
A,150.308535962,2466455049,20548,2.870849652111729,1.2192200647165488,-0.8222903050906458,117.51809435849121,8,RAW_T4
A,150.457646266,2466575347,20549,2.836084670752499,1.2252986260628582,-0.7207358321934255,118.58202619802469,8,RAW_T4
A,150.557629192,2466695272,20550,2.8960221803399744,1.2082114243457742,-0.815590082573905,127.110915488988,8,RAW_T4
A,150.707637556,2466815041,20551,2.8449727431504224,1.2266362046229784,-0.8201733466674346,116.92881476991927,8,RAW_T4
A,150.807642955,2466935029,20552,2.821857322740934,1.2868360010650892,-0.7760248711352774,131.68221366391984,8,RAW_T4
A,150.908520548,2467055041,20553,2.832880155592275,1.231835525757074,-0.8161871690436963,128.91292196797488,8,RAW_T4
A,151.058876126,2467175063,20554,2.83773359262983,1.2116685166872239,-0.8014252659182656,121.84228446035915,8,RAW_T4
A,151.157633000,2467295048,20555,2.8415877786566828,1.2387025621275478,-0.726440159103025,121.96358883322509,8,RAW_T4
A,151.307726184,2467415037,20556,2.801259438213689,1.2197354228781738,-0.8086111483476888,110.94212746534903,8,RAW_T4
A,151.407608210,2467535026,20557,2.8386263890269126,1.2365262485036383,-0.8307234108346148,123.03149768840896,8,RAW_T4
A,151.557690231,2467655353,20558,2.8694578538078686,1.1945721660642006,-0.8229723117535152,141.4463968015032,8,RAW_T4
A,151.657639331,2467775079,20559,2.818288195145393,1.2512758880602715,-0.7975625195787178,134.67009740740517,8,RAW_T4
A,151.757945631,2467895046,20560,2.8469219981924043,1.2237774402617738,-0.8353279326021558,109.48868039520565,8,RAW_T4
A,151.907690553,2468015060,20561,2.8313869042402136,1.2082009270067184,-0.8393402532384499,130.21434266909552,8,RAW_T4
A,152.007967619,2468135051,20562,2.8876013462668544,1.1787627519669457,-0.8497991020526044,124.1328717123925,8,RAW_T4
A,152.108746254,2468255067,20563,2.8639067022053575,1.2454906349172536,-0.8304789567432072,132.6152340001519,8,RAW_T4
A,152.257987751,2468375051,20564,2.835669288268618,1.250325137511568,-0.8404788308785447,114.29746609985239,8,RAW_T4
A,152.357695736,2468495073,20565,2.818372311437287,1.2188065377161779,-0.7354132375766246,125.63333144313005,8,RAW_T4
A,152.507664990,2468615056,20566,2.8123757869400343,1.1796233297119347,-0.7385733227191658,128.97415415751584,8,RAW_T4
A,152.607666841,2468735358,20567,2.767708728162364,1.1988607135095755,-0.6610030605350903,151.44959772274385,8,RAW_T4
A,152.708882130,2468855277,20568,2.845753170199566,1.2182051697181022,-0.7381844367090798,118.07887488541394,8,RAW_T4
A,152.857679992,2468975098,20569,2.808659993628971,1.2602883643112686,-0.7848769883515396,126.55804443550167,8,RAW_T4
A,152.957805246,2469095067,20570,2.835920558225538,1.2179993856776086,-0.7765657846041693,119.32953534733909,8,RAW_T4
A,153.107711471,2469215050,20571,2.8731154083075268,1.243436780826646,-0.8978864340269107,104.53047063636973,8,RAW_T4
A,153.207598747,2469335074,20572,2.8301590156686833,1.250883532909939,-0.7614184374430103,107.70214016052435,8,RAW_T4
A,153.308552683,2469455086,20573,2.830960556720628,1.2957568194107276,-0.8969558794896608,130.24830835860087,8,RAW_T4
A,153.457702574,2469575071,20574,2.8314494333445794,1.215684583319911,-0.7775950596750758,130.8447754570982,8,RAW_T4
A,153.608217988,2469695060,20575,2.81645722762481,1.2299136254887502,-0.7343367283710539,134.06234084084812,8,RAW_T4
A,153.707437257,2469815392,20576,2.7973929146169354,1.195236303495042,-0.7433587561984696,130.23554988789067,8,RAW_T4
A,153.807680442,2469935068,20577,2.791691205623084,1.1872200518592517,-0.6898401334028141,135.26694605359273,8,RAW_T4
A,153.908641894,2470055084,20578,2.853927112873122,1.221634838309079,-0.7473945945282454,135.19980341913913,8,RAW_T4
A,154.057693811,2470175379,20579,2.829425401187143,1.2434007795510464,-0.7829666121491137,112.04265057913705,8,RAW_T4
A,154.157897671,2470295086,20580,2.80801346243121,1.2458756934229744,-0.7739333003693334,144.0541034480952,8,RAW_T4
A,154.307851245,2470415153,20581,2.7963231820870917,1.1733387611532058,-0.7259857143273872,134.33870085595362,8,RAW_T4
A,154.407723506,2470535093,20582,2.818393157571364,1.1611240431557581,-0.8232238976174251,125.45832565571547,8,RAW_T4
A,154.508674067,2470655104,20583,2.8338857730046763,1.1613532163712459,-0.79966055577784,114.02277562416623,8,RAW_T4
A,154.657748052,2470775069,20584,2.8785993481512233,1.2205705069964397,-0.8594597395964516,114.47829290286565,8,RAW_T4
A,154.757802769,2470895397,20585,2.8406467520300938,1.2251941034999099,-0.8027208659320598,125.75695785625611,8,RAW_T4
A,154.907694828,2471015322,20586,2.8431987568939143,1.186837912242378,-0.8154718561013535,121.71782675215793,8,RAW_T4
A,155.007874839,2471135087,20587,2.8362279350722734,1.2224816816473696,-0.8033485349862611,106.9878047182335,8,RAW_T4
A,155.108875275,2471255109,20588,2.8027932444456827,1.1921480697414795,-0.7980447000773179,122.29526517379462,8,RAW_T4
A,155.257706846,2471375090,20589,2.8477569429867784,1.2375899509914645,-0.754112994168235,124.52187713439254,8,RAW_T4
A,155.357841002,2471495108,20590,2.8206543569191247,1.1878323455050102,-0.8484113823143205,120.17628695761748,8,RAW_T4
A,155.507884454,2471615095,20591,2.808000277513503,1.2260532833284525,-0.7226998386870299,147.46188006238057,8,RAW_T4
A,155.608311628,2471735084,20592,2.811548528582628,1.2232788263207524,-0.7924759169112041,132.51407974813932,8,RAW_T4
A,155.708994605,2471855206,20593,2.8248110600725154,1.2736245644525628,-0.8322376992377838,120.26684377477483,8,RAW_T4
A,155.857805171,2471975400,20594,2.8159487523070412,1.2089975705907763,-0.6886484021829176,146.2745092954859,8,RAW_T4
A,155.958265217,2472095326,20595,2.8389270028059905,1.208669973330943,-0.7887323416275567,117.1995693788721,8,RAW_T4
A,156.107901022,2472215337,20596,2.7924052561811905,1.1629642917095762,-0.6395886533060305,140.39444560147385,8,RAW_T4
A,156.207646492,2472335111,20597,2.806937990434685,1.277595171499246,-0.7965800084834782,146.48646126201865,8,RAW_T4
A,156.308723308,2472455095,20598,2.8165681684507033,1.2258552943719778,-0.7795244765388142,125.6609397697097,8,RAW_T4
A,156.457968593,2472575085,20599,2.8475521904990626,1.199857120658845,-0.8898973672907838,117.77156253435591,8,RAW_T4
A,156.558181192,2472695189,20600,2.846817763845804,1.23098161824424,-0.9267659029617936,109.77828336490435,8,RAW_T4
A,156.708235742,2472815116,20601,2.8284152870606563,1.2314573841340177,-0.7882697955651301,121.34148934559508,8,RAW_T4
A,156.808209910,2472935109,20602,2.874543246883431,1.255952181988589,-0.9047065255303407,113.92241770239326,8,RAW_T4
A,156.909044208,2473055404,20603,2.841185278126939,1.1978948597708068,-0.74048220095983,121.13900910432716,8,RAW_T4
A,157.057882740,2473175330,20604,2.846861520972265,1.225417625997014,-0.8685913963256666,115.5322156670226,8,RAW_T4
A,157.157876214,2473295113,20605,2.819673202430226,1.208961657685633,-0.7527135054480972,128.38507759593364,8,RAW_T4
A,157.307867056,2473415118,20606,2.8478935219060117,1.1788286497000304,-0.8152135574762027,117.51781227729448,8,RAW_T4
A,157.407859642,2473535362,20607,2.8103570186144933,1.219422160519529,-0.721936362354679,113.5111940026555,8,RAW_T4
A,157.508683148,2473655117,20608,2.8388921296948464,1.2382948074672526,-0.8371598227578247,123.32152304163954,8,RAW_T4
A,157.657891361,2473775105,20609,2.8388194706385947,1.2336421765049879,-0.855597189089453,104.623297072305,8,RAW_T4
A,157.757815418,2473895127,20610,2.84952150291017,1.193178254065517,-0.8058276008831117,121.14377807639758,8,RAW_T4
A,157.907854793,2474015111,20611,2.8430666226210826,1.2206434726604296,-0.8328678000251106,117.43630658758924,8,RAW_T4
A,158.007809655,2474135442,20612,2.8790926026183277,1.2047544362504237,-0.8623792469172568,129.18624493880657,8,RAW_T4
A,158.108691796,2474255331,20613,2.8484498200687125,1.2349834979767262,-0.8232026658928238,121.5413665739051,8,RAW_T4
A,158.257921268,2474375579,20614,2.798869167165646,1.2127120826521411,-0.7642518852021578,143.02000356935142,8,RAW_T4
A,158.358324780,2474495333,20615,2.756522315345768,1.182709440390707,-0.650524321779554,153.98548661535796,8,RAW_T4
A,158.508469916,2474615353,20616,2.8441621141228923,1.2339392598537147,-0.9938087923835859,124.92746022039535,8,RAW_T4
A,158.608279739,2474735125,20617,2.8878849078375928,1.233646725758069,-0.8901660409567663,133.5327819880788,8,RAW_T4
A,158.709288020,2474855141,20618,2.84834815605937,1.1737735239282456,-0.7398043621281737,121.28310714032803,8,RAW_T4
A,158.859708028,2474975126,20619,2.82816964940542,1.242016449740917,-0.7808426357174674,123.04128507026472,8,RAW_T4
A,158.957871658,2475095146,20620,2.830864044759457,1.2339273366014298,-0.782007893962423,103.81108925687158,8,RAW_T4
A,159.107955297,2475215767,20621,2.8457357616597756,1.2245071238771343,-0.8779032326612582,97.90534061600023,8,RAW_T4
A,159.207841589,2475335434,20622,2.850093074866328,1.1629585986946551,-0.8106937433998341,104.20414307425371,8,RAW_T4
A,159.309194105,2475455303,20623,2.8256412896077374,1.2214553872295688,-0.759254282252652,119.70542578863547,8,RAW_T4
A,159.457896863,2475575175,20624,2.8777180061166767,1.224799567300326,-0.8308331747122374,102.06978456011097,8,RAW_T4
A,159.558485427,2475695140,20625,2.840171737406856,1.2243118637399466,-0.8004202372657445,127.37964417471163,8,RAW_T4
A,159.708292705,2475815153,20626,2.856075447921939,1.2067398007845962,-0.9062980903381348,144.8593800632975,8,RAW_T4
A,159.808269511,2475935142,20627,2.8375319975149513,1.2400648003662014,-0.8437909669373069,127.9272144152581,8,RAW_T4
A,159.909285280,2476055309,20628,2.80191887287338,1.2901124171870284,-0.8306181819140206,125.65370792263622,8,RAW_T4
A,160.059527996,2476175150,20629,2.8332136024143946,1.2231885883679443,-0.7293194745043515,110.97008347627536,8,RAW_T4
A,160.158318918,2476295445,20630,2.8366050939571537,1.208683044069816,-0.8075387711756129,114.47369060874412,8,RAW_T4
A,160.307931380,2476415170,20631,2.814777899455019,1.1920704107666202,-0.7537342114810666,135.23855202034972,8,RAW_T4
A,160.407964102,2476535141,20632,2.825344142957193,1.2223453180589858,-0.7343495986184889,125.31378740432504,8,RAW_T4
A,160.508778882,2476655153,20633,2.7914253591435707,1.2138707553857826,-0.8135806131576655,127.28485247734912,8,RAW_T4
A,160.657886837,2476775139,20634,2.786710635415247,1.196965297631402,-0.6745284377932211,148.53947365012112,8,RAW_T4
A,160.758162263,2476895427,20635,2.8300118017215006,1.203967999573555,-0.7416933044692862,136.2551726349261,8,RAW_T4
A,160.907961113,2477015146,20636,2.8208215395029606,1.2246402940362942,-0.7715406743678032,126.92525180706224,8,RAW_T4
A,161.007999032,2477135133,20637,2.8438304942215025,1.2164741517002642,-0.8209025203814598,133.0262868324775,8,RAW_T4
A,161.108768007,2477255145,20638,2.8148723719447797,1.1897727055079033,-0.7276924890605352,133.05885754607925,8,RAW_T4
A,161.257850858,2477375450,20639,2.851734926585563,1.2125200062251147,-0.8645084899111615,117.58223556347693,8,RAW_T4
A,161.361400468,2477495368,20640,2.8145104215731167,1.2126239221328465,-0.7470588383330157,117.31804459282051,8,RAW_T4
A,161.507908644,2477615167,20641,2.810630066990216,1.2247191827776072,-0.7646699468482511,121.66562272861472,8,RAW_T4
A,161.607978985,2477735307,20642,2.7989165223829473,1.2040681453354558,-0.789411179354758,138.65287278137865,8,RAW_T4
A,161.709014276,2477855178,20643,2.812603107864919,1.2503033407987378,-0.8062659548731002,127.17162670054175,8,RAW_T4
A,161.857997653,2477975158,20644,2.816020634792316,1.2379430017492214,-0.7299939542333482,139.26421100610062,8,RAW_T4
A,161.957954463,2478095146,20645,2.7932197649898423,1.1864771180106586,-0.6663893204115428,127.90304795831044,8,RAW_T4
A,162.107950414,2478215168,20646,2.8389405664919827,1.2298751055452795,-0.9088556983614455,118.81555012308824,8,RAW_T4
A,162.260531788,2478335150,20647,2.782513580135688,1.2313963024116916,-0.8104663987760685,139.06215633070997,8,RAW_T4
A,162.360381993,2478455480,20648,2.832382828351153,1.2191411227926683,-0.752614522354529,112.20262034033125,8,RAW_T4
A,162.457941472,2478575782,20649,2.8525381155470817,1.2604081150338406,-0.8773765206233014,123.70962815332379,8,RAW_T4
A,162.558012731,2478695487,20650,2.8424038178219155,1.153763273163512,-0.8102711715203059,122.04273591385625,8,RAW_T4
A,162.708027329,2478815376,20651,2.8590741456690396,1.2215959341940261,-0.7864664246423485,111.69530589752507,8,RAW_T4
A,162.807985549,2478935180,20652,2.896209075520814,1.2014615118591094,-0.8507607031742564,90.98298716068598,8,RAW_T4
A,162.908772321,2479055164,20653,2.8463444545565904,1.2303176675166616,-0.8993563506296348,107.49855108065617,8,RAW_T4
A,163.057985205,2479175182,20654,2.794921065423441,1.2125427108499567,-0.802777554981548,131.55329599363364,8,RAW_T4
A,163.157984764,2479295167,20655,2.793774581868627,1.2478343336061541,-0.7428312323753484,138.2929197425009,8,RAW_T4
A,163.307989733,2479415190,20656,2.831080874286188,1.2499497860913507,-0.7000335211390339,127.91976864626696,8,RAW_T4
A,163.408029755,2479535491,20657,2.8483625010643694,1.2204517879357792,-0.8240499030461592,124.86878880487993,8,RAW_T4
A,163.508843668,2479655410,20658,2.830883426824467,1.1971878082282068,-0.8823005406756884,139.7518517870612,8,RAW_T4
A,163.657977298,2479775398,20659,2.8079982972875217,1.2366582326422513,-0.7749601096703196,122.7679546487092,8,RAW_T4
A,163.757975879,2479895195,20660,2.8510300317528134,1.2342858290432555,-0.7741748136491364,99.27826194221974,8,RAW_T4
A,163.908437820,2480015186,20661,2.8477349879604943,1.269976651425037,-0.9048745718945681,142.52376017752906,8,RAW_T4
A,164.007951163,2480135403,20662,2.874870269145893,1.2113002904657286,-0.8305877875689004,117.40045336235006,8,RAW_T4
A,164.109009473,2480255185,20663,2.8616922992556577,1.2469732934427462,-0.8989779424077121,131.14040459019438,8,RAW_T4
A,164.258017916,2480375173,20664,2.8837847741877067,1.2425353193878643,-0.9449176977133462,122.73956092306209,8,RAW_T4
A,164.360674526,2480495235,20665,2.7926591383041455,1.2279646613659985,-0.707854388902031,151.55733695951082,8,RAW_T4
A,164.508037125,2480615522,20666,2.87001555065005,1.2632005711508083,-0.9023983096139575,112.9451689097803,8,RAW_T4
A,164.609977831,2480735199,20667,2.8310278511138254,1.222739157350822,-0.8632023731467703,109.47178890468919,8,RAW_T4
A,164.709105605,2480855186,20668,2.8615722704454147,1.2575987059741598,-0.826142240672472,110.95125501841875,8,RAW_T4
A,164.858076824,2480975202,20669,2.879012670770728,1.3078668808449325,-0.9315531816579559,138.57019002844405,8,RAW_T4
A,164.957977182,2481095221,20670,2.885032034784106,1.2019285632314718,-0.7996521897695842,113.42181506146113,8,RAW_T4
A,165.108065367,2481215209,20671,2.822731813711571,1.2400582404573135,-0.8709629457088023,111.38697518128346,8,RAW_T4
A,165.207875711,2481335194,20672,2.791178225806291,1.1525039660149032,-0.7650602986805133,137.8467745742624,8,RAW_T4
A,165.308960476,2481455180,20673,2.916336063718271,1.2771190496233493,-0.9327494095939628,124.55059383141382,8,RAW_T4
A,165.457984638,2481575200,20674,2.8331980554607124,1.261917339608473,-0.8565910368946089,118.60626575845859,8,RAW_T4
A,165.558033754,2481695526,20675,2.7622085970824095,1.0989065516198098,-0.7668714372176016,129.3336561940115,8,RAW_T4
A,165.708033525,2481815497,20676,2.8128212358232068,1.131791859246967,-0.9313454556278861,140.9152751428162,8,RAW_T4
A,165.809827090,2481935193,20677,2.8579887605356578,1.2125832861704442,-0.8045137607976532,87.029907449149,8,RAW_T4
A,165.909021547,2482055207,20678,2.7549570198534314,1.1809299884626376,-0.7163677571436798,144.6286468184596,8,RAW_T4
A,166.058031589,2482175225,20679,2.699482836369818,1.137954626230276,-0.6723807624983946,103.65762706513674,8,RAW_T4
A,166.208315352,2482295205,20680,2.951468858573948,1.1325056932596644,-0.6854705462244911,112.11610133457815,8,RAW_T4
A,166.358664899,2482415223,20681,2.9988992404389365,1.1168817959587836,-0.6029468361978583,163.59093676154345,8,RAW_T4
A,166.408420337,2482535212,20682,2.8772050991776377,1.1849331800593788,-0.7652987359496594,198.48113709670753,8,RAW_T4
A,166.509055054,2482655287,20683,2.9636211277596756,1.19543021258411,-1.021195313211795,144.59355265282795,8,RAW_T4
A,166.660258571,2482775501,20684,2.8842030345646306,1.173280327131305,-0.6059717667512445,141.15776916513883,8,RAW_T4
A,166.810318887,2482895424,20685,2.7641491496856445,1.218326625471321,-0.6184615118512583,242.690430883417,8,RAW_T4
A,166.958881608,2483015244,20686,2.773710493592804,1.177267600736387,-0.7462089143107409,282.941417544103,8,RAW_T4
A,167.007990511,2483135207,20687,2.769232818014951,1.2481439032768082,-0.590399723993473,296.9351693899467,8,RAW_T4
A,167.108969710,2483255227,20688,2.8442015046917066,1.281027777246441,-0.6076506990971648,243.3802505867779,8,RAW_T4
A,167.257991415,2483375216,20689,2.8599828004629093,1.2889246426706042,-0.7596495548816721,138.18384964958474,8,RAW_T4
