row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L7:I0:T6,S00,load_imu_prior_cache,L7:I0,0.004867427996941842,,,,
R4:L7:I0:T6,S00,load_track_tensors_cache,L7:I0,1.6000012692529708e-06,,,,
R4:L7:I0:T6,S00,torch_gpu,,16.703202939999755,0,1,16.703202939999755,16.703202939999755
R4:L7:I0:T8,S00,torch_gpu,,18.018327502999455,0,1,18.018327502999455,18.018327502999455
R4:L7:I1:T6,S00,load_imu_prior_cache,L7:I1,0.004036983998958021,,,,
R4:L7:I1:T6,S00,load_track_tensors_cache,L7:I1,1.630000042496249e-06,,,,
R4:L7:I1:T6,S00,torch_gpu,,15.816872364001028,0,1,15.816872364001028,15.816872364001028
R4:L7:I1:T8,S00,torch_gpu,,16.666726195999217,0,1,16.666726195999217,16.666726195999217
R4:L7:I3:T6,S00,load_imu_prior_cache,L7:I3,0.0038111620015115477,,,,
R4:L7:I3:T6,S00,load_track_tensors_cache,L7:I3,9.200011845678091e-07,,,,
R4:L7:I3:T6,S00,torch_gpu,,16.89399049900021,0,1,16.89399049900021,16.89399049900021
R4:L7:I3:T8,S00,torch_gpu,,15.536496003001957,0,1,15.536496003001957,15.536496003001957
R4:L7:I4:T6,S00,load_imu_prior_cache,L7:I4,0.003954413001338253,,,,
R4:L7:I4:T6,S00,load_track_tensors_cache,L7:I4,1.1600022844504565e-06,,,,
R4:L7:I4:T6,S00,torch_gpu,,16.949438353000005,0,1,16.949438353000005,16.949438353000005
R4:L7:I4:T8,S00,torch_gpu,,15.188946719001251,0,1,15.188946719001251,15.188946719001251
