sample_utc,gpu_index,gpu_util_pct,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-06-06T21:35:11.310202+00:00,0,14.0,1554.0,32607.0,34.0,47.14
2026-06-06T21:35:16.346762+00:00,0,6.0,2880.0,32607.0,35.0,82.76
2026-06-06T21:35:21.414771+00:00,0,5.0,1526.0,32607.0,34.0,57.31
2026-06-06T21:35:26.493756+00:00,0,12.0,1526.0,32607.0,34.0,42.86
2026-06-06T21:35:31.549958+00:00,0,34.0,3755.0,32607.0,37.0,100.99
2026-06-06T21:35:36.816326+00:00,0,99.0,21792.0,32607.0,39.0,149.25
2026-06-06T21:35:41.854005+00:00,0,98.0,24428.0,32607.0,39.0,148.66
2026-06-06T21:35:46.892744+00:00,0,98.0,24428.0,32607.0,40.0,148.51
2026-06-06T21:35:51.935796+00:00,0,98.0,24428.0,32607.0,40.0,148.0
2026-06-06T21:35:56.976753+00:00,0,98.0,24428.0,32607.0,40.0,147.56
2026-06-06T21:36:02.023342+00:00,0,98.0,24428.0,32607.0,40.0,148.2
2026-06-06T21:36:07.064926+00:00,0,98.0,24428.0,32607.0,40.0,147.91
2026-06-06T21:36:12.124440+00:00,0,92.0,24428.0,32607.0,40.0,143.99
2026-06-06T21:36:17.174767+00:00,0,97.0,24428.0,32607.0,40.0,147.39
2026-06-06T21:36:22.238766+00:00,0,95.0,24428.0,32607.0,40.0,146.21
2026-06-06T21:36:27.286720+00:00,0,98.0,24441.0,32607.0,40.0,147.84
2026-06-06T21:36:32.325187+00:00,0,98.0,24429.0,32607.0,40.0,148.54
2026-06-06T21:36:37.363789+00:00,0,98.0,24429.0,32607.0,41.0,148.49
2026-06-06T21:36:42.403741+00:00,0,98.0,24429.0,32607.0,41.0,148.1
2026-06-06T21:36:47.442381+00:00,0,98.0,24444.0,32607.0,41.0,148.51
2026-06-06T21:36:52.478754+00:00,0,98.0,24472.0,32607.0,41.0,147.67
2026-06-06T21:36:57.531744+00:00,0,98.0,24444.0,32607.0,41.0,143.68
2026-06-06T21:37:02.584757+00:00,0,99.0,24444.0,32607.0,41.0,137.95
2026-06-06T21:37:07.629771+00:00,0,98.0,24444.0,32607.0,41.0,140.62
2026-06-06T21:37:12.686481+00:00,0,95.0,24444.0,32607.0,41.0,145.71
2026-06-06T21:37:17.724801+00:00,0,98.0,24444.0,32607.0,41.0,147.21
2026-06-06T21:37:22.765748+00:00,0,98.0,24444.0,32607.0,41.0,146.77
2026-06-06T21:37:27.808792+00:00,0,98.0,24434.0,32607.0,41.0,146.51
2026-06-06T21:37:32.850760+00:00,0,98.0,24559.0,32607.0,41.0,147.85
2026-06-06T21:37:37.898742+00:00,0,98.0,23767.0,32607.0,41.0,147.93
2026-06-06T21:37:42.954352+00:00,0,97.0,23039.0,32607.0,41.0,147.59
2026-06-06T21:37:48.055962+00:00,0,94.0,12285.0,32607.0,41.0,145.03
2026-06-06T21:37:53.109288+00:00,0,99.0,19472.0,32607.0,41.0,148.33
2026-06-06T21:37:58.163766+00:00,0,98.0,22321.0,32607.0,41.0,148.22
2026-06-06T21:38:03.211765+00:00,0,98.0,24431.0,32607.0,41.0,147.61
2026-06-06T21:38:08.253079+00:00,0,98.0,24431.0,32607.0,41.0,147.84
2026-06-06T21:38:13.289588+00:00,0,98.0,24431.0,32607.0,41.0,147.45
2026-06-06T21:38:18.331738+00:00,0,98.0,24431.0,32607.0,41.0,147.92
2026-06-06T21:38:23.373771+00:00,0,98.0,24431.0,32607.0,41.0,147.96
2026-06-06T21:38:28.441717+00:00,0,99.0,21987.0,32607.0,41.0,147.66
2026-06-06T21:38:33.478202+00:00,0,98.0,24478.0,32607.0,41.0,147.96
2026-06-06T21:38:38.517733+00:00,0,98.0,24450.0,32607.0,41.0,146.43
2026-06-06T21:38:43.558748+00:00,0,98.0,24448.0,32607.0,41.0,146.58
2026-06-06T21:38:48.597479+00:00,0,98.0,24448.0,32607.0,41.0,146.88
2026-06-06T21:38:53.631984+00:00,0,98.0,24448.0,32607.0,41.0,146.67
2026-06-06T21:38:58.670675+00:00,0,98.0,24448.0,32607.0,41.0,146.31
2026-06-06T21:39:03.711806+00:00,0,98.0,24448.0,32607.0,41.0,146.57
2026-06-06T21:39:08.747515+00:00,0,98.0,24448.0,32607.0,41.0,146.19
2026-06-06T21:39:13.788749+00:00,0,98.0,24448.0,32607.0,41.0,146.29
2026-06-06T21:39:18.826058+00:00,0,98.0,24448.0,32607.0,41.0,145.99
2026-06-06T21:39:23.866738+00:00,0,98.0,24448.0,32607.0,41.0,146.15
2026-06-06T21:39:28.906750+00:00,0,98.0,24448.0,32607.0,41.0,146.47
2026-06-06T21:39:33.947561+00:00,0,98.0,24448.0,32607.0,41.0,146.59
2026-06-06T21:39:38.984747+00:00,0,98.0,24448.0,32607.0,41.0,146.27
2026-06-06T21:39:44.025611+00:00,0,98.0,24448.0,32607.0,42.0,146.12
2026-06-06T21:39:49.068528+00:00,0,98.0,24448.0,32607.0,42.0,146.41
2026-06-06T21:39:54.118739+00:00,0,98.0,24448.0,32607.0,42.0,146.75
2026-06-06T21:39:59.233747+00:00,0,99.0,22958.0,32607.0,42.0,146.43
2026-06-06T21:40:04.257785+00:00,0,98.0,18725.0,32607.0,42.0,147.46
2026-06-06T21:40:09.279377+00:00,0,98.0,15863.0,32607.0,41.0,146.25
2026-06-06T21:40:14.301224+00:00,0,98.0,15148.0,32607.0,42.0,146.72
2026-06-06T21:40:19.322483+00:00,0,98.0,15148.0,32607.0,42.0,146.64
2026-06-06T21:40:24.344963+00:00,0,98.0,13653.0,32607.0,42.0,146.51
2026-06-06T21:40:29.388198+00:00,0,98.0,8582.0,32607.0,42.0,144.98
2026-06-06T21:40:34.406189+00:00,0,98.0,7280.0,32607.0,41.0,143.38
2026-06-06T21:40:39.423731+00:00,0,98.0,7280.0,32607.0,41.0,143.2
2026-06-06T21:40:44.442525+00:00,0,98.0,7280.0,32607.0,41.0,143.49
