capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust,chunk_id,gpu_device,child_run_id
R01,BS2DCE,200,200,0.000307025326255,0.000535371600718,0.0006611198996435,1.0,1.0,R2:L0:I0:T6,S00,R2,L0,I0,T6,45.0,1.0,False,agreement_0000,cuda:0,phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z_agreement_0000_cuda0
R01,BSDC91,200,200,0.000287064875337,0.0004675110431285,0.0005700215089091,1.0,1.0,R2:L0:I0:T6,S00,R2,L0,I0,T6,45.0,1.0,False,agreement_0000,cuda:0,phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z_agreement_0000_cuda0
R01,BS2DCE,200,200,0.0004973213503311,0.0008599816466001,0.00103003571135,1.0,1.0,R2:L2:I3:T6,S00,R2,L2,I3,T6,100.88,1.0,False,agreement_0000,cuda:0,phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z_agreement_0000_cuda0
R01,BSDC91,200,200,0.0004441832668544,0.0007796558325033,0.0008556394802277,1.0,1.0,R2:L2:I3:T6,S00,R2,L2,I3,T6,100.88,1.0,False,agreement_0000,cuda:0,phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z_agreement_0000_cuda0
R01,BS2DCE,200,200,0.0003821325895059,0.0006691894669624,0.0008112371464249,1.0,1.0,R4:L8:I1+I2+I3+I8:T8,S00,R4,L8,I1+I2+I3+I8,T8,104.595,1.35,True,agreement_0001,cuda:0,phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z_agreement_0001_cuda0
R01,BSDC91,200,200,0.0003680266712773,0.0006733444402367,0.0008112722272338,1.0,1.0,R4:L8:I1+I2+I3+I8:T8,S00,R4,L8,I1+I2+I3+I8,T8,104.595,1.35,True,agreement_0001,cuda:0,phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z_agreement_0001_cuda0
R01,BS2DCE,200,200,0.0003488661004714,0.0005929846847918,0.0007002759058585,1.0,1.0,R4:L14:I1+I2+I3+I8:T8,S00,R4,L14,I1+I2+I3+I8,T8,60.8855,1.35,True,agreement_0001,cuda:0,phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z_agreement_0001_cuda0
R01,BSDC91,200,200,0.000285068772884,0.0004393485862624,0.0005479965088557,1.0,1.0,R4:L14:I1+I2+I3+I8:T8,S00,R4,L14,I1+I2+I3+I8,T8,60.8855,1.35,True,agreement_0001,cuda:0,phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z_agreement_0001_cuda0
