chunk_id,stage,rows,row_count,max_tracks,max_frames,estimated_cost,status,attempts,gpu_device,message,started_utc,child_run_id,wall_time_s,log_path,finished_utc
agreement_0000,agreement,"['R2:L0:I0:T6', 'R2:L2:I3:T6']",2,2,200,2,done,1,cuda:0,ok,2026-06-06T21:35:11.269841+00:00,phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z_agreement_0000_cuda0,7.750995588001388,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z/logs/agreement_0000_cuda0.log,2026-06-06T21:35:19.021826+00:00
agreement_0001,agreement,"['R4:L8:I1+I2+I3+I8:T8', 'R4:L14:I1+I2+I3+I8:T8']",2,2,200,2,done,1,cuda:0,ok,2026-06-06T21:35:11.270631+00:00,phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z_agreement_0001_cuda0,8.253996556999482,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z/logs/agreement_0001_cuda0.log,2026-06-06T21:35:19.525469+00:00
partial_raw_0000,partial_raw,"['R2:L0:I0:T6', 'R2:L0:I0:T8', 'R2:L0:I1:T6', 'R2:L0:I1:T8', 'R2:L0:I3:T6', 'R2:L0:I3:T8', 'R2:L0:I4:T6', 'R2:L0:I4:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:35:11.271274+00:00,phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z_partial_raw_0000_cuda0,152.3730501659993,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z/logs/partial_raw_0000_cuda0.log,2026-06-06T21:37:43.645123+00:00
partial_raw_0001,partial_raw,"['R2:L0:I7:T6', 'R2:L0:I7:T8', 'R2:L0:I8:T6', 'R2:L0:I8:T8', 'R2:L0:I1+I3+I7:T6', 'R2:L0:I1+I3+I7:T8', 'R2:L0:I1+I2+I3+I8:T6', 'R2:L0:I1+I2+I3+I8:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:35:11.272041+00:00,phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z_partial_raw_0001_cuda0,145.05642784800148,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z/logs/partial_raw_0001_cuda0.log,2026-06-06T21:37:36.329420+00:00
partial_raw_0002,partial_raw,"['R2:L1:I0:T6', 'R2:L1:I0:T8', 'R2:L1:I1:T6', 'R2:L1:I1:T8', 'R2:L1:I3:T6', 'R2:L1:I3:T8', 'R2:L1:I4:T6', 'R2:L1:I4:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:35:11.272861+00:00,phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z_partial_raw_0002_cuda0,160.17312817399943,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z/logs/partial_raw_0002_cuda0.log,2026-06-06T21:37:51.446752+00:00
partial_raw_0003,partial_raw,"['R2:L1:I7:T6', 'R2:L1:I7:T8', 'R2:L1:I8:T6', 'R2:L1:I8:T8', 'R2:L1:I1+I3+I7:T6', 'R2:L1:I1+I3+I7:T8', 'R2:L1:I1+I2+I3+I8:T6', 'R2:L1:I1+I2+I3+I8:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:35:11.273484+00:00,phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z_partial_raw_0003_cuda0,172.3322773430009,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z/logs/partial_raw_0003_cuda0.log,2026-06-06T21:38:03.606443+00:00
partial_raw_0004,partial_raw,"['R2:L2:I0:T6', 'R2:L2:I0:T8', 'R2:L2:I1:T6', 'R2:L2:I1:T8', 'R2:L2:I3:T6', 'R2:L2:I3:T8', 'R2:L2:I4:T6', 'R2:L2:I4:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:35:11.274042+00:00,phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z_partial_raw_0004_cuda0,153.33486994399937,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z/logs/partial_raw_0004_cuda0.log,2026-06-06T21:37:44.609986+00:00
partial_raw_0005,partial_raw,"['R2:L2:I7:T6', 'R2:L2:I7:T8', 'R2:L2:I8:T6', 'R2:L2:I8:T8', 'R2:L2:I1+I3+I7:T6', 'R2:L2:I1+I3+I7:T8', 'R2:L2:I1+I2+I3+I8:T6', 'R2:L2:I1+I2+I3+I8:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:35:11.274998+00:00,phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z_partial_raw_0005_cuda0,152.5443750129998,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z/logs/partial_raw_0005_cuda0.log,2026-06-06T21:37:43.820346+00:00
partial_raw_0006,partial_raw,"['R2:L3:I0:T6', 'R2:L3:I0:T8', 'R2:L3:I1:T6', 'R2:L3:I1:T8', 'R2:L3:I3:T6', 'R2:L3:I3:T8', 'R2:L3:I4:T6', 'R2:L3:I4:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:35:11.275836+00:00,phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z_partial_raw_0006_cuda0,155.90094553499875,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z/logs/partial_raw_0006_cuda0.log,2026-06-06T21:37:47.177908+00:00
partial_raw_0007,partial_raw,"['R2:L3:I7:T6', 'R2:L3:I7:T8', 'R2:L3:I8:T6', 'R2:L3:I8:T8', 'R2:L3:I1+I3+I7:T6', 'R2:L3:I1+I3+I7:T8', 'R2:L3:I1+I2+I3+I8:T6', 'R2:L3:I1+I2+I3+I8:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:35:11.276678+00:00,phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z_partial_raw_0007_cuda0,197.13103262599907,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_shm72_repeat10min_20260606T213510Z/logs/partial_raw_0007_cuda0.log,2026-06-06T21:38:28.408332+00:00
