row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L11:I0:T6,S01,load_imu_prior_cache,L11:I0,0.007412656999804312,,,,
R4:L11:I0:T6,S01,load_track_tensors_cache,L11:I0,1.869999323389493e-06,,,,
R4:L11:I0:T6,S01,torch_gpu,,10.366600229000142,0,1,10.366600229000142,10.366600229000142
R4:L11:I0:T8,S01,torch_gpu,,8.803799520000211,0,1,8.803799520000211,8.803799520000211
R4:L11:I1:T6,S01,load_imu_prior_cache,L11:I1,0.011675289999402594,,,,
R4:L11:I1:T6,S01,load_track_tensors_cache,L11:I1,1.8599994291434996e-06,,,,
R4:L11:I1:T6,S01,torch_gpu,,11.167177951000667,0,1,11.167177951000667,11.167177951000667
R4:L11:I1:T8,S01,torch_gpu,,14.031860377000157,0,1,14.031860377000157,14.031860377000157
R4:L11:I3:T6,S01,load_imu_prior_cache,L11:I3,0.01138906100004533,,,,
R4:L11:I3:T6,S01,load_track_tensors_cache,L11:I3,1.6100002540042624e-06,,,,
R4:L11:I3:T6,S01,torch_gpu,,11.22945995200007,0,1,11.22945995200007,11.22945995200007
R4:L11:I3:T8,S01,torch_gpu,,12.373632883000028,0,1,12.373632883000028,12.373632883000028
R4:L11:I4:T6,S01,load_imu_prior_cache,L11:I4,0.004437123000570864,,,,
R4:L11:I4:T6,S01,load_track_tensors_cache,L11:I4,1.1499996617203578e-06,,,,
R4:L11:I4:T6,S01,torch_gpu,,11.604036130999702,0,1,11.604036130999702,11.604036130999702
R4:L11:I4:T8,S01,torch_gpu,,9.803997682000045,0,1,9.803997682000045,9.803997682000045
