row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L10:I7:T6,simulate_imu_prior,0.6162553609901806,,,,
R4:L10:I7:T6,cpu_golden,20.917605681999703,,,,
R4:L10:I7:T6,torch_gpu,2.534344383995631,0,1,2.534344383995631,2.534344383995631
R4:L10:I7:T8,simulate_imu_prior,0.5918476389924763,,,,
R4:L10:I7:T8,cpu_golden,19.943832719000056,,,,
R4:L10:I7:T8,torch_gpu,2.068415911999182,0,1,2.068415911999182,2.068415911999182
R4:L10:I8:T6,simulate_imu_prior,0.5771111380017828,,,,
R4:L10:I8:T6,cpu_golden,20.15034055900469,,,,
R4:L10:I8:T6,torch_gpu,2.195181549002882,0,1,2.195181549002882,2.195181549002882
R4:L10:I8:T8,simulate_imu_prior,0.5929237700038357,,,,
R4:L10:I8:T8,cpu_golden,19.882285610001418,,,,
R4:L10:I8:T8,torch_gpu,2.1893370610050624,0,1,2.1893370610050624,2.1893370610050624
