pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,3388.460487837385,3389.0,-0.5395121626152104,0.5395121626152104
A-C,3640.9532214408127,3639.45012468828,1.503096752532656,1.503096752532656
A-D,3372.1263410176894,3371.614727854856,0.5116131628333278,0.5116131628333278
A-E,1437.6654490666679,1439.5723350253809,-1.9068859587130191,1.9068859587130191
A-F,3653.0471796735924,3652.5908256880725,0.4563539855198542,0.4563539855198542
A-G,4053.5995161208325,4054.4475138121543,-0.8479976913217797,0.8479976913217797
A-H,3617.1087584342235,3618.0000000000005,-0.8912415657769088,0.8912415657769088
B-C,2437.3762625273607,2437.0363516192992,0.3399109080614835,0.3399109080614835
B-D,4173.04996219686,4174.52700729927,-1.4770451024096474,1.4770451024096474
B-E,3417.8584829480897,3416.661122661123,1.1973602869666138,1.1973602869666138
B-F,1399.4392455799823,1399.0,0.4392455799822983,0.4392455799822983
B-G,3040.5434482877854,3039.6674364896076,0.8760117981778421,0.8760117981778421
B-H,4353.152620570218,4353.0,0.15262057021755027,0.15262057021755027
C-D,2175.897499916843,2174.3976470588236,1.4998528580194943,1.4998528580194943
C-E,3659.198201904154,3660.9999999999995,-1.8017980958456974,1.8017980958456974
C-F,2957.7695440354823,2958.0,-0.2304559645176596,0.2304559645176596
C-G,1495.3862948349833,1496.1107692307694,-0.7244743957860464,0.7244743957860464
C-H,2568.5001760571067,2570.11724137931,-1.6170653222034161,1.6170653222034161
D-E,3546.34268754857,3545.539936102237,0.8027514463333318,0.8027514463333318
D-F,4542.333195850141,4543.397647058823,-1.0644512086819304,1.0644512086819304
D-G,2572.153953275499,2571.61095890411,0.5429943713893408,0.5429943713893408
D-H,1491.8124412008913,1492.5,-0.6875587991087286,0.6875587991087286
E-F,3111.1078225840724,3111.4235294117643,-0.3157068276918835,0.3157068276918835
E-G,3519.272642244988,3519.4172413793103,-0.1445991343221067,0.1445991343221067
E-H,3178.0583440697055,3177.665127020785,0.3932170489206328,0.3932170489206328
F-G,2833.329975409467,2833.0,0.32997540946689696,0.32997540946689696
F-H,4243.792381838686,4243.0,0.7923818386861967,0.7923818386861967
G-H,2027.1012570511107,2026.5622568093386,0.5390002417721007,0.5390002417721007
