host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count,tr_version,rx_mask,air_us,post_us,cycle_us,rx_seen,imu_valid,imu_n,acc_norm_mean_mg,acc_norm_std_mg,acc_norm_min_mg,acc_norm_max_mg,imu_skip_count
0.80475,1782246488.062866,122,,BSF66F,,f,0,0,2067,2067,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.80475,1782246488.062866,122,,BSF66F,,f,0,1,3371,3371,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.80475,1782246488.062866,122,,BSF66F,,f,0,2,3582,3582,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.80475,1782246488.062866,122,,BSF66F,,f,0,3,2435,2435,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.80475,1782246488.062866,122,,BSF66F,,f,0,4,2006,2006,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.80475,1782246488.062866,122,,BSF66F,,f,0,5,3041,3041,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.80475,1782246488.062866,122,,BSF66F,,f,0,6,3559,3559,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.80475,1782246488.062866,122,,BSF66F,,f,0,7,2075,2075,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
1.187002,1782246488.445118,123,,BSF66F,,f,0,0,2091,2091,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
1.187002,1782246488.445118,123,,BSF66F,,f,0,1,3337,3337,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
1.187002,1782246488.445118,123,,BSF66F,,f,0,2,3627,3627,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
1.187002,1782246488.445118,123,,BSF66F,,f,0,3,2430,2430,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
1.187002,1782246488.445118,123,,BSF66F,,f,0,4,2001,2001,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
1.187002,1782246488.445118,123,,BSF66F,,f,0,5,2976,2976,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
1.187002,1782246488.445118,123,,BSF66F,,f,0,6,3541,3541,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
1.187002,1782246488.445118,123,,BSF66F,,f,0,7,0,2075,50,0,T,0,0,0,0,2,,,,,,0,0,,,,,0
2.041977,1782246489.300093,124,,BSF66F,,f,0,0,2138,2138,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
2.041977,1782246489.300093,124,,BSF66F,,f,0,1,3409,3409,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
2.041977,1782246489.300093,124,,BSF66F,,f,0,2,3564,3564,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
2.041977,1782246489.300093,124,,BSF66F,,f,0,3,2465,2465,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
2.041977,1782246489.300093,124,,BSF66F,,f,0,4,1997,1997,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
2.041977,1782246489.300093,124,,BSF66F,,f,0,5,3009,3009,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
2.041977,1782246489.300093,124,,BSF66F,,f,0,6,3569,3569,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
2.041977,1782246489.300093,124,,BSF66F,,f,0,7,0,2075,33,0,T,0,0,0,0,2,,,,,,0,0,,,,,0
2.37954,1782246489.637656,125,,BSF66F,,f,0,0,2143,2143,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
2.37954,1782246489.637656,125,,BSF66F,,f,0,1,3345,3345,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
2.37954,1782246489.637656,125,,BSF66F,,f,0,2,3573,3573,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
2.37954,1782246489.637656,125,,BSF66F,,f,0,3,2452,2452,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
2.37954,1782246489.637656,125,,BSF66F,,f,0,4,1997,1997,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
2.37954,1782246489.637656,125,,BSF66F,,f,0,5,3107,3107,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
2.37954,1782246489.637656,125,,BSF66F,,f,0,6,3488,3488,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
