node,mode,disposition,motion_start_s,motion_end_s,suspected_s,unlock_s,unlock_latency_s,unlock_evidence,settling_s,relock_s,relock_latency_s,candidate_platform_change_s,t4_reached_new_platform_s,old_lock_x_m,old_lock_y_m,old_lock_z_m,new_lock_x_m,new_lock_y_m,new_lock_z_m,t4_dx_m,t4_dy_m,t4_dz_m,t4_displacement_m,output_displacement_m,overshoot_m,post_settle_drift_5s_m,post_settle_drift_30s_m,silent_creep_m,ambiguity_entries,ambiguity_duration_s,false_return_old
BSFC2CC,S2P,DEVELOPMENT_REPLAY_NOT_GENERALIZATION_EVIDENCE,492.0,498.0,496.436475413,496.68645728,4.68645727964,"{'fast': True, 'angle': True, 'gravity': True, 'pos_shift_norm': 1.622544471771842, 'range_shift_norm': 0.604082020616629}",503.085993063,529.384085423,31.3840854232,492.302231307,497.94233218,3.30530544334,0.985333661367,1.19417644959,3.60370325855,0.357049708608,0.885318136045,0.300176591855,-0.690175155048,-0.382647212619,0.844314289982,0.761035767405,0.666422250073,0.0,0.0,0.0,0,0.0,0
BSFC2CC,S2R,DEVELOPMENT_REPLAY_NOT_GENERALIZATION_EVIDENCE,492.0,498.0,496.436475413,496.68645728,4.68645727964,"{'fast': True, 'angle': True, 'gravity': True, 'pos_shift_norm': 1.622544471771842, 'range_shift_norm': 0.604082020616629}",503.085993063,529.384085423,31.3840854232,492.302231307,497.94233218,3.30530544334,0.985333661367,1.19417644959,3.60370325855,0.357049708608,0.885318136045,0.300176591855,-0.690175155048,-0.382647212619,0.844314289982,0.761035767405,2.10785110039,0.0,0.0,0.0,0,0.0,0
BSFAA61,S2P,DEVELOPMENT_REPLAY_NOT_GENERALIZATION_EVIDENCE,494.0,500.0,498.61952689,498.869520098,4.86952009751,"{'fast': True, 'angle': True, 'gravity': True, 'pos_shift_norm': 1.528363503653201, 'range_shift_norm': 0.5219849506723351}",500.36947934,501.919437224,1.91943722448,492.095071174,501.454945846,3.36071508005,0.517001162907,1.27608164088,3.40988940056,0.410472512559,0.851968821029,-0.00817165331828,-0.265429353256,-0.49931694481,0.565541270698,0.440043351391,0.0105496599962,0.0,0.0,0.0,0,0.0,0
BSFAA61,S2R,DEVELOPMENT_REPLAY_NOT_GENERALIZATION_EVIDENCE,494.0,500.0,498.61952689,498.869520098,4.86952009751,"{'fast': True, 'angle': True, 'gravity': True, 'pos_shift_norm': 1.528363503653201, 'range_shift_norm': 0.5219849506723351}",500.36947934,501.919437224,1.91943722448,492.095071174,501.454945846,3.36071508005,0.517001162907,1.27608164088,3.40988940056,0.410472512559,0.851968821029,-0.00817165331828,-0.265429353256,-0.49931694481,0.565541270698,0.440043351391,0.602488557403,0.0,0.0,0.0,0,0.0,0
