version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v3-lite,first500,A-B,3006.6298342541436,2973.5822676404764,-33.047566613667186,33.047566613667186
v3-lite,first500,A-C,5537.900958466454,5549.404453407373,11.503494940919154,11.503494940919154
v3-lite,first500,A-D,4682.617436564737,4693.4932321273045,10.875795562567873,10.875795562567873
v3-lite,first500,A-E,1463.2276923076922,1462.7857577707457,-0.4419345369465191,0.4419345369465191
v3-lite,first500,A-F,3196.683807439825,3209.840630427503,13.15682298767797,13.15682298767797
v3-lite,first500,A-G,5763.807392996109,5785.384841233124,21.577448237014323,21.577448237014323
v3-lite,first500,A-H,4861.575862068965,4807.115372700772,-54.46048936819261,54.46048936819261
v3-lite,first500,B-C,4576.042533936652,4544.897515391223,-31.145018545428684,31.145018545428684
v3-lite,first500,B-D,5439.607634652257,5479.546507086241,39.938872433984216,39.938872433984216
v3-lite,first500,B-E,3215.6944045911046,3228.834607446825,13.140202855720418,13.140202855720418
v3-lite,first500,B-F,1439.9999999999998,1436.8275504351402,-3.172449564859562,3.172449564859562
v3-lite,first500,B-G,5011.933421226105,4998.242978313045,-13.690442913059996,13.690442913059996
v3-lite,first500,B-H,5658.088393543428,5654.039322316147,-4.049071227280365,4.049071227280365
v3-lite,first500,C-D,3123.8741845293575,3055.4897425100385,-68.38444201931907,68.38444201931907
v3-lite,first500,C-E,5673.476756756758,5734.239444024395,60.762687267637375,60.762687267637375
v3-lite,first500,C-F,4803.8490566037735,4760.322649415453,-43.52640718832026,43.52640718832026
v3-lite,first500,C-G,1735.7430656934305,1715.8805123454358,-19.862553347994663,19.862553347994663
v3-lite,first500,C-H,3455.196973518285,3488.4052929338122,33.20831941552706,33.20831941552706
v3-lite,first500,D-E,5097.91711517761,5004.234743813128,-93.6823713644817,93.6823713644817
v3-lite,first500,D-F,5592.778082191781,5633.893651647221,41.11556945543998,41.11556945543998
v3-lite,first500,D-G,3281.248275862069,3305.8343698408075,24.586093978738518,24.586093978738518
v3-lite,first500,D-H,1520.411088987594,1525.6007630881425,5.189674100548473,5.189674100548473
v3-lite,first500,E-F,2792.443076923076,2779.537043602451,-12.906033320625284,12.906033320625284
v3-lite,first500,E-G,5607.0,5541.868364818459,-65.13163518154124,65.13163518154124
v3-lite,first500,E-H,4570.800059862317,4660.033194562235,89.23313469991808,89.23313469991808
v3-lite,first500,F-G,4657.5,4700.698696051141,43.19869605114127,43.19869605114127
v3-lite,first500,F-H,5461.5,5413.947538439083,-47.552461560917436,47.552461560917436
v3-lite,first500,G-H,2941.2529182879375,2932.891985154675,-8.360933133262733,8.360933133262733
