row_type,name,scale,det,qw,qx,qy,qz,tx_mm,ty_mm,tz_mm,anchor_rmse_mm,anchor_median_mm,anchor_p95_mm,anchor_id,anchor_label,aligned_x_mm,aligned_y_mm,aligned_z_mm,truth_x_mm,truth_y_mm,truth_z_mm,residual_3d_mm
transform,v5_rigid,1.0,-0.9999999999999991,0.46685649338919755,0.46208166662902456,-0.43482082283681806,0.5274221371358832,-1102.775323475234,251.71591350244069,-1687.388018880592,62.991902346555186,59.4524078278919,93.31651795465051,,,,,,,,,
anchor,v5_rigid,,,,,,,,,,,,,0,A,-1102.775323475234,251.71591350244069,-1687.388018880592,-1074.5663,248.27528999999998,-1624.25115,69.23764227323827
anchor,v5_rigid,,,,,,,,,,,,,1,B,-1325.5006055879467,282.7880133333252,1014.2989863793355,-1320.4328,270.326525,1029.3561,20.191285633768416
anchor,v5_rigid,,,,,,,,,,,,,2,C,814.6630142664387,238.34869640860506,1222.9857176151609,851.92169,222.394635,1194.2788,49.66717338254555
anchor,v5_rigid,,,,,,,,,,,,,3,D,1073.260439660205,261.36875694760806,-1408.2268583078437,1082.7741,240.904055,-1432.478,33.12750567486882
anchor,v5_rigid,,,,,,,,,,,,,4,E,-1139.4382639492094,1580.4829153049095,-1561.6373845420476,-1170.6309,1647.9726,-1581.653,76.99651255868964
anchor,v5_rigid,,,,,,,,,,,,,5,F,-1174.9784243079769,1658.5110640247617,1068.7079816514583,-1271.71245,1660.0999,1099.2596,101.45638230321518
anchor,v5_rigid,,,,,,,,,,,,,6,G,980.3243057512623,1608.835248306816,1195.4847464583777,962.42352,1624.5165,1186.8443,25.317920534231604
anchor,v5_rigid,,,,,,,,,,,,,7,H,962.284217642462,1662.7568971715332,-1524.9562203738474,1028.0625,1630.318,-1552.0877,78.19962702160186
