row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L19:I0:T6,S00,load_imu_prior_cache,L19:I0,0.004395824999960496,,,,
R4:L19:I0:T6,S00,load_track_tensors_cache,L19:I0,1.3400000398178236e-06,,,,
R4:L19:I0:T6,S00,torch_gpu,,11.870476764999978,0,1,11.870476764999978,11.870476764999978
R4:L19:I0:T8,S00,torch_gpu,,11.614519582000014,0,1,11.614519582000014,11.614519582000014
R4:L19:I1:T6,S00,load_imu_prior_cache,L19:I1,0.0039649340000096345,,,,
R4:L19:I1:T6,S00,load_track_tensors_cache,L19:I1,1.2600000331985939e-06,,,,
R4:L19:I1:T6,S00,torch_gpu,,10.062538336999978,0,1,10.062538336999978,10.062538336999978
R4:L19:I1:T8,S00,torch_gpu,,4.640323384999988,0,1,4.640323384999988,4.640323384999988
R4:L19:I3:T6,S00,load_imu_prior_cache,L19:I3,0.002919468000015968,,,,
R4:L19:I3:T6,S00,load_track_tensors_cache,L19:I3,6.399999961104186e-07,,,,
R4:L19:I3:T6,S00,torch_gpu,,4.082577256000036,0,1,4.082577256000036,4.082577256000036
R4:L19:I3:T8,S00,torch_gpu,,4.081793328999993,0,1,4.081793328999993,4.081793328999993
R4:L19:I4:T6,S00,load_imu_prior_cache,L19:I4,0.0035250359999849934,,,,
R4:L19:I4:T6,S00,load_track_tensors_cache,L19:I4,8.099999604382901e-07,,,,
R4:L19:I4:T6,S00,torch_gpu,,4.081545456000015,0,1,4.081545456000015,4.081545456000015
R4:L19:I4:T8,S00,torch_gpu,,3.6154206289999706,0,1,3.6154206289999706,3.6154206289999706
