row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L14:I0:T6,S00,simulate_imu_prior,L14:I0,0.41417059500236064,,,,
R2:L14:I0:T6,S00,build_track_tensors,L14:I0,7.000651276001008,,,,
R2:L14:I0:T6,S00,torch_gpu,,3.211343103001127,0,1,3.211343103001127,3.211343103001127
R2:L14:I0:T8,S00,torch_gpu,,3.648777673999575,0,1,3.648777673999575,3.648777673999575
R2:L14:I1:T6,S00,simulate_imu_prior,L14:I1,0.31562517899874365,,,,
R2:L14:I1:T6,S00,build_track_tensors,L14:I1,7.135467534000782,,,,
R2:L14:I1:T6,S00,torch_gpu,,2.0514431550000154,0,1,2.0514431550000154,2.0514431550000154
R2:L14:I1:T8,S00,torch_gpu,,3.681558718002634,0,1,3.681558718002634,3.681558718002634
R2:L14:I3:T6,S00,simulate_imu_prior,L14:I3,0.30226479900011327,,,,
R2:L14:I3:T6,S00,build_track_tensors,L14:I3,7.107145074998698,,,,
R2:L14:I3:T6,S00,torch_gpu,,0.6610715679998975,0,1,0.6610715679998975,0.6610715679998975
R2:L14:I3:T8,S00,torch_gpu,,0.6629034529978526,0,1,0.6629034529978526,0.6629034529978526
R2:L14:I4:T6,S00,simulate_imu_prior,L14:I4,0.3273157860021456,,,,
R2:L14:I4:T6,S00,build_track_tensors,L14:I4,7.566059156000847,,,,
R2:L14:I4:T6,S00,torch_gpu,,0.6853218770011154,0,1,0.6853218770011154,0.6853218770011154
R2:L14:I4:T8,S00,torch_gpu,,0.6755461020002258,0,1,0.6755461020002258,0.6755461020002258
R2:L14:I7:T6,S00,simulate_imu_prior,L14:I7,0.3226149469992379,,,,
R2:L14:I7:T6,S00,build_track_tensors,L14:I7,7.1175195460018585,,,,
R2:L14:I7:T6,S00,torch_gpu,,3.940250653999101,0,1,3.940250653999101,3.940250653999101
R2:L14:I7:T8,S00,torch_gpu,,2.3132932769985928,0,1,2.3132932769985928,2.3132932769985928
R2:L14:I8:T6,S00,simulate_imu_prior,L14:I8,0.31924649299980956,,,,
R2:L14:I8:T6,S00,build_track_tensors,L14:I8,7.884819532999245,,,,
R2:L14:I8:T6,S00,torch_gpu,,3.577063477001502,0,1,3.577063477001502,3.577063477001502
R2:L14:I8:T8,S00,torch_gpu,,2.567492543003027,0,1,2.567492543003027,2.567492543003027
R2:L14:I1+I3+I7:T6,S00,simulate_imu_prior,L14:I1+I3+I7,0.32364625700211036,,,,
R2:L14:I1+I3+I7:T6,S00,build_track_tensors,L14:I1+I3+I7,7.843472168002336,,,,
R2:L14:I1+I3+I7:T6,S00,torch_gpu,,2.9062824489992636,0,1,2.9062824489992636,2.9062824489992636
R2:L14:I1+I3+I7:T8,S00,torch_gpu,,2.7387202050013,0,1,2.7387202050013,2.7387202050013
R2:L14:I1+I2+I3+I8:T6,S00,simulate_imu_prior,L14:I1+I2+I3+I8,0.3116546500023105,,,,
R2:L14:I1+I2+I3+I8:T6,S00,build_track_tensors,L14:I1+I2+I3+I8,7.442160855000111,,,,
R2:L14:I1+I2+I3+I8:T6,S00,torch_gpu,,2.5928968049993273,0,1,2.5928968049993273,2.5928968049993273
R2:L14:I1+I2+I3+I8:T8,S00,torch_gpu,,3.563168606000545,0,1,3.563168606000545,3.563168606000545
R2:L15:I0:T6,S00,simulate_imu_prior,L15:I0,0.30795413400119287,,,,
R2:L15:I0:T6,S00,build_track_tensors,L15:I0,8.118146806998993,,,,
