capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0010163769496397408,0.002240253983027717,0.004462772770831984,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R01,BSDC91,1200,1200,0.0006353880014384796,0.0012227302143248445,0.0021997298760123105,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R02,BS2DCE,1201,1201,0.0005477320688261,0.0011657521984305818,0.0023854864183544466,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R02,BSDC91,1200,1200,0.0006952055184332785,0.0014016190508738058,0.0032776448384892157,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R03,BS2DCE,1200,1200,0.00042840727407525604,0.000819540657118872,0.001540172747573622,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R03,BSDC91,1200,1200,0.00038058293122730845,0.0007326341832552649,0.0012426197339217332,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R04,BS2DCE,1200,1200,0.0005927113992684824,0.0012420150793119836,0.0019204334327940198,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R04,BSDC91,1200,1200,0.0003881661482462511,0.0007145392261571565,0.001618613401836979,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R05,BS2DCE,1200,1200,0.0005247023402103703,0.0010154342338434157,0.001668744076158799,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R05,BSDC91,1201,1201,0.0006808800001617364,0.0013912040198466565,0.0023406803103150206,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R06,BS2DCE,1200,1200,0.0006599829327653682,0.0013025055150369586,0.002853356435995057,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R06,BSDC91,1201,1201,0.0006114197605337037,0.00128862600065589,0.002049118432512763,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R07,BS2DCE,1200,1200,0.00044152204624406724,0.0007791175657828531,0.0013690623263037107,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R07,BSDC91,1201,1201,0.0005639095674727494,0.0011500269143999958,0.002468449126630434,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R08,BS2DCE,1201,1201,0.00034205993444927504,0.000624438777499915,0.0010762095632633577,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R08,BSDC91,1200,1200,0.0005738083918698332,0.001114085837152446,0.0025031457512904817,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R09,BS2DCE,1200,1200,0.0007397865820841261,0.001519639610303187,0.003580905877019956,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R09,BSDC91,1200,1200,0.0005652490330410986,0.0010211641982856667,0.0014615593955289758,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R10,BS2DCE,1200,1200,0.0006349979944032586,0.0012315414158175324,0.0032382188615175055,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R10,BSDC91,1200,1200,0.0005733009833821426,0.0012044807449444084,0.0024704169570694944,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R11,BS2DCE,1201,1201,0.0005512031426877711,0.0010585379204217761,0.001774642752320597,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R11,BSDC91,1200,1200,0.0005191766102692868,0.0009775327104400461,0.0018140953852339098,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R12,BS2DCE,1200,1200,0.0004581905759196052,0.0009148445991224142,0.0016099156119595195,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R12,BSDC91,1200,1200,0.000501036499285114,0.0010161007122523257,0.002350397321031976,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
R13,BS2DCE,1201,1201,5.590585276426063,0.0005789141933832151,191.23636796274246,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True
