pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,782.7405396603856,784.2210781015168,-1.4805384411312161,1.4805384411312161
A-C,2465.1514024973685,2466.3292612691794,-1.177858771810861,1.177858771810861
A-D,2622.1681501306675,2621.907385843477,0.26076428719034084,0.26076428719034084
A-E,1335.5415062722097,1336.1051369399156,-0.5636306677058656,0.5636306677058656
A-F,1751.1626409872645,1750.4287949564134,0.7338460308510548,0.7338460308510548
A-G,2841.1774107038727,2838.6079139816516,2.5694967222211744,2.5694967222211744
A-H,3039.831473908637,3040.077002617794,-0.2455287091570426,0.2455287091570426
B-C,1789.5069615445695,1790.147979849508,-0.6410183049383704,0.6410183049383704
B-D,1854.6475343104826,1854.5309859387123,0.11654837177025001,0.11654837177025001
B-E,1383.1837536046985,1385.3971587759152,-2.213405171216664,2.213405171216664
B-F,1399.1776652450992,1401.2597498763387,-2.082084631239468,2.082084631239468
B-G,2212.832605345434,2215.526194919513,-2.693589574078942,2.693589574078942
B-H,2316.949732316515,2316.2491681850147,0.7005641315004141,0.7005641315004141
C-D,1422.0425884651165,1421.8983990528159,0.14418941230064775,0.14418941230064775
C-E,2676.4523930707587,2675.2707191368877,1.181673933871025,1.181673933871025
C-F,2316.4957642998356,2315.453042982177,1.042721317658561,1.042721317658561
C-G,1412.1494361237706,1413.12857326089,-0.979137137119551,0.979137137119551
C-H,1835.5144640036622,1835.8889148966923,-0.37445089303014356,0.37445089303014356
D-E,2777.1304276603164,2776.8032211303266,0.3272065299897804,0.3272065299897804
D-F,2186.9696278274637,2188.1606458392916,-1.191018011827964,1.191018011827964
D-G,1917.7499145554953,1918.5544205294718,-0.8045059739765748,0.8045059739765748
D-H,1303.8498047178487,1304.8046922932417,-0.9548875753930588,0.9548875753930588
E-F,818.5791593187142,819.1954831374442,-0.6163238187299385,0.6163238187299385
E-G,2325.486499556403,2325.7566416565164,-0.27014210011338946,0.27014210011338946
E-H,2576.9782363148183,2576.6216923126535,0.3565440021648101,0.3565440021648101
F-G,1774.014697856207,1773.7273643073447,0.287333548862307,0.287333548862307
F-H,1798.982342399255,1799.5106626233487,-0.5283202240937044,0.5283202240937044
G-H,1196.80944626227,1196.538735344018,0.2707109182520071,0.2707109182520071
