experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,U,P,R
X_A0_L2_I5_T11,imu_only_diagnostic_screening,Phase4 L2 single-I T11.,34,17,40661,3696.660641286401,14267.850719227657,17586.866560808896,7988.49995688642,40661,2725.6403746555397,11607.095906732178,14667.531389636551,6549.130533543251,40661,806.9274103623695,8154.176289252441,10919.403089055228,4574.387479847527,4052.9596013845357,16077.461374571172,7405.064327691511,12351.434054424888,7652.157151249723,9652.458770881141,9461.31401681878,2124.230328881774,6474.508684668983,701.35307626028,1265.4960097715127,17972.853815426286,13934.03214952736,153.18860532810578,nan,nan,nan,nan,nan,17,10940.069267830548,4466.598767728884,21623.07252796665,A0,L2,I5,T11,imu_only,S04,X_A0_L2_I5_T11__S04,,,
X_A0_L2_I5_T12,imu_only_diagnostic_screening,Phase4 L2 single-I T12.,34,17,40661,3695.2194617598143,14270.768830523688,17588.33979918947,7988.494722368345,40661,2725.3594875446106,11605.665697061198,14671.093574014481,6549.126256315286,40661,806.0818723445427,8155.490105057983,10920.160371916241,4574.384462214412,4051.796975247925,16077.82085433884,7405.059268803867,12350.344259779933,7651.63060148455,9665.546592370083,9474.415157805186,2124.447125550851,6497.80637834393,700.0117598765339,1261.956106731096,17972.853815426286,13934.03214952736,153.18860532810578,nan,nan,nan,nan,nan,17,10965.162724097769,4486.285173607126,21713.387392629906,A0,L2,I5,T12,imu_only,S04,X_A0_L2_I5_T12__S04,,,
X_A0_L2_I6_T11,imu_only_diagnostic_screening,Phase4 L2 single-I T11.,34,17,40661,4341.306591148491,16409.663746673294,20021.72447935154,9509.373531504825,40661,2895.9435895804563,13841.80474735511,17708.023088010115,7914.293564952222,40661,1888.5865611908732,9322.983045779984,11976.294020746862,5271.825331840993,4638.910663815968,17503.697699470264,8483.283970633544,14076.226704559002,9882.152472822348,13856.28884399356,13590.790532118559,2369.5024813437776,11070.175247455569,472.2200645766309,871.3177580196275,19516.5069224701,15567.098977291476,162.7249577036967,nan,nan,nan,nan,nan,17,26999.298569713865,17825.434939447936,54694.28942542774,A0,L2,I6,T11,imu_only,S04,X_A0_L2_I6_T11__S04,,,
X_A0_L2_I6_T12,imu_only_diagnostic_screening,Phase4 L2 single-I T12.,34,17,40661,4341.692326903672,16409.39668695566,20021.482922033243,9509.368111774744,40661,2895.664612721573,13841.96181384249,17706.324504333636,7914.289081615183,40661,1888.5667349912742,9322.28614075435,11976.408279618929,5271.822286255966,4638.601762057553,17503.526092830765,8483.278848975191,14074.94223010153,9881.944570889838,13891.707730815808,13626.84668520742,2369.982471219114,11104.486394646608,470.6366726694235,869.9314889009736,19516.5069224701,15567.098977291476,162.7249577036967,nan,nan,nan,nan,nan,17,27099.998641734484,17855.642429478765,54835.78501777593,A0,L2,I6,T12,imu_only,S04,X_A0_L2_I6_T12__S04,,,
X_A0_L2_I7_T11,imu_only_diagnostic_screening,Phase4 L2 single-I T11.,34,17,40661,4923.599881543995,19380.867400866642,24918.74522975388,11720.055903793713,40661,3587.915838367735,15296.72442332002,20415.168059895586,9045.857444947762,40661,1781.9113720137007,12603.938666831233,17386.2774913493,7451.991242193792,5195.307530696192,19354.360374540367,9597.119309220787,14746.045344222415,10298.138289828303,15426.02903958081,15171.365436380733,2391.2641735270054,12316.338296444295,476.65935795103564,880.0770317328991,21787.41982439041,16444.768143640467,186.81844670561358,nan,nan,nan,nan,nan,17,38405.444074039595,16179.635099378336,78076.89107592194,A0,L2,I7,T11,imu_only,S04,X_A0_L2_I7_T11__S04,,,
X_A0_L2_I7_T12,imu_only_diagnostic_screening,Phase4 L2 single-I T12.,34,17,40661,4922.894368402381,19379.80369624427,24922.879916049915,11720.048765572601,40661,3587.154735096857,15295.647180163332,20416.34462747302,9045.852062578642,40661,1780.5258995808867,12605.353736265834,17386.396562638794,7451.986549192208,5194.061344237882,19355.76602967472,9597.114545963148,14746.055094587184,10298.66484745274,15436.071347558212,15185.79330367951,2391.484602165873,12332.732492572628,475.41040359038163,876.8263068150742,21787.41982439041,16444.768143640467,186.81844670561358,nan,nan,nan,nan,nan,17,38456.734643455966,16281.517295794762,78104.30889221437,A0,L2,I7,T12,imu_only,S04,X_A0_L2_I7_T12__S04,,,
X_A0_L2_I8_T11,imu_only_diagnostic_screening,Phase4 L2 single-I T11.,34,17,40661,3452.35248001299,15573.950386611756,19889.778547334503,9253.21646344118,40661,2886.200985797305,13837.32179042874,18399.323339779534,8222.306372156403,40661,1054.335087484167,7446.730319294061,9925.319606088826,4244.48970333244,4019.80461242843,15740.710583902255,7613.140605982146,13553.967873291043,6483.968554530128,11589.523092120013,11387.180614293175,1470.8836115794802,9777.85975434036,628.090045501138,1193.4819976192343,17926.83561355866,14895.081866273082,149.48238876970527,nan,nan,nan,nan,nan,17,27440.54792644318,7803.017351106926,65387.422334208095,A0,L2,I8,T11,imu_only,S04,X_A0_L2_I8_T11__S04,,,
X_A0_L2_I8_T12,imu_only_diagnostic_screening,Phase4 L2 single-I T12.,34,17,40661,3452.2084664450126,15574.374845172832,19889.492608436372,9253.210259275196,40661,2885.363397023663,13836.799517695863,18401.99537803556,8222.300925461457,40661,1054.5094193611217,7444.881734466911,9924.017476977766,4244.486729100635,4020.3750062987883,15740.772940429906,7613.137557936358,13555.153231850165,6483.473672661175,11613.620476530126,11417.243060820336,1471.730448056156,9826.202186609287,625.7832035723334,1189.9239207897988,17926.83561355866,14895.081866273082,149.48238876970527,nan,nan,nan,nan,nan,17,27525.481023544504,7848.6874829263,65638.03761066763,A0,L2,I8,T12,imu_only,S04,X_A0_L2_I8_T12__S04,,,
X_A1_L2_I0_T11,imu_only_diagnostic_screening,Phase4 L2 single-I T11.,34,17,40661,11072.03185717309,44582.38079369053,55070.74952202032,25782.559291263173,40661,7514.778067269276,36159.34625598269,47615.869137453126,21172.190228610863,40661,4492.109820350375,25198.165486270216,33632.85883817675,14713.215981933243,12670.822426566963,47401.64266118781,22849.714863888017,34952.82719967081,23785.76139035121,83750.22693724628,83225.45744256862,6885.845765684084,79900.88707991602,431.79685373467214,799.0133181560716,52786.69032723294,39267.298866241865,442.8879815590276,nan,nan,nan,nan,nan,17,166788.95315307679,88821.64434692246,360401.7005992239,A1,L2,I0,T11,imu_only,S04,X_A1_L2_I0_T11__S04,,,
X_A1_L2_I0_T12,imu_only_diagnostic_screening,Phase4 L2 single-I T12.,34,17,40661,11070.578882000811,44583.42277104234,55072.01768293289,25782.542033998896,40661,7515.706383895009,36159.20495416746,47621.56603223145,21172.175896307628,40661,4492.117584496284,25200.354119133543,33633.88307951252,14713.20636539603,12669.60099806227,47401.48944905873,22849.69923127743,34952.78912860394,23785.504863959985,84122.58878137622,83599.60478368221,6884.277144537764,80222.5225463763,430.815947024515,796.0864874767623,52786.69032723294,39267.298866241865,442.8879815590276,nan,nan,nan,nan,nan,17,167345.60648901292,88988.20514556361,361197.9438317382,A1,L2,I0,T12,imu_only,S04,X_A1_L2_I0_T12__S04,,,
X_A1_L2_I1_T11,imu_only_diagnostic_screening,Phase4 L2 single-I T11.,34,17,40661,5404.212177795825,23033.95552841257,29224.90728587869,13198.990594824432,40661,3795.855669768972,19105.062986919864,24539.42587609634,10794.95807970417,40661,2043.4144508850113,11392.677861600361,15541.548490760757,7594.882012229911,6341.414846483241,23283.08168372541,11513.399402917581,19419.74196067953,11138.903810190634,17228.1665475693,17099.08044522843,2717.0062006130524,13421.643383004808,417.64397624476345,769.2807101629119,25681.07727778425,21738.035542178906,214.20770918809643,nan,nan,nan,nan,nan,17,66271.8014984286,55668.268448591974,108517.78338508568,A1,L2,I1,T11,imu_only,S04,X_A1_L2_I1_T11__S04,,,
X_A1_L2_I1_T12,imu_only_diagnostic_screening,Phase4 L2 single-I T12.,34,17,40661,5404.144862148239,23035.28585799213,29225.62581828806,13198.982252162577,40661,3796.5363955924554,19104.043307663975,24538.679393702398,10794.951125772746,40661,2043.3467211847048,11393.06751246781,15542.001959557694,7594.877397633253,6342.95265500736,23281.868200436373,11513.391990605105,19419.51113938777,11139.050607329678,17263.94628478802,17135.141161596934,2716.2448997026827,13451.586253282327,416.34599494024843,766.2746332096254,25681.07727778425,21738.035542178906,214.20770918809643,nan,nan,nan,nan,nan,17,66359.6798032761,55970.164843824685,108823.74617875056,A1,L2,I1,T12,imu_only,S04,X_A1_L2_I1_T12__S04,,,
X_A1_L2_I2_T11,imu_only_diagnostic_screening,Phase4 L2 single-I T11.,34,17,40661,5932.143469435016,23398.842593378788,29194.44905962525,13282.121192773682,40661,4763.196436651796,19379.98810193853,25860.59752264862,11362.672976246342,40661,2007.503510563585,11796.113627816954,15894.973611342415,6877.819873652467,6523.18789994064,25208.005315921,12079.975405965659,18145.599215762668,9262.396916913589,33859.661150499116,33599.68788173568,2287.364951498397,29423.57705995858,454.0838857887445,814.1431010302952,28553.648114859487,20274.34089618986,246.7292828517482,nan,nan,nan,nan,nan,17,54153.96831393994,36024.48967089674,101123.87503340328,A1,L2,I2,T11,imu_only,S04,X_A1_L2_I2_T11__S04,,,
X_A1_L2_I2_T12,imu_only_diagnostic_screening,Phase4 L2 single-I T12.,34,17,40661,5927.051659140231,23400.320029518167,29194.669654372785,13282.112136546517,40661,4763.71072488448,19371.764480726844,25858.130144876606,11362.665358056325,40661,2007.4160891327106,11794.56608078167,15893.832344164546,6877.814970513746,6522.9400136955865,25207.822734319896,12079.96548356786,18143.207300503727,9261.624009774068,33942.205673858436,33682.29282360377,2287.25297878082,29433.407313505704,452.5219333029357,812.9635495717718,28553.648114859487,20274.34089618986,246.7292828517482,nan,nan,nan,nan,nan,17,54265.19122266573,36143.05681761918,101289.53426448203,A1,L2,I2,T12,imu_only,S04,X_A1_L2_I2_T12__S04,,,
X_A1_L2_I3_T11,imu_only_diagnostic_screening,Phase4 L2 single-I T11.,34,17,40661,3289.2061127822185,13708.421137911197,18054.55244605727,8158.103425621383,40661,2406.0516271905244,11306.25934679456,15043.992570263796,6872.304756735551,40661,1092.7936347020482,6788.894595013942,9425.414838407018,4396.143632058134,3223.5365455830774,13529.426863990655,6404.900374303681,11232.716379060119,6374.125422181762,9773.268788287729,9702.510270806248,1349.638428732009,7075.102521507384,498.7538403508995,963.5685511483155,15285.788922690932,13082.114499057734,127.47262997153922,nan,nan,nan,nan,nan,17,15145.22389561613,9007.839029861392,30298.924821487086,A1,L2,I3,T11,imu_only,S04,X_A1_L2_I3_T11__S04,,,
X_A1_L2_I3_T12,imu_only_diagnostic_screening,Phase4 L2 single-I T12.,34,17,40661,3287.897100844469,13708.746439231514,18055.297081714398,8158.097880625223,40661,2406.144484691604,11307.225836352201,15046.377473540142,6872.300110218482,40661,1093.316714102492,6790.134923451088,9425.526856318764,4396.140605685037,3223.920560253063,13530.118259596959,6404.896519474646,11232.223067279181,6373.779055634026,9796.335942862146,9725.783720226746,1348.83856420015,7088.996229054308,496.9521124771453,960.2276082194219,15285.788922690932,13082.114499057734,127.47262997153922,nan,nan,nan,nan,nan,17,15191.527592562958,9004.568639622245,30426.01220896355,A1,L2,I3,T12,imu_only,S04,X_A1_L2_I3_T12__S04,,,
X_A1_L2_I4_T11,imu_only_diagnostic_screening,Phase4 L2 single-I T11.,34,17,40661,4696.842032598141,17671.220397073772,22204.565169514237,10386.56983959637,40661,3376.0592110448697,12556.08044290955,16322.550285498142,7464.714522800836,40661,1932.9190638215673,11453.23411091305,16235.133113825334,7222.109811260089,4904.8920696392315,18745.519114002647,9126.3732716513,12173.900378582413,9592.929688484946,11562.136104747091,11210.969415938802,2488.19411077155,9292.022592786925,537.9850008137129,1051.9967893817193,20797.454924481084,13149.667545542445,173.41253496884678,nan,nan,nan,nan,nan,17,31919.018772561678,9382.93459543507,66606.63277053015,A1,L2,I4,T11,imu_only,S04,X_A1_L2_I4_T11__S04,,,
X_A1_L2_I4_T12,imu_only_diagnostic_screening,Phase4 L2 single-I T12.,34,17,40661,4696.773274897597,17672.72695929151,22206.613899995005,10386.563389200976,40661,3375.5008390513995,12556.555495852183,16324.575764903837,7464.710214205617,40661,1932.2253404798873,11447.460816500377,16232.78866161005,7222.10498787053,4903.892971580593,18746.338845710336,9126.367210469914,12172.13213478678,9593.030552674714,11606.744015521923,11238.928085668209,2489.205114427075,9303.945472401547,535.9974370949449,1047.7851149624157,20797.454924481084,13149.667545542445,173.41253496884678,nan,nan,nan,nan,nan,17,31969.187774409325,9398.22146809919,66704.73036284416,A1,L2,I4,T12,imu_only,S04,X_A1_L2_I4_T12__S04,,,
X_A1_L2_I5_T11,imu_only_diagnostic_screening,Phase4 L2 single-I T11.,34,17,40661,2791.307426887635,12424.017885490388,15960.194096569276,7255.101993443747,40661,2004.9520039859428,9181.898571145197,12026.934698555571,5377.407264898869,40661,1172.0096823687932,8427.075926120417,11603.035375044403,4870.317858485655,3309.2911231269154,12390.638898349112,6492.570340151748,9443.527223462146,6635.611206856337,7817.821635453201,7426.492632178601,1944.5093275121144,4218.895849891765,522.5703279634707,946.0656690420756,13861.274137499895,10439.895207258542,115.55524969208176,nan,nan,nan,nan,nan,17,17634.238321908284,6657.341474820587,38758.45370101178,A1,L2,I5,T11,imu_only,S04,X_A1_L2_I5_T11__S04,,,
X_A1_L2_I5_T12,imu_only_diagnostic_screening,Phase4 L2 single-I T12.,34,17,40661,2791.863317045554,12423.765800791009,15960.726331507522,7255.097271442731,40661,2004.8644255531615,9181.91415295313,12026.562559093456,5377.403696191695,40661,1171.8051640774656,8427.150275033424,11603.640151926882,4870.314764599887,3309.1727461032597,12390.952038632728,6492.5678847394665,9443.914217061185,6637.0180389053785,7824.631374782053,7433.503506350913,1945.353929742697,4216.367579712325,520.6925415229992,942.2228779359381,13861.274137499895,10439.895207258542,115.55524969208176,nan,nan,nan,nan,nan,17,17663.972258920978,6667.140670714831,38823.15245372952,A1,L2,I5,T12,imu_only,S04,X_A1_L2_I5_T12__S04,,,
X_A1_L2_I6_T11,imu_only_diagnostic_screening,Phase4 L2 single-I T11.,34,17,40661,4019.310680480238,15775.66806163916,19090.988431466343,8953.446205433173,40661,2594.322742497747,12825.854618254783,15969.361628662038,7053.241442343516,40661,1453.6873400236182,9551.731747756892,12460.469609373467,5515.068821836556,4626.156867194796,17799.934319152962,9011.933420937412,13955.481322938838,7999.360312514592,10452.288738303201,10019.197819357563,2494.951799239504,7321.30532100661,575.6022335553082,1080.7467251157314,19741.012603929114,15774.535259925593,166.8104148927166,nan,nan,nan,nan,nan,17,13701.776487092458,4441.556190196806,25357.89975144718,A1,L2,I6,T11,imu_only,S04,X_A1_L2_I6_T11__S04,,,
X_A1_L2_I6_T12,imu_only_diagnostic_screening,Phase4 L2 single-I T12.,34,17,40661,4019.326525643794,15775.77067792655,19093.77875254001,8953.440985769437,40661,2593.886948517993,12826.790409855186,15968.987344163797,7053.237484386445,40661,1454.0579495138247,9551.781442079999,12461.053402321699,5515.065409811744,4626.01502221896,17800.00447150748,9011.928923492338,13955.562568471483,8000.915409359182,10471.687076600261,10039.289140854813,2495.4493871548284,7342.443230300974,573.0150221151625,1076.0974805972542,19741.012603929114,15774.535259925593,166.8104148927166,nan,nan,nan,nan,nan,17,13745.61212513615,4457.623895968521,25447.038961693033,A1,L2,I6,T12,imu_only,S04,X_A1_L2_I6_T12__S04,,,
X_A1_L2_I7_T11,imu_only_diagnostic_screening,Phase4 L2 single-I T11.,34,17,40661,4909.583356719249,20435.169254704713,25691.14711905367,11718.707247959075,40661,3632.072319880495,16730.33521640886,22219.59966002308,9652.878384996493,40661,2154.6697670894328,11377.600971251406,15423.307928901979,6644.549529338768,5067.34593221041,21980.47200785066,10229.329064168487,14453.270682086997,11263.547144756154,16391.49721340531,15821.521617024033,2711.7861504208527,14126.043903610558,474.76768502912296,890.276084155081,24459.133610874596,16163.976976509273,203.95096596958484,nan,nan,nan,nan,nan,17,27316.300998696865,8670.800326407636,67881.95732799737,A1,L2,I7,T11,imu_only,S04,X_A1_L2_I7_T11__S04,,,
X_A1_L2_I7_T12,imu_only_diagnostic_screening,Phase4 L2 single-I T12.,34,17,40661,4909.336558097432,20433.389901911443,25692.298128386326,11718.699590670012,40661,3632.6920050182366,16731.473161392103,22220.758615039336,9652.872050392923,40661,2154.505097394368,11379.527403768527,15423.822462713537,6644.545227110176,5067.901649387831,21983.10426960189,10229.322694510662,14455.563530875326,11260.203621637178,16419.694824322414,15843.761800884895,2711.9143904278494,14158.261957728457,473.4994617346158,888.1005373820243,24459.133610874596,16163.976976509273,203.95096596958484,nan,nan,nan,nan,nan,17,27361.437443037936,8686.720914540432,67911.26673001006,A1,L2,I7,T12,imu_only,S04,X_A1_L2_I7_T12__S04,,,
X_A1_L2_I8_T11,imu_only_diagnostic_screening,Phase4 L2 single-I T11.,34,17,40661,3694.1758490946986,15903.592200021358,20830.463684158178,9383.99039702255,40661,2537.9281688132323,12197.903432258961,16374.960330190183,7544.906089489067,40661,1332.2910226482163,9105.56252727171,12891.879244091986,5579.755180310532,4524.503280678944,16254.112297841955,7969.889570795434,11642.965750276599,6445.7902633225885,13287.870301722698,12788.573371383329,2316.7465942725994,9579.108345201605,460.89058995866765,882.4104403958418,18356.180421611243,12734.851022783581,153.05671830909026,nan,nan,nan,nan,nan,17,33731.18302409363,13191.650749657321,67284.0945923797,A1,L2,I8,T11,imu_only,S04,X_A1_L2_I8_T11__S04,,,
X_A1_L2_I8_T12,imu_only_diagnostic_screening,Phase4 L2 single-I T12.,34,17,40661,3693.488424844624,15904.661819089657,20832.110319482523,9383.984255757665,40661,2538.1476222539477,12198.3780125165,16370.123164704557,7544.9012646768615,40661,1332.600312274845,9106.574717228284,12892.132243546335,5579.75137605478,4523.631409110785,16254.42135391292,7969.88540102315,11642.659443846369,6443.361624561776,13300.325095432552,12808.189983123644,2318.736000914356,9601.769125880908,459.62754360411776,880.4723911686561,18356.180421611243,12734.851022783581,153.05671830909026,nan,nan,nan,nan,nan,17,33850.659877192265,13267.343463263867,67453.66658039304,A1,L2,I8,T12,imu_only,S04,X_A1_L2_I8_T12__S04,,,
