experiment_id,seed_id,wall_time_s,status
X_A0_L2_I0_T11,S04,1.299051309004426,ok
X_A0_L2_I0_T12,S04,2.081389056023909,ok
X_A0_L2_I1_T11,S04,1.2990617780014873,ok
X_A0_L2_I1_T12,S04,1.6371650529908948,ok
X_A0_L2_I2_T11,S04,1.4313170129898936,ok
X_A0_L2_I2_T12,S04,1.6125876999867614,ok
X_A0_L2_I3_T11,S04,1.3717641069961246,ok
X_A0_L2_I3_T12,S04,1.5719837009964976,ok
X_A0_L2_I4_T11,S04,1.3855559259827714,ok
X_A0_L2_I4_T12,S04,1.595831161015667,ok
X_A0_L2_I5_T11,S04,1.2036224839976057,ok
X_A0_L2_I5_T12,S04,1.790352490002988,ok
X_A0_L2_I6_T11,S04,1.1686108869907912,ok
X_A0_L2_I6_T12,S04,1.4216759020055179,ok
X_A0_L2_I7_T11,S04,1.4489212640037294,ok
X_A0_L2_I7_T12,S04,1.4387402279826347,ok
X_A0_L2_I8_T11,S04,1.1952381169830915,ok
X_A0_L2_I8_T12,S04,1.466648380010156,ok
X_A1_L2_I0_T11,S04,1.3131945420172997,ok
X_A1_L2_I0_T12,S04,1.5201701800106093,ok
X_A1_L2_I1_T11,S04,1.606381882011192,ok
X_A1_L2_I1_T12,S04,1.7338452889816836,ok
X_A1_L2_I2_T11,S04,1.6809050620067865,ok
X_A1_L2_I2_T12,S04,1.739302153000608,ok
X_A1_L2_I3_T11,S04,1.2375795610132627,ok
X_A1_L2_I3_T12,S04,1.6207611929858103,ok
X_A1_L2_I4_T11,S04,1.1998275909863878,ok
X_A1_L2_I4_T12,S04,1.6106765540025663,ok
X_A1_L2_I5_T11,S04,1.4724096700083464,ok
X_A1_L2_I5_T12,S04,1.5477297169854864,ok
X_A1_L2_I6_T11,S04,1.3395553439913783,ok
X_A1_L2_I6_T12,S04,1.6018239720142446,ok
X_A1_L2_I7_T11,S04,1.1838056920096278,ok
X_A1_L2_I7_T12,S04,1.6467812480113935,ok
X_A1_L2_I8_T11,S04,1.483436224021716,ok
X_A1_L2_I8_T12,S04,1.48352959001204,ok
X_A2_L2_I0_T11,S04,1.5215993670281023,ok
X_A2_L2_I0_T12,S04,1.6859736519982107,ok
X_A2_L2_I1_T11,S04,1.4967427449882962,ok
X_A2_L2_I1_T12,S04,1.6980227440071758,ok
X_A2_L2_I2_T11,S04,1.6361410079989582,ok
X_A2_L2_I2_T12,S04,1.6449313670163974,ok
X_A2_L2_I3_T11,S04,1.2810072760039475,ok
X_A2_L2_I3_T12,S04,1.5383806600002572,ok
X_A2_L2_I4_T11,S04,1.2764422489854041,ok
X_A2_L2_I4_T12,S04,1.6354352839989588,ok
X_A2_L2_I5_T11,S04,1.1836895729938988,ok
X_A2_L2_I5_T12,S04,1.5115992510109209,ok
X_A2_L2_I6_T11,S04,1.2062243969994597,ok
X_A2_L2_I6_T12,S04,1.5438516379799694,ok
X_A2_L2_I7_T11,S04,1.3534585809975397,ok
X_A2_L2_I7_T12,S04,1.7063774909765925,ok
X_A2_L2_I8_T11,S04,1.322719344025245,ok
X_A2_L2_I8_T12,S04,1.7082152559887618,ok
X_A3_L2_I0_T11,S04,1.314138172980165,ok
X_A3_L2_I0_T12,S04,1.84599837299902,ok
X_A3_L2_I1_T11,S04,1.397161959001096,ok
X_A3_L2_I1_T12,S04,1.7030194309772924,ok
X_A3_L2_I2_T11,S04,1.5151530239963904,ok
X_A3_L2_I2_T12,S04,1.5859948600118514,ok
X_A3_L2_I3_T11,S04,1.397838523000246,ok
X_A3_L2_I3_T12,S04,1.6397495190030895,ok
X_A3_L2_I4_T11,S04,1.189398688991787,ok
X_A3_L2_I4_T12,S04,1.6715334119799081,ok
X_A3_L2_I5_T11,S04,1.3758769420091994,ok
X_A3_L2_I5_T12,S04,1.4943106139835436,ok
X_A3_L2_I6_T11,S04,1.5377958129975013,ok
X_A3_L2_I6_T12,S04,1.5340742080006748,ok
X_A3_L2_I7_T11,S04,1.2589003890170716,ok
X_A3_L2_I7_T12,S04,1.9534154949942604,ok
X_A3_L2_I8_T11,S04,1.8127208359946962,ok
X_A3_L2_I8_T12,S04,1.5564998610061593,ok
X_A0_U4_P0_L2_I0_T1,S04,0.21044508900376968,ok
X_A0_U4_P0_L2_I0_T2,S04,6.7096282140119,ok
X_A0_U4_P0_L2_I0_T3,S04,7.907527678995393,ok
X_A0_U4_P0_L2_I0_T4,S04,8.173606230993755,ok
X_A0_U4_P0_L2_I0_T5,S04,6.548325463983929,ok
X_A0_U4_P0_L2_I1_T1,S04,0.11832488898653537,ok
X_A0_U4_P0_L2_I1_T2,S04,6.891160652012331,ok
X_A0_U4_P0_L2_I1_T3,S04,6.662507086002734,ok
X_A0_U4_P0_L2_I1_T4,S04,6.345804351993138,ok
X_A0_U4_P0_L2_I1_T5,S04,6.841087423992576,ok
X_A0_U4_P0_L2_I2_T1,S04,0.11869326900341548,ok
X_A0_U4_P0_L2_I2_T2,S04,6.519133203022648,ok
X_A0_U4_P0_L2_I2_T3,S04,6.39146584001719,ok
X_A0_U4_P0_L2_I2_T4,S04,6.614135819021612,ok
X_A0_U4_P0_L2_I2_T5,S04,6.76220843399642,ok
X_A0_U4_P0_L2_I3_T1,S04,0.1197738129994832,ok
X_A0_U4_P0_L2_I3_T2,S04,6.910627421981189,ok
X_A0_U4_P0_L2_I3_T3,S04,6.720920380001189,ok
X_A0_U4_P0_L2_I3_T4,S04,6.806156484992243,ok
X_A0_U4_P0_L2_I3_T5,S04,6.699726264982019,ok
X_A0_U4_P0_L2_I4_T1,S04,0.1220607869909145,ok
X_A0_U4_P0_L2_I4_T2,S04,6.266925917996559,ok
X_A0_U4_P0_L2_I4_T3,S04,7.10269924098975,ok
X_A0_U4_P0_L2_I4_T4,S04,7.102378559997305,ok
X_A0_U4_P0_L2_I4_T5,S04,6.523605611000676,ok
X_A0_U4_P0_L2_I5_T1,S04,0.11762097998871468,ok
X_A0_U4_P0_L2_I5_T2,S04,6.722233758016955,ok
X_A0_U4_P0_L2_I5_T3,S04,6.803070213994943,ok
X_A0_U4_P0_L2_I5_T4,S04,6.951600575004704,ok
X_A0_U4_P0_L2_I5_T5,S04,7.050920440990012,ok
X_A0_U4_P0_L2_I6_T1,S04,0.12062269897432998,ok
X_A0_U4_P0_L2_I6_T2,S04,7.186523209005827,ok
X_A0_U4_P0_L2_I6_T3,S04,7.95117643699632,ok
X_A0_U4_P0_L2_I6_T4,S04,7.241404513013549,ok
X_A0_U4_P0_L2_I6_T5,S04,6.4737941499915905,ok
X_A0_U4_P0_L2_I7_T1,S04,0.1620372879842762,ok
X_A0_U4_P0_L2_I7_T2,S04,6.905619564990047,ok
X_A0_U4_P0_L2_I7_T3,S04,6.1995315510139335,ok
X_A0_U4_P0_L2_I7_T4,S04,7.098898198979441,ok
X_A0_U4_P0_L2_I7_T5,S04,7.262306106014876,ok
X_A0_U4_P0_L2_I8_T1,S04,0.13480683902162127,ok
X_A0_U4_P0_L2_I8_T2,S04,6.793760585976997,ok
X_A0_U4_P0_L2_I8_T3,S04,6.714528239011997,ok
X_A0_U4_P0_L2_I8_T4,S04,7.458265769004356,ok
X_A0_U4_P0_L2_I8_T5,S04,7.818831840006169,ok
X_A0_U4_P1_L2_I0_T1,S04,0.1365512710181065,ok
X_A0_U4_P1_L2_I0_T2,S04,8.406094229023438,ok
X_A0_U4_P1_L2_I0_T3,S04,8.03328390000388,ok
X_A0_U4_P1_L2_I0_T4,S04,7.747861329000443,ok
X_A0_U4_P1_L2_I0_T5,S04,6.921370781987207,ok
X_A0_U4_P1_L2_I1_T1,S04,0.1675163820036687,ok
X_A0_U4_P1_L2_I1_T2,S04,6.670068716019159,ok
X_A0_U4_P1_L2_I1_T3,S04,6.719839549972676,ok
X_A0_U4_P1_L2_I1_T4,S04,6.616328047006391,ok
X_A0_U4_P1_L2_I1_T5,S04,6.7721884550119285,ok
X_A0_U4_P1_L2_I2_T1,S04,0.11956474301405251,ok
X_A0_U4_P1_L2_I2_T2,S04,6.728836702997796,ok
X_A0_U4_P1_L2_I2_T3,S04,6.569625492003979,ok
X_A0_U4_P1_L2_I2_T4,S04,6.182105187006528,ok
X_A0_U4_P1_L2_I2_T5,S04,6.382411468977807,ok
X_A0_U4_P1_L2_I3_T1,S04,0.14792496501468122,ok
X_A0_U4_P1_L2_I3_T2,S04,6.460855457989965,ok
X_A0_U4_P1_L2_I3_T3,S04,6.1781160829996224,ok
X_A0_U4_P1_L2_I3_T4,S04,6.678201064991299,ok
X_A0_U4_P1_L2_I3_T5,S04,6.637445164989913,ok
X_A0_U4_P1_L2_I4_T1,S04,0.11956865398678929,ok
X_A0_U4_P1_L2_I4_T2,S04,6.32554077898385,ok
X_A0_U4_P1_L2_I4_T3,S04,6.513909881003201,ok
X_A0_U4_P1_L2_I4_T4,S04,6.534927034022985,ok
X_A0_U4_P1_L2_I4_T5,S04,7.249920800008113,ok
X_A0_U4_P1_L2_I5_T1,S04,0.1193321669998113,ok
X_A0_U4_P1_L2_I5_T2,S04,6.594480674015358,ok
X_A0_U4_P1_L2_I5_T3,S04,6.849234284978593,ok
X_A0_U4_P1_L2_I5_T4,S04,6.544876725005452,ok
X_A0_U4_P1_L2_I5_T5,S04,7.430851384007838,ok
X_A0_U4_P1_L2_I6_T1,S04,0.12337978300638497,ok
X_A0_U4_P1_L2_I6_T2,S04,6.857480036007473,ok
X_A0_U4_P1_L2_I6_T3,S04,6.5637643950176425,ok
X_A0_U4_P1_L2_I6_T4,S04,6.592944658012129,ok
X_A0_U4_P1_L2_I6_T5,S04,6.927892475010594,ok
X_A0_U4_P1_L2_I7_T1,S04,0.1609793620009441,ok
X_A0_U4_P1_L2_I7_T2,S04,6.495474957016995,ok
X_A0_U4_P1_L2_I7_T3,S04,6.354613572999369,ok
