row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L1:I4:T6,simulate_imu_prior,0.5852087620005477,,,,
R2:L1:I4:T6,cpu_golden,0.023491170999477617,,,,
R2:L1:I4:T6,torch_gpu,0.2044043670030078,0,1,0.2044043670030078,0.2044043670030078
R2:L1:I4:T8,simulate_imu_prior,0.6329929130006349,,,,
R2:L1:I4:T8,cpu_golden,0.02269761500065215,,,,
R2:L1:I4:T8,torch_gpu,0.033507061991258524,0,1,0.033507061991258524,0.033507061991258524
