host_time_iso,target,sweep,anchor_id,anchor,raw_distance_mm,rx_timestamp,carrier_integrator,first_path,fp_amp_sum,max_growth_cir,std_noise,acc_len,bin_path
2026-06-02T01:19:57.675+02:00,BSF66F,3266,1,B,3225,1784280231,5888,47763,10484,540,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003266_B.bin
2026-06-02T01:19:58.597+02:00,BSF66F,3267,5,F,2829,125775373,176,47633,21000,2089,68,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003267_F.bin
2026-06-02T01:19:59.532+02:00,BSF66F,3268,2,C,2645,4050050696,6631,47716,11556,759,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003268_C.bin
2026-06-02T01:20:00.467+02:00,BSF66F,3269,6,G,2446,2869162144,11618,47724,15833,2024,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003269_G.bin
2026-06-02T01:20:01.398+02:00,BSF66F,3270,3,D,2634,2702620222,6799,47642,11781,720,32,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003270_D.bin
2026-06-02T01:20:02.347+02:00,BSF66F,3272,0,A,2733,4252099375,5557,47891,14596,2019,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003272_A.bin
2026-06-02T01:20:03.261+02:00,BSF66F,3273,4,E,2705,2192292023,8332,47771,12340,623,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003273_E.bin
2026-06-02T01:20:04.191+02:00,BSF66F,3274,1,B,3207,1481716917,5789,47785,9181,485,20,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003274_B.bin
2026-06-02T01:20:05.163+02:00,BSF66F,3276,2,C,2628,3057664495,6690,48083,11446,667,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003276_C.bin
2026-06-02T01:20:06.137+02:00,BSF66F,3278,3,D,2661,524355595,6764,48095,11785,742,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003278_D.bin
2026-06-02T01:20:07.090+02:00,BSF66F,3280,0,A,2737,2446202747,5566,47967,14996,2078,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003280_A.bin
2026-06-02T01:20:08.050+02:00,BSF66F,3282,1,B,3196,3261302057,5930,47893,10243,467,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003282_B.bin
2026-06-02T01:20:08.971+02:00,BSF66F,3283,5,F,2990,1611373396,78,47928,18875,1825,68,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003283_F.bin
2026-06-02T01:20:09.901+02:00,BSF66F,3284,2,C,2608,920604259,6702,47695,11319,593,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003284_C.bin
2026-06-02T01:20:10.880+02:00,BSF66F,3286,3,D,2595,2932193212,6765,48040,11197,726,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003286_D.bin
2026-06-02T01:20:11.822+02:00,BSF66F,3287,7,H,2211,2185995112,7475,47932,18477,1959,60,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003287_H.bin
2026-06-02T01:20:12.726+02:00,BSF66F,3288,0,A,2725,1821079608,5562,47644,15497,2024,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003288_A.bin
2026-06-02T01:20:13.686+02:00,BSF66F,3290,1,B,3178,2653156779,5912,48023,10317,478,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003290_B.bin
2026-06-02T01:20:14.647+02:00,BSF66F,3292,2,C,2558,3545038895,6871,47635,12282,735,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003292_C.bin
2026-06-02T01:20:15.622+02:00,BSF66F,3294,3,D,2668,999394871,6733,47635,12462,760,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003294_D.bin
2026-06-02T01:20:16.568+02:00,BSF66F,3295,7,H,2227,516148366,7492,47722,20598,2073,56,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003295_H.bin
2026-06-02T01:20:17.471+02:00,BSF66F,3296,0,A,2767,82003862,5547,47986,15476,1931,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003296_A.bin
2026-06-02T01:20:18.386+02:00,BSF66F,3297,4,E,2646,2250566190,8425,47634,12629,727,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003297_E.bin
2026-06-02T01:20:19.315+02:00,BSF66F,3298,1,B,3196,1530948332,5832,47824,10057,507,32,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003298_B.bin
2026-06-02T01:20:20.283+02:00,BSF66F,3300,2,C,2606,2840808420,6610,48080,11238,633,36,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003300_C.bin
2026-06-02T01:20:21.218+02:00,BSF66F,3301,6,G,2421,1647967826,11620,47638,15664,2096,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003301_G.bin
2026-06-02T01:20:22.213+02:00,BSF66F,3303,7,H,2274,467529720,7438,48076,19480,1627,56,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003303_H.bin
2026-06-02T01:20:23.118+02:00,BSF66F,3304,0,A,2763,57323089,5535,47661,17546,2067,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003304_A.bin
2026-06-02T01:20:24.032+02:00,BSF66F,3305,4,E,2704,2263220146,8350,48022,11720,623,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003305_E.bin
2026-06-02T01:20:24.963+02:00,BSF66F,3306,1,B,3214,1547122341,5765,47761,9473,529,20,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003306_B.bin
2026-06-02T01:20:25.885+02:00,BSF66F,3307,5,F,2983,4214180801,-10,48045,20489,2379,68,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003307_F.bin
2026-06-02T01:20:26.815+02:00,BSF66F,3308,2,C,2638,3556139758,6620,47826,11632,674,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003308_C.bin
2026-06-02T01:20:27.754+02:00,BSF66F,3309,6,G,2474,2675957894,11614,47690,13576,2148,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003309_G.bin
2026-06-02T01:20:28.686+02:00,BSF66F,3310,3,D,2606,2500320341,6722,47681,12458,757,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003310_D.bin
2026-06-02T01:20:29.628+02:00,BSF66F,3311,7,H,2221,1742335548,7490,47640,20964,1958,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003311_H.bin
2026-06-02T01:20:30.532+02:00,BSF66F,3312,0,A,2763,1372655467,5514,47943,15179,1890,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003312_A.bin
2026-06-02T01:20:31.492+02:00,BSF66F,3314,1,B,3212,2237954062,5811,47610,8890,482,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003314_B.bin
2026-06-02T01:20:32.459+02:00,BSF66F,3316,2,C,2647,3485197793,6541,48077,11563,661,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003316_C.bin
2026-06-02T01:20:33.439+02:00,BSF66F,3318,3,D,2617,1243244465,6826,48013,12465,777,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003318_D.bin
2026-06-02T01:20:34.380+02:00,BSF66F,3319,7,H,2232,515568187,7481,47631,21882,1971,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003319_H.bin
2026-06-02T01:20:35.284+02:00,BSF66F,3320,0,A,2740,97432827,5532,48863,18192,2109,56,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003320_A.bin
2026-06-02T01:20:36.244+02:00,BSF66F,3322,1,B,3226,926132851,5822,47711,9672,496,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003322_B.bin
2026-06-02T01:20:37.166+02:00,BSF66F,3323,5,F,3004,3551913561,-48,47677,18668,1917,60,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003323_F.bin
2026-06-02T01:20:38.096+02:00,BSF66F,3324,2,C,2624,2883567768,6573,47748,11518,678,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003324_C.bin
2026-06-02T01:20:39.075+02:00,BSF66F,3326,3,D,2638,624901129,6750,48109,11068,753,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003326_D.bin
2026-06-02T01:20:40.016+02:00,BSF66F,3327,7,H,2216,4140114657,7458,47805,18018,1751,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003327_H.bin
2026-06-02T01:20:40.921+02:00,BSF66F,3328,0,A,2764,3742306199,5591,47987,17613,1939,56,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003328_A.bin
2026-06-02T01:20:41.881+02:00,BSF66F,3330,1,B,3255,292477414,5845,48074,10134,491,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003330_B.bin
2026-06-02T01:20:42.802+02:00,BSF66F,3331,5,F,3047,2921477544,-225,48028,21514,2364,60,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003331_F.bin
2026-06-02T01:20:43.733+02:00,BSF66F,3332,2,C,2649,2268389209,6501,47941,11304,653,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003332_C.bin
2026-06-02T01:20:44.672+02:00,BSF66F,3333,6,G,2474,1354268726,11614,47618,14941,2320,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003333_G.bin
2026-06-02T01:20:45.604+02:00,BSF66F,3334,3,D,2619,1185090790,6796,47818,12170,753,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003334_D.bin
2026-06-02T01:20:46.556+02:00,BSF66F,3336,0,A,2711,3091119065,5607,48069,15491,1990,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003336_A.bin
2026-06-02T01:20:47.515+02:00,BSF66F,3338,1,B,3207,3858134674,5919,47742,9186,548,24,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003338_B.bin
2026-06-02T01:20:48.437+02:00,BSF66F,3339,5,F,2925,2197534160,111,48068,18357,1840,64,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003339_F.bin
2026-06-02T01:20:49.367+02:00,BSF66F,3340,2,C,2583,1524401516,6717,47952,10909,618,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003340_C.bin
2026-06-02T01:20:50.306+02:00,BSF66F,3341,6,G,2468,615864748,11598,48000,14661,2106,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003341_G.bin
2026-06-02T01:20:51.232+02:00,BSF66F,3342,3,D,2638,20019268,6692,47656,11325,724,28,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_011936/accumulator_bin/sweep_00003342_D.bin
