experiment_id,seed_id,wall_time_s,status,backend,device
X_A0_L19_I0_T11,S04,0.4992217629987863,ok,,
X_A0_L19_I0_T12,S04,0.5855871370004024,ok,,
X_A0_L19_I1_T11,S04,0.4797301780054113,ok,,
X_A0_L19_I1_T12,S04,0.5572230670004501,ok,,
X_A0_L19_I2_T11,S04,0.5009669699938968,ok,,
X_A0_L19_I2_T12,S04,0.5884815890021855,ok,,
X_A0_L19_I3_T11,S04,0.49701051500596805,ok,,
X_A0_L19_I3_T12,S04,0.4704634219961008,ok,,
X_A0_L19_I4_T11,S04,0.47686421599792084,ok,,
X_A0_L19_I4_T12,S04,0.5720707250002306,ok,,
X_A0_L19_I5_T11,S04,0.48363722199428594,ok,,
X_A0_L19_I5_T12,S04,0.5660883320015273,ok,,
X_A0_L19_I6_T11,S04,0.4861915030051023,ok,,
X_A0_L19_I6_T12,S04,0.5442770370063954,ok,,
X_A0_L19_I7_T11,S04,0.4860352320029051,ok,,
X_A0_L19_I7_T12,S04,0.5313167670028633,ok,,
X_A0_L19_I8_T11,S04,0.4932803990013781,ok,,
X_A0_L19_I8_T12,S04,0.5435106930017355,ok,,
X_A1_L19_I0_T11,S04,0.42422036100469995,ok,,
X_A1_L19_I0_T12,S04,0.5761026089967345,ok,,
X_A1_L19_I1_T11,S04,0.4977707759971963,ok,,
X_A1_L19_I1_T12,S04,0.5630040489995736,ok,,
X_A1_L19_I2_T11,S04,0.5031439259983017,ok,,
X_A1_L19_I2_T12,S04,0.5167418290002388,ok,,
X_A1_L19_I3_T11,S04,0.47633766299986746,ok,,
X_A1_L19_I3_T12,S04,0.5654425379980239,ok,,
X_A1_L19_I4_T11,S04,0.480413798999507,ok,,
X_A1_L19_I4_T12,S04,0.5510956220023218,ok,,
X_A1_L19_I5_T11,S04,0.4667069659990375,ok,,
X_A1_L19_I5_T12,S04,0.5678969370055711,ok,,
X_A1_L19_I6_T11,S04,0.48200147500028834,ok,,
X_A1_L19_I6_T12,S04,0.5603369279997423,ok,,
X_A1_L19_I7_T11,S04,0.47710585499589797,ok,,
X_A1_L19_I7_T12,S04,0.49282075500377687,ok,,
X_A1_L19_I8_T11,S04,0.5061507769933087,ok,,
X_A1_L19_I8_T12,S04,0.5566338720018393,ok,,
X_A2_L19_I0_T11,S04,0.4755761090054875,ok,,
X_A2_L19_I0_T12,S04,0.580908026000543,ok,,
X_A2_L19_I1_T11,S04,0.4768097240012139,ok,,
X_A2_L19_I1_T12,S04,0.5693417919974308,ok,,
X_A2_L19_I2_T11,S04,0.46228144699853146,ok,,
X_A2_L19_I2_T12,S04,0.5246079589996953,ok,,
