row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L4:I7:T6,S00,load_imu_prior_cache,L4:I7,0.010344410999095999,,,,
R4:L4:I7:T6,S00,load_track_tensors_cache,L4:I7,3.1199997465591878e-06,,,,
R4:L4:I7:T6,S00,torch_gpu,,11.9854009030023,0,1,11.9854009030023,11.9854009030023
R4:L4:I7:T8,S00,torch_gpu,,16.962939212000492,0,1,16.962939212000492,16.962939212000492
R4:L4:I8:T6,S00,load_imu_prior_cache,L4:I8,0.004299977001210209,,,,
R4:L4:I8:T6,S00,load_track_tensors_cache,L4:I8,2.5000008463393897e-06,,,,
R4:L4:I8:T6,S00,torch_gpu,,16.32706684599907,0,1,16.32706684599907,16.32706684599907
R4:L4:I8:T8,S00,torch_gpu,,16.095764834000875,0,1,16.095764834000875,16.095764834000875
R4:L4:I1+I3+I7:T6,S00,load_imu_prior_cache,L4:I1+I3+I7,0.004551737998554017,,,,
R4:L4:I1+I3+I7:T6,S00,load_track_tensors_cache,L4:I1+I3+I7,1.420001353835687e-06,,,,
R4:L4:I1+I3+I7:T6,S00,torch_gpu,,17.893609591999848,0,1,17.893609591999848,17.893609591999848
R4:L4:I1+I3+I7:T8,S00,torch_gpu,,17.230839063999156,0,1,17.230839063999156,17.230839063999156
R4:L4:I1+I2+I3+I8:T6,S00,load_imu_prior_cache,L4:I1+I2+I3+I8,0.004441365999809932,,,,
R4:L4:I1+I2+I3+I8:T6,S00,load_track_tensors_cache,L4:I1+I2+I3+I8,1.2000018614344299e-06,,,,
R4:L4:I1+I2+I3+I8:T6,S00,torch_gpu,,17.290657427998667,0,1,17.290657427998667,17.290657427998667
R4:L4:I1+I2+I3+I8:T8,S00,torch_gpu,,17.392035404001945,0,1,17.392035404001945,17.392035404001945
