capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0004318148808301245,0.0006852037416998617,0.0008337403346481289,1.0,1.0,R2:L17:I1+I2+I3+I8:T6,,R2,L17,I1+I2+I3+I8,T6,48.3275,1.0,False
R01,BSDC91,1200,1200,0.00032849469331275565,0.0005711923491272652,0.0008111809557141203,1.0,1.0,R2:L17:I1+I2+I3+I8:T6,,R2,L17,I1+I2+I3+I8,T6,48.3275,1.0,False
R02,BS2DCE,1201,1201,0.00037681600656312426,0.0006538853686002057,0.0009677030925114035,1.0,1.0,R2:L17:I1+I2+I3+I8:T6,,R2,L17,I1+I2+I3+I8,T6,48.3275,1.0,False
R02,BSDC91,1200,1200,0.0003924920261180888,0.0007158766148284545,0.0010906250588141354,1.0,1.0,R2:L17:I1+I2+I3+I8:T6,,R2,L17,I1+I2+I3+I8,T6,48.3275,1.0,False
R03,BS2DCE,1200,1200,0.0003994031980950797,0.0006560925075110205,0.0008898053425470175,1.0,1.0,R2:L17:I1+I2+I3+I8:T6,,R2,L17,I1+I2+I3+I8,T6,48.3275,1.0,False
R03,BSDC91,1200,1200,0.0003579524627995096,0.0006160509435338288,0.0009189144023781767,1.0,1.0,R2:L17:I1+I2+I3+I8:T6,,R2,L17,I1+I2+I3+I8,T6,48.3275,1.0,False
R04,BS2DCE,1200,1200,0.00041731534069209164,0.0006942075078791403,0.0009721359958372993,1.0,1.0,R2:L17:I1+I2+I3+I8:T6,,R2,L17,I1+I2+I3+I8,T6,48.3275,1.0,False
R04,BSDC91,1200,1200,0.00037794092745007,0.000634100528346813,0.0008211315226087178,1.0,1.0,R2:L17:I1+I2+I3+I8:T6,,R2,L17,I1+I2+I3+I8,T6,48.3275,1.0,False
R05,BS2DCE,1200,1200,0.00029410107155700897,0.00048302453353070185,0.0006395601220829295,1.0,1.0,R2:L17:I1+I2+I3+I8:T6,,R2,L17,I1+I2+I3+I8,T6,48.3275,1.0,False
R05,BSDC91,1201,1201,0.000343867670122482,0.0005909395203565223,0.0008854285897218307,1.0,1.0,R2:L17:I1+I2+I3+I8:T6,,R2,L17,I1+I2+I3+I8,T6,48.3275,1.0,False
R06,BS2DCE,1200,1200,0.0004180727569607746,0.0007558652085800392,0.001160761745299431,1.0,1.0,R2:L17:I1+I2+I3+I8:T6,,R2,L17,I1+I2+I3+I8,T6,48.3275,1.0,False
