row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L2:I7:T6,S03,load_imu_prior_cache,L2:I7,0.010297904000253766,,,,
R4:L2:I7:T6,S03,load_track_tensors_cache,L2:I7,2.27999998969608e-06,,,,
R4:L2:I7:T6,S03,torch_gpu,,8.256390780999936,0,1,8.256390780999936,8.256390780999936
R4:L2:I7:T8,S03,torch_gpu,,13.166373508000106,0,1,13.166373508000106,13.166373508000106
R4:L2:I8:T6,S03,load_imu_prior_cache,L2:I8,0.009423549999610259,,,,
R4:L2:I8:T6,S03,load_track_tensors_cache,L2:I8,2.559999757067999e-06,,,,
R4:L2:I8:T6,S03,torch_gpu,,11.750210074000279,0,1,11.750210074000279,11.750210074000279
R4:L2:I8:T8,S03,torch_gpu,,8.255966759999865,0,1,8.255966759999865,8.255966759999865
R4:L2:I1+I3+I7:T6,S03,load_imu_prior_cache,L2:I1+I3+I7,0.004341093999755685,,,,
R4:L2:I1+I3+I7:T6,S03,load_track_tensors_cache,L2:I1+I3+I7,1.5999999050109182e-06,,,,
R4:L2:I1+I3+I7:T6,S03,torch_gpu,,7.786210632000348,0,1,7.786210632000348,7.786210632000348
R4:L2:I1+I3+I7:T8,S03,torch_gpu,,11.551303552999798,0,1,11.551303552999798,11.551303552999798
R4:L2:I1+I2+I3+I8:T6,S03,load_imu_prior_cache,L2:I1+I2+I3+I8,0.004945204000250669,,,,
R4:L2:I1+I2+I3+I8:T6,S03,load_track_tensors_cache,L2:I1+I2+I3+I8,1.469999915570952e-06,,,,
R4:L2:I1+I2+I3+I8:T6,S03,torch_gpu,,10.56354391800005,0,1,10.56354391800005,10.56354391800005
R4:L2:I1+I2+I3+I8:T8,S03,torch_gpu,,8.957633095000347,0,1,8.957633095000347,8.957633095000347
