layout_id,family,phase1_score,coord_rms_mm,vdop_p90,gdop_p90,bad_ratio_sum
619,concave,0.13396793587174347,0.5068195669661348,1.5908411741256714,1.7857786417007446,0.0
525,concave,0.13607214428857717,0.6876071452447511,1.5908825397491455,1.7795101404190063,0.0
566,concave,0.1594188376753507,0.5430624225790585,1.6398983001708984,1.8361800909042358,0.0
908,concave,0.1685370741482966,0.6121241720875239,1.4887615442276,1.6621946096420288,0.0
984,concave,0.1716432865731463,0.6543973688857029,1.4775500297546387,1.6523557901382446,0.0
944,concave,0.1722444889779559,0.5302617603464624,1.4897716045379639,1.6630939245224,0.0
510,concave,0.17364729458917835,0.5115831372135402,1.6768910884857178,1.8525264263153076,0.0
986,concave,0.17985971943887774,0.6703185989764431,1.4814419746398926,1.6559216976165771,0.0
517,concave,0.1818637274549098,0.6800281720580605,1.6533472537994385,1.8407254219055176,0.0
996,concave,0.18276553106212423,0.6264819716377951,1.4845600128173828,1.6586544513702393,0.0
964,concave,0.18697394789579158,0.7214660863429976,1.4802913665771484,1.6548045873641968,0.0
609,concave,0.187374749498998,0.6175760479516659,1.6481186151504517,1.8327531814575195,0.0
743,concave,0.18847695390781563,0.6135232819792251,1.6056644916534424,1.7928321361541748,0.0
993,concave,0.19148296593186373,0.6033877033282707,1.4884337186813354,1.6619062423706055,0.0
902,concave,0.19939879759519039,0.7078930274642431,1.489992380142212,1.663124680519104,0.0
909,concave,0.20080160320641283,0.5965582704622979,1.495979905128479,1.6684660911560059,0.0
997,concave,0.20130260521042082,0.5790518275219579,1.4913047552108765,1.6643469333648682,0.0
825,concave,0.20310621242484972,0.5990080682380889,1.5818637609481812,1.7703250646591187,0.0
949,concave,0.20501002004008018,0.6685910259109595,1.491134524345398,1.6643049716949463,0.0
680,concave,0.20811623246492988,0.6399998411177014,1.6419156789779663,1.8254504203796387,0.0
546,concave,0.2082164328657315,0.6020573553684359,1.683938980102539,1.862573504447937,0.0
535,concave,0.2086172344689379,0.7196060146867675,1.6607425212860107,1.84945547580719,0.0
926,concave,0.20921843687374747,0.6000175251610534,1.496191382408142,1.6687097549438477,0.0
943,concave,0.21062124248496994,0.7576568713371703,1.4854116439819336,1.6592408418655396,0.0
901,concave,0.21132264529058115,0.6709666323239037,1.4940829277038574,1.666771650314331,0.0
970,concave,0.21142284569138275,0.7597584297434685,1.482423186302185,1.6564387083053589,0.0
967,concave,0.21322645290581163,0.7371511452502273,1.4867315292358398,1.6604686975479126,0.0
660,concave,0.21432865731462925,0.7402146520890877,1.623711347579956,1.8105429410934448,0.0
913,concave,0.21653306613226453,0.712799509296393,1.492052674293518,1.6648610830307007,0.0
710,concave,0.21663326653306614,0.5659074207959308,1.65863835811615,1.8380491733551025,0.0
655,concave,0.22004008016032064,0.7821395888345248,1.605760097503662,1.7929142713546753,0.0
616,concave,0.22024048096192386,0.7536560321371324,1.63800847530365,1.8201013803482056,0.0
530,concave,0.2219438877755511,0.6184895797395596,1.6929939985275269,1.8685452938079834,0.0
994,concave,0.22314629258517032,0.5904206749551196,1.4950358867645264,1.667836308479309,0.0
904,concave,0.22715430861723446,0.7368051194119689,1.4929001331329346,1.6657905578613281,0.0
567,concave,0.22875751503006012,0.8385198103341558,1.6116348505020142,1.804527759552002,0.0
910,concave,0.22935871743486974,0.6886898859602764,1.4985718727111816,1.670946478843689,0.0
792,concave,0.2311623246492986,0.635650350614145,1.633913516998291,1.8176082372665405,0.0
922,concave,0.2311623246492986,0.8153508488763213,1.4848072528839111,1.6587268114089966,0.0
636,concave,0.2316633266533066,0.6401099957957118,1.6719224452972412,1.8561880588531494,0.0
947,concave,0.23236472945891784,0.7816179328843317,1.4876092672348022,1.6612318754196167,0.0
712,concave,0.23246492985971945,0.7057055218271733,1.6392219066619873,1.8202685117721558,0.0
590,concave,0.23356713426853706,0.6967958588443897,1.6733344793319702,1.8553577661514282,0.0
916,concave,0.2349699398797595,0.6740827761223924,1.501477837562561,1.6733849048614502,0.0
564,concave,0.23637274549098197,0.8812921782469951,1.5770443677902222,1.7723718881607056,0.0
692,concave,0.2404809619238477,0.7339978354009387,1.6449037790298462,1.831472396850586,0.0
918,concave,0.24208416833667334,0.8434191402472809,1.4832663536071777,1.6577022075653076,0.0
934,concave,0.2465931863727455,0.7217668156599862,1.497097373008728,1.6698336601257324,0.0
839,concave,0.2496993987975952,0.7267690647545748,1.6078369617462158,1.797305703163147,0.0
987,concave,0.25200400801603207,0.6600671362429517,1.5014015436172485,1.673578143119812,0.0
928,concave,0.2534068136272545,0.8340079999890371,1.4871865510940552,1.6609435081481934,0.0
905,concave,0.2539078156312625,0.7934729598477027,1.4924414157867432,1.6654903888702393,0.0
628,concave,0.2584168336673347,0.6322886770158253,1.6943511962890625,1.8708603382110596,0.0
938,concave,0.26092184368737475,0.734352666274292,1.501869797706604,1.673811912536621,0.0
959,concave,0.2627254509018036,0.8254952663793597,1.4882869720458984,1.6618599891662598,0.0
823,concave,0.2633266533066132,0.7803369545700184,1.5868299007415771,1.7776505947113037,0.0
971,concave,0.26382765531062125,0.8633141642881742,1.482150673866272,1.6564478874206543,0.0
985,concave,0.26513026052104205,0.8132739612243421,1.4888875484466553,1.6624306440353394,0.0
639,concave,0.2671342685370741,0.8234545392322016,1.638951063156128,1.8296396732330322,0.0
693,concave,0.2671342685370741,0.8350422825498264,1.6180708408355713,1.8047358989715576,0.0
761,concave,0.2712424849699399,0.7096161274856599,1.6606073379516602,1.8422729969024658,0.0
921,concave,0.27214428857715434,0.8502682430929223,1.4898613691329956,1.6633459329605103,0.0
930,concave,0.2722444889779559,0.7743387302531259,1.4993032217025757,1.6713136434555054,0.0
724,concave,0.27274549098196393,0.7704516701832977,1.646360158920288,1.8363735675811768,0.0
513,concave,0.2784569138276553,0.8870690534233131,1.6551105976104736,1.8383002281188965,0.0
976,concave,0.2789579158316633,0.7533987159605471,1.5005086660385132,1.6728538274765015,0.0
