host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
0.029377,1777208478.652684,7724,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
0.303359,1777208478.926666,7725,,BSF66F,,cal_static,4,success,100,4,4,6,8,0
0.438296,1777208479.061603,7726,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
0.66688,1777208479.290187,7727,,BSF66F,,cal_static,4,success,100,4,4,17,20,0
0.820492,1777208479.443799,7728,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
1.075768,1777208479.699075,7729,,BSF66F,,cal_static,4,success,100,4,4,17397,18471,0
1.236836,1777208479.860143,7730,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
1.465881,1777208480.089188,7731,,BSF66F,,cal_static,4,success,100,4,4,8,9,0
1.615839,1777208480.239146,7732,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
1.881651,1777208480.504958,7733,,BSF66F,,cal_static,4,success,100,4,4,16,19,0
2.028144,1777208480.651451,7734,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
2.260528,1777208480.883835,7735,,BSF66F,,cal_static,4,success,100,4,4,10,12,0
2.465927,1777208481.089234,7736,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
2.673051,1777208481.296358,7737,,BSF66F,,cal_static,4,success,100,4,4,9,11,0
2.822945,1777208481.446252,7738,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
3.088326,1777208481.711633,7739,,BSF66F,,cal_static,4,success,100,4,4,18,21,0
3.235427,1777208481.858734,7740,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
3.468448,1777208482.091755,7741,,BSF66F,,cal_static,4,success,100,4,4,7286,8322,0
3.629289,1777208482.252596,7742,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
3.903504,1777208482.526811,7743,,BSF66F,,cal_static,4,success,100,4,4,20,23,0
4.008304,1777208482.631611,7744,,BSF66F,,cal_static,4,pending,98,4,3,0,0,0
4.295928,1777208482.919235,7745,,BSF66F,,cal_static,4,success,100,4,4,5562,6482,0
4.42084,1777208483.044147,7746,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
4.676035,1777208483.299342,7747,,BSF66F,,cal_static,4,success,100,4,4,16,18,0
4.836497,1777208483.459804,7748,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
5.065915,1777208483.689222,7749,,BSF66F,,cal_static,4,success,100,4,4,23,29,0
5.217812,1777208483.841119,7750,,BSF66F,,cal_static,4,pending,97,4,3,0,0,0
5.480738,1777208484.104045,7751,,BSF66F,,cal_static,4,success,100,4,4,8,9,0
5.628342,1777208484.251649,7752,,BSF66F,,cal_static,4,pending,95,4,3,0,0,0
5.866051,1777208484.489358,7753,,BSF66F,,cal_static,4,success,100,4,4,2,2,0
6.043869,1777208484.667176,7754,,BSF66F,,cal_static,4,pending,95,4,3,0,0,0
6.272918,1777208484.896225,7755,,BSF66F,,cal_static,4,success,100,4,4,1,1,0
6.425352,1777208485.048659,7756,,BSF66F,,cal_static,4,pending,93,4,3,0,0,0
6.658885,1777208485.282192,7757,,BSF66F,,cal_static,4,success,100,4,4,33,49,0
6.815509,1777208485.438816,7758,,BSF66F,,cal_static,4,pending,93,4,3,0,0,0
7.069063,1777208485.69237,7759,,BSF66F,,cal_static,4,success,100,4,4,13,15,0
7.229008,1777208485.852315,7760,,BSF66F,,cal_static,4,pending,92,4,3,0,0,0
7.480376,1777208486.103683,7761,,BSF66F,,cal_static,4,success,100,4,4,3,4,0
7.637963,1777208486.26127,7762,,BSF66F,,cal_static,4,pending,92,4,4,0,0,0
7.8664,1777208486.489707,7763,,BSF66F,,cal_static,4,success,100,4,4,8,8,0
8.02051,1777208486.643817,7764,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
8.276055,1777208486.899362,7765,,BSF66F,,cal_static,4,success,100,4,4,13,16,0
8.435469,1777208487.058776,7766,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
8.665759,1777208487.289066,7767,,BSF66F,,cal_static,4,success,100,4,4,15,17,0
8.819186,1777208487.442493,7768,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
9.081719,1777208487.705026,7769,,BSF66F,,cal_static,4,success,100,4,4,12,14,0
9.227668,1777208487.850975,7770,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
9.460265,1777208488.083572,7771,,BSF66F,,cal_static,4,success,100,4,4,0,1,0
9.666337,1777208488.289644,7772,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
9.872997,1777208488.496304,7773,,BSF66F,,cal_static,4,success,100,4,4,4,5,0
10.025338,1777208488.648645,7774,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
10.28889,1777208488.912197,7775,,BSF66F,,cal_static,4,success,100,4,4,55904,56831,0
10.435393,1777208489.0587,7776,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
10.670583,1777208489.29389,7777,,BSF66F,,cal_static,4,success,100,4,4,44,72,0
10.82922,1777208489.452527,7778,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
11.08026,1777208489.703567,7779,,BSF66F,,cal_static,4,success,100,4,4,5,6,0
11.23763,1777208489.860937,7780,,BSF66F,,cal_static,4,pending,95,4,4,0,0,0
11.466263,1777208490.08957,7781,,BSF66F,,cal_static,4,success,100,4,4,21,25,0
11.620193,1777208490.2435,7782,,BSF66F,,cal_static,4,pending,95,4,4,0,0,0
11.905575,1777208490.528882,7783,,BSF66F,,cal_static,4,success,100,4,4,18,21,0
12.036812,1777208490.660119,7784,,BSF66F,,cal_static,4,pending,96,4,4,0,0,0
12.287904,1777208490.911211,7785,,BSF66F,,cal_static,4,success,100,4,4,7019,7895,0
12.415774,1777208491.039081,7786,,BSF66F,,cal_static,4,pending,96,4,4,0,0,0
12.681434,1777208491.304741,7787,,BSF66F,,cal_static,4,success,100,4,4,2236,2888,0
12.830269,1777208491.453576,7788,,BSF66F,,cal_static,4,pending,96,4,4,0,0,0
13.060705,1777208491.684012,7789,,BSF66F,,cal_static,4,success,100,4,4,8,9,0
13.244837,1777208491.868144,7790,,BSF66F,,cal_static,4,pending,96,4,4,0,0,0
13.524903,1777208492.14821,7791,,BSF66F,,cal_static,4,success,100,4,4,12,13,0
13.62296,1777208492.246267,7792,,BSF66F,,cal_static,4,pending,96,4,4,0,0,0
13.857838,1777208492.481145,7793,,BSF66F,,cal_static,4,success,100,4,4,1143,1628,0
14.012748,1777208492.636055,7794,,BSF66F,,cal_static,4,pending,95,4,3,0,0,0
14.270739,1777208492.894046,7795,,BSF66F,,cal_static,4,success,100,4,4,16,18,0
14.428953,1777208493.05226,7796,,BSF66F,,cal_static,4,pending,96,4,4,0,0,0
14.702863,1777208493.32617,7797,,BSF66F,,cal_static,4,success,100,4,4,103283,104174,0
14.837891,1777208493.461198,7798,,BSF66F,,cal_static,4,pending,96,4,4,0,0,0
