capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0004236457491359139,0.0006771809388753104,0.0009820289764197602,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False
R01,BSDC91,1200,1200,0.0003527226417449008,0.0006254374801209605,0.0010145870731031713,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False
R02,BS2DCE,1201,1201,0.00038897742821113635,0.0006919351304220634,0.0009110823277777146,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False
R02,BSDC91,1200,1200,0.00031358137038496657,0.0005798905562903602,0.0008826920238009327,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False
R03,BS2DCE,1200,1200,0.00041535509596948324,0.0007043680119914115,0.0009351313005985705,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False
R03,BSDC91,1200,1200,0.0003358526022624425,0.0005447661498551337,0.0007163865527793958,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False
R04,BS2DCE,1200,1200,0.00038917183458758795,0.0006313255536256587,0.0009021413140124289,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False
R04,BSDC91,1200,1200,0.00039202175520026365,0.0006946895261911335,0.0009493680111105727,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False
R05,BS2DCE,1200,1200,0.000334444806544603,0.0005551597944449188,0.0007542395871445183,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False
R05,BSDC91,1201,1201,0.0003393991750835833,0.0005736104438890257,0.0006991402505429819,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False
R06,BS2DCE,1200,1200,0.00038528855607413375,0.0007021959367097197,0.00091663362846228,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False
R06,BSDC91,1201,1201,0.00042776924018607024,0.0007747069892494892,0.0011892032137452908,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False
R07,BS2DCE,1200,1200,0.0003621092285996576,0.0005437364387931626,0.0007079821182493021,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False
R07,BSDC91,1201,1201,0.0005554807569554807,0.0010217661519843423,0.0012944870798384928,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False
R08,BS2DCE,1201,1201,0.0003374498202062832,0.0005221770143815036,0.0006527516266657784,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False
R08,BSDC91,1200,1200,0.00040756994236332766,0.0006685027510648639,0.0010698983281834397,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False
R09,BS2DCE,1200,1200,0.0002639722390429535,0.00041508747292252115,0.0006412052491663591,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False
R09,BSDC91,1200,1200,0.00035175731499107886,0.0005610256277633147,0.0007170368939784856,1.0,1.0,R2:L1:I3:T6,R2,L1,I3,T6,59.67,1.0,False
