row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L5:I0:T6,simulate_imu_prior,0.5777364990062779,,,,
R2:L5:I0:T6,cpu_golden,23.448984325004858,,,,
R2:L5:I0:T6,torch_gpu,2.999092438010848,0,1,2.999092438010848,2.999092438010848
R2:L5:I0:T8,simulate_imu_prior,0.6449049299990293,,,,
R2:L5:I0:T8,cpu_golden,22.3812472790014,,,,
R2:L5:I0:T8,torch_gpu,2.625044460000936,0,1,2.625044460000936,2.625044460000936
R2:L5:I1:T6,simulate_imu_prior,0.6660070390062174,,,,
R2:L5:I1:T6,cpu_golden,21.876867407991085,,,,
R2:L5:I1:T6,torch_gpu,2.5113377350062365,0,1,2.5113377350062365,2.5113377350062365
R2:L5:I1:T8,simulate_imu_prior,0.6423125180008356,,,,
R2:L5:I1:T8,cpu_golden,22.564495731989155,,,,
R2:L5:I1:T8,torch_gpu,2.8819263949990273,0,1,2.8819263949990273,2.8819263949990273
