row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L4:I7:T6,S00,simulate_imu_prior,L4:I7,0.3053515259998676,,,,
R2:L4:I7:T6,S00,build_track_tensors,L4:I7,0.11895596800241037,,,,
R2:L4:I7:T6,S00,torch_gpu,,0.6110335529992881,0,1,0.6110335529992881,0.6110335529992881
R2:L4:I7:T8,S00,torch_gpu,,0.4320712730004743,0,1,0.4320712730004743,0.4320712730004743
R2:L4:I8:T6,S00,simulate_imu_prior,L4:I8,0.31508487400060403,,,,
R2:L4:I8:T6,S00,build_track_tensors,L4:I8,0.05119906799882301,,,,
R2:L4:I8:T6,S00,torch_gpu,,0.3462711610009137,0,1,0.3462711610009137,0.3462711610009137
R2:L4:I8:T8,S00,torch_gpu,,0.24628674799896544,0,1,0.24628674799896544,0.24628674799896544
R2:L4:I1+I3+I7:T6,S00,simulate_imu_prior,L4:I1+I3+I7,0.3222840299968084,,,,
R2:L4:I1+I3+I7:T6,S00,build_track_tensors,L4:I1+I3+I7,0.14663486700010253,,,,
R2:L4:I1+I3+I7:T6,S00,torch_gpu,,0.10301082799924188,0,1,0.10301082799924188,0.10301082799924188
R2:L4:I1+I3+I7:T8,S00,torch_gpu,,0.11075457699917024,0,1,0.11075457699917024,0.11075457699917024
R2:L4:I1+I2+I3+I8:T6,S00,simulate_imu_prior,L4:I1+I2+I3+I8,0.33763553699827753,,,,
R2:L4:I1+I2+I3+I8:T6,S00,build_track_tensors,L4:I1+I2+I3+I8,0.05003250099980505,,,,
R2:L4:I1+I2+I3+I8:T6,S00,torch_gpu,,0.2798603169976559,0,1,0.2798603169976559,0.2798603169976559
R2:L4:I1+I2+I3+I8:T8,S00,torch_gpu,,0.276604499998939,0,1,0.276604499998939,0.276604499998939
