pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,4911.63019542825,4912.06444906445,-0.43425363620008284,0.43425363620008284
A-C,6964.373042422067,6963.999999999999,0.3730424220675559,0.3730424220675559
A-D,4952.472712250323,4953.19801980198,-0.7253075516573517,0.7253075516573517
A-E,1396.9359569526673,1397.0,-0.06404304733268873,0.06404304733268873
A-F,5090.261215923489,5090.5344418052255,-0.2732258817368347,0.2732258817368347
A-G,7136.0463978168555,7135.423529411764,0.6228684050911397,0.6228684050911397
A-H,5154.537059178479,5154.5,0.03705917847855744,0.03705917847855744
B-C,4884.352492886679,4885.0,-0.6475071133208985,0.6475071133208985
B-D,6951.765766264445,6950.769968051118,0.9957982133273617,0.9957982133273617
B-E,5107.771007432833,5107.790710090763,-0.01970265792988357,0.01970265792988357
B-F,1387.5597945600687,1387.53698630137,0.02280825869866021,0.02280825869866021
B-G,5096.838578679234,5096.639999999999,0.1985786792347426,0.1985786792347426
B-H,7123.188173753828,7123.549875311721,-0.36170155789295677,0.36170155789295677
C-D,4932.3049963137,4933.0,-0.6950036862999696,0.6950036862999696
C-E,7116.9813846305815,7116.641509433962,0.3398751966196869,0.3398751966196869
C-F,5075.650327433089,5075.5,0.1503274330889326,0.1503274330889326
C-G,1422.6053191200883,1422.7699680511184,-0.1646489310301149,0.1646489310301149
C-H,5148.700320144964,5148.5,0.2003201449642802,0.2003201449642802
D-E,5172.478636730378,5172.499999999999,-0.021363269621360814,0.021363269621360814
D-F,7083.934388752774,7083.867256637168,0.0671321156060003,0.0671321156060003
D-G,5171.333315600889,5171.390243902439,-0.056928301549305615,0.056928301549305615
D-H,1376.489861505641,1376.4767567567567,0.01310474888441604,0.01310474888441604
E-F,4898.9702740334205,4898.539936102236,0.4303379311841127,0.4303379311841127
E-G,7007.091184790328,7007.999999999999,-0.9088152096710473,0.9088152096710473
E-H,4995.422648433178,4995.0,0.4226484331784377,0.4226484331784377
F-G,4892.5676117833145,4892.543396226414,0.02421555690034438,0.02421555690034438
F-H,6983.98280293522,6984.283185840707,-0.30038290548691293,0.30038290548691293
G-H,5001.2665398034305,5001.000000000001,0.26653980342962313,0.26653980342962313
