row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L0:I0:T6,S00,load_imu_prior_cache,L0:I0,0.010768715000267548,,,,
R2:L0:I0:T6,S00,build_track_tensors,L0:I0,0.4587734480001018,,,,
R2:L0:I0:T6,S00,cpu_golden,,0.15833750500041788,,,,
R2:L0:I0:T6,S00,torch_gpu,,0.6554939409998042,0,1,0.6554939409998042,0.6554939409998042
R2:L2:I3:T6,S00,simulate_imu_prior,L2:I3,0.8183269099999961,,,,
R2:L2:I3:T6,S00,build_track_tensors,L2:I3,0.16121830900010536,,,,
R2:L2:I3:T6,S00,cpu_golden,,0.2234110370000053,,,,
R2:L2:I3:T6,S00,torch_gpu,,0.1554606710005828,0,1,0.1554606710005828,0.1554606710005828
