row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L16:I0:T6,S04,simulate_imu_prior,L16:I0,0.7421651200002088,,,,
R2:L16:I0:T6,S04,build_track_tensors,L16:I0,22.166731613000593,,,,
R2:L16:I0:T6,S04,torch_gpu,,11.638852408000275,0,1,11.638852408000275,11.638852408000275
R2:L16:I0:T8,S04,torch_gpu,,12.056093297000189,0,1,12.056093297000189,12.056093297000189
R2:L16:I1:T6,S04,simulate_imu_prior,L16:I1,0.7298887890001424,,,,
R2:L16:I1:T6,S04,build_track_tensors,L16:I1,13.928121834000194,,,,
R2:L16:I1:T6,S04,torch_gpu,,11.23942868299946,0,1,11.23942868299946,11.23942868299946
R2:L16:I1:T8,S04,torch_gpu,,11.274775431999842,0,1,11.274775431999842,11.274775431999842
R2:L16:I3:T6,S04,simulate_imu_prior,L16:I3,0.6582826479998403,,,,
R2:L16:I3:T6,S04,build_track_tensors,L16:I3,15.942144689000088,,,,
R2:L16:I3:T6,S04,torch_gpu,,10.268702454999584,0,1,10.268702454999584,10.268702454999584
R2:L16:I3:T8,S04,torch_gpu,,9.901513131000684,0,1,9.901513131000684,9.901513131000684
R2:L16:I4:T6,S04,simulate_imu_prior,L16:I4,0.7602060170002005,,,,
R2:L16:I4:T6,S04,build_track_tensors,L16:I4,18.211523295000006,,,,
R2:L16:I4:T6,S04,torch_gpu,,11.788421999999628,0,1,11.788421999999628,11.788421999999628
R2:L16:I4:T8,S04,torch_gpu,,12.783675209000648,0,1,12.783675209000648,12.783675209000648
