version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,80.4940704647286,154.45328625563374,95.93699816229514,44.661596929948004,50.64183820894971,743.71828715619,7.275260582930261
