timestamp,id,type,path,notes
2026-06-23T23:08:03+02:00,CIRRAW_BSF66F_20260623_230745,cir_raw_full,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FULL_BSF66F_30s_20260623_230643/tag_capture_20260623_230643/cir_full_usb/CIRRAW_BSF66F_20260623_230745,target=BSF66F; duration_s=15; frames=0
