row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L0:I7:T6,S00,simulate_imu_prior,L0:I7,0.21348299699999984,,,,
R2:L0:I7:T6,S00,build_track_tensors,L0:I7,13.420764704999982,,,,
R2:L0:I7:T6,S00,torch_gpu,,4.142663852999988,0,1,4.142663852999988,4.142663852999988
R2:L0:I7:T8,S00,torch_gpu,,14.882536189999996,0,1,14.882536189999996,14.882536189999996
R2:L0:I8:T6,S00,simulate_imu_prior,L0:I8,0.08957076799998731,,,,
R2:L0:I8:T6,S00,build_track_tensors,L0:I8,10.344908356000019,,,,
R2:L0:I8:T6,S00,torch_gpu,,7.462082922999997,0,1,7.462082922999997,7.462082922999997
R2:L0:I8:T8,S00,torch_gpu,,4.033208950000017,0,1,4.033208950000017,4.033208950000017
R2:L0:I1+I3+I7:T6,S00,simulate_imu_prior,L0:I1+I3+I7,0.10006138200000692,,,,
R2:L0:I1+I3+I7:T6,S00,build_track_tensors,L0:I1+I3+I7,12.961243978999988,,,,
R2:L0:I1+I3+I7:T6,S00,torch_gpu,,15.784732808000001,0,1,15.784732808000001,15.784732808000001
R2:L0:I1+I3+I7:T8,S00,torch_gpu,,10.994812379999985,0,1,10.994812379999985,10.994812379999985
R2:L0:I1+I2+I3+I8:T6,S00,simulate_imu_prior,L0:I1+I2+I3+I8,0.08730336400000738,,,,
R2:L0:I1+I2+I3+I8:T6,S00,build_track_tensors,L0:I1+I2+I3+I8,13.880510111999968,,,,
R2:L0:I1+I2+I3+I8:T6,S00,torch_gpu,,14.547364598999991,0,1,14.547364598999991,14.547364598999991
R2:L0:I1+I2+I3+I8:T8,S00,torch_gpu,,14.260826253999994,0,1,14.260826253999994,14.260826253999994
